,term,cnt
0,neo-flavian,1
1,imperator,1
2,altar,1
3,barracks,1
4,sicilia,1
5,severus,2
6,juvenal,1
7,ancient,27
8,catapult,1
9,assyria,1
10,late,1
11,gens,1
12,lustratio,1
13,defeated,1
14,vicarius,1
15,mesopotamia,1
16,theatre,1
17,cursus,1
18,honorum,1
19,remembered,1
20,humiliating,1
21,crisis,1
22,curia,1
23,second,1
24,slavery,1
25,promagistrate,1
26,romae,1
27,legendary,1
28,guard,1
29,historiography,1
30,carthage,1
31,litigation,1
32,assemblies,3
33,temporarily,1
34,governor,1
35,elder,3
36,conflict,2
37,sombre,1
38,nerva,1
39,odoacer,1
40,mythology,1
41,homosexuality,1
42,princeps,1
43,starting,1
44,topographicum,1
45,constantinople,1
46,reign,1
47,auxiliaries,1
48,peace,1
49,pilum,1
50,fleet,1
51,lost,1
52,diploma,1
53,auctoritas,1
54,order,1
55,family,1
56,square,1
57,coinage,1
58,tables,1
59,urbe,1
60,ecclesiastical,1
61,cappadocia,1
62,wake,1
63,medicine,1
64,vespasian,1
65,greco-roman,2
66,height,1
67,decline,1
68,centuriate,1
69,army,1
70,marking,1
71,latin,12
72,century,2
73,large,1
74,technological,1
75,tribes,2
76,cape,1
77,administration,1
78,virgil,1
79,maiorum,1
80,soldier,1
81,borders,1
82,trasimene,1
83,constantine,2
84,legal,1
85,julius,2
86,castra,2
87,lexicon,1
88,claudius,1
89,curtius,1
90,included,1
91,temple,1
92,notable,1
93,plebeian,1
94,magistrate,3
95,romans,2
96,conventions,3
97,city,2
98,maximi,1
99,ending,2
100,magistrates,4
101,zama,1
102,younger,2
103,expanded,1
104,julian,1
105,byzantium,1
106,hannibals,1
107,maximinus,1
108,seneca,2
109,outline,2
110,located,1
111,spqr,1
112,finance,1
113,fall,1
114,nicomedia,2
115,calendar,1
116,diocletian,2
117,conflicts,1
118,equitum,1
119,medical,1
120,maximus,2
121,phase,1
122,empire,19
123,early,1
124,road,1
125,tetrarch,1
126,cognomina,1
127,constantius,2
128,constitutional,2
129,alphabet,1
130,nouns,1
131,wine,1
132,consul,1
133,northern,1
134,condita,1
135,livy,1
136,renaissance,1
137,barbarian,1
138,livius,1
139,cannae,2
140,agriculture,1
141,republic,6
142,victory,1
143,galatia,1
144,antoninus,1
145,mediterranean,1
146,aurelius,1
147,hominum,1
148,ordinary,1
149,kings,1
150,overview,1
151,king,1
152,vitellius,1
153,africanus,1
154,usurpation,1
155,laws,1
156,marcellinus,1
157,antiquity,2
158,funerals,1
159,publius,1
160,emperor,3
161,lake,1
162,breakaway,1
163,romance,1
164,soon,1
165,palaestina,1
166,languages,1
167,western,3
168,conquest,1
169,syria,1
170,aquaeductu,1
171,urbis,1
172,contemporary,1
173,parts,1
174,ruler,2
175,reclusive,1
176,senatus,1
177,epulones,1
178,forms,1
179,classical,5
180,establishment,1
181,hannibal,1
182,modern,1
183,chlorus,2
184,festivals,1
185,flavius,1
186,militum,1
187,history,11
188,decemviri,1
189,alps,1
190,legislative,3
191,famous,1
192,co-emperors,1
193,bath,1
194,generals,2
195,legacy,1
196,populares,1
197,romanization,1
198,informal,1
199,introduced,1
200,sallust,1
201,officium,1
202,wars,2
203,final,1
204,sole,1
205,circus,1
206,prosopography,1
207,called,2
208,vestal,1
209,aedile,1
210,sued,1
211,quindecimviri,1
212,faciundis,1
213,desired,1
214,italian,1
215,daqin,1
216,interrex,1
217,milan,1
218,collegiality,1
219,flamen,1
220,assembly,3
221,dark,1
222,ovid,1
223,scipio,1
224,home,1
225,came,1
226,rustic,1
227,battle,8
228,music,1
229,divided,1
230,following,1
231,galerius,1
232,propertius,1
233,laying,1
234,force,1
235,greece,1
236,instability,1
237,crossing,1
238,bithynia,1
239,caligula,1
240,commerce,1
241,horace,1
242,geographers,2
243,minerva,1
244,provided,1
245,empires,2
246,engines,1
247,augustus,2
248,orders,3
249,guide,1
250,technology,1
251,domes,1
252,regions,1
253,series,1
254,ruling,1
255,conquering,1
256,suetonius,1
257,legatus,1
258,adjectival,1
259,phrases,1
260,largest,1
261,commander,1
262,ecnomus,1
263,valerius,1
264,punishments,1
265,constitution,5
266,military,11
267,fiction,1
268,silchester,1
269,marcus,1
270,great,3
271,germania,2
272,plautus,1
273,encompassed,1
274,carthaginian,2
275,capitals,2
276,pannonia,1
277,campaign,1
278,executive,4
279,culture,1
280,imperial,1
281,splinter,1
282,tactics,2
283,sacris,1
284,bridges,1
285,cuisine,1
286,civilization,2
287,censor,1
288,nomina,1
289,seen,1
290,flavian,1
291,triumvir,1
292,ammianus,1
293,province,1
294,lucretius,1
295,dalmatia,2
296,engineering,2
297,sacrorum,1
298,tristissimus,1
299,nero,1
300,verus,1
301,list,3
302,burials,1
303,dictator,1
304,germanic,1
305,stepson,1
306,pliny,3
307,histories,1
308,territories,1
309,religion,1
310,alphabetized,1
311,tiberius,1
312,commodus,1
313,deforestation,1
314,gallic,1
315,quaestor,1
316,declension,1
317,macedonia,1
318,tribune,2
319,britannia,1
320,community,1
321,dardania,1
322,achaea,1
323,marked,1
324,tacitus,2
325,cicero,1
326,petronius,1
327,metropolis,1
328,provinces,1
329,measurement,1
330,italy,1
331,gaul,2
332,political,2
333,equestrian,1
334,rufus,1
335,medieval,1
336,gladius,1
337,really,1
338,romes,1
339,roofs,1
340,period,1
341,world,2
342,pius,1
343,africa,1
344,founding,2
345,emperors,1
346,women,4
347,trebia,1
348,insulae,1
349,demonymic,1
350,lucius,2
351,minor,1
352,dated,1
353,augur,1
354,magister,2
355,citizenship,1
356,monumental,1
357,cursive,1
358,asia,2
359,raetia,1
360,studies,1
361,coins,1
362,jerusalem,1
363,formations,1
364,virgin,1
365,structural,1
366,maxentius,1
367,traditionally,1
368,given,1
369,republican,1
370,pontifex,2
371,dignitas,1
372,catullus,1
373,hands,1
374,victor,1
375,titus,1
376,siege,1
377,capital,3
378,plebis,1
379,imperium,1
380,hadrian,1
381,away,1
382,equipment,1
383,tribal,1
384,defeat,3
385,halves,1
386,founded,1
387,roman,79
388,constantinian,1
389,thrived,1
390,vulgar,1
391,frontier,1
392,named,1
393,naming,3
394,institutions,1
395,lictor,1
396,naumachia,1
397,jupiter,1
398,prostitution,1
399,ruled,1
400,punic,2
401,realm,1
402,galba,1
403,masculine,1
404,provincial,1
405,extraordinary,1
406,apuleius,1
407,cornelius,2
408,gibbon,2
409,praetor,1
410,death,1
411,decorations,1
412,civil,1
413,reforms,2
414,infantry,2
415,clothing,1
416,edward,2
417,licinius,1
418,decisive,1
419,juno,1
420,praetorian,1
421,sulla,1
422,currency,1
423,hispania,2
424,annales,1
425,gestae,1
426,egypt,2
427,greatest,1
428,dynasty,3
429,sites,1
430,member,1
431,hairstyle,1
432,units,1
433,consular,1
434,curiate,1
435,broke,1
436,palmyrene,1
437,invasions,1
438,walls,1
439,forum,2
440,patricians,1
441,tetrarchy,2
442,hercules,2
443,vigintisexviri,1
444,annals,1
445,britain,3
446,kingdom,4
447,foundations,1
448,quintus,1
449,otho,1
450,vitruvius,1
451,titles,1
452,eastern,2
453,secessio,1
454,status,2
455,governors,1
456,strategy,2
457,commonly,1
458,gloomiest,1
459,legions,1
460,education,1
461,rome,32
462,cult,1
463,praefectus,1
464,marriage,1
465,peninsula,1
466,centered,1
467,personal,1
468,migration,1
469,postumus,1
470,senate,5
471,ground,1
472,caesar,7
473,topical,1
474,briefly,1
