,term,cnt
0,chosen,2
1,distance,11
2,eccentricity,1
3,method,5
4,features,1
5,consistent,1
6,geodesy,3
7,nights,1
8,multiples,1
9,properties,1
10,expressed,4
11,solar,2
12,length,6
13,geodynamics,1
14,person,4
15,wireless,1
16,constantly,1
17,imagine,1
18,center,7
19,spherical,2
20,especially,2
21,specific,3
22,mars,6
23,increasing,1
24,point,16
25,frame,2
26,modelled,1
27,speeds,1
28,shift,1
29,accurately,1
30,american,2
31,mean,4
32,letter,2
33,horizontal,2
34,satellites,2
35,hand,2
36,remained,1
37,relative,3
38,instead,3
39,astrolabe,1
40,self-educated,1
41,greek,2
42,complex,2
43,finding,1
44,calculations,4
45,fails,1
46,axes,1
47,invented,1
48,plate,4
49,philadelphia,1
50,geoid,1
51,pains,1
52,north,11
53,physical,1
54,mercury,1
55,example,4
56,prime,10
57,starting,3
58,information,1
59,celestial,3
60,complicated,1
61,lines,1
62,thatat,1
63,african,1
64,devoting,1
65,oblate,1
66,shrink,1
67,gnss,1
68,minds,1
69,connect,1
70,places,1
71,prograde,2
72,directions,1
73,marss,1
74,allocated,1
75,approximated,1
76,nearest,1
77,make,1
78,motion,1
79,unlike,1
80,planets,4
81,took,1
82,related,2
83,moving,1
84,practical,2
85,order,2
86,small,1
87,dealing,1
88,points,5
89,event,2
90,rotates,2
91,lose,1
92,fashion,1
93,continued,1
94,radii,1
95,rates,1
96,motivated,1
97,changing,1
98,century,1
99,large,1
100,quadrant,1
101,passed,1
102,time,16
103,earths,10
104,ocean,1
105,twenty-third,1
106,universal,5
107,explorers,1
108,stable,1
109,ranging,2
110,later,1
111,suppose,1
112,nations,1
113,technique,1
114,accurate,2
115,case,3
116,positively,3
117,rewarded,1
118,anticipate,1
119,various,2
120,giant,1
121,needs,2
122,observatory,1
123,analemma,1
124,calculating,1
125,orbits,2
126,depending,1
127,boundaries,1
128,assumed,2
129,england,1
130,viewing,2
131,parent,1
132,consider,1
133,denote,1
134,extending,2
135,elegant,1
136,recording,1
137,degree,7
138,singular,1
139,thumb,1
140,practice,1
141,notation,2
142,equation,1
143,higher,2
144,apart,1
145,galileo,2
146,longitude,46
147,intersects,1
148,determine,2
149,plane,15
150,minutes,3
151,located,1
152,radian,1
153,lunars,1
154,galilei,1
155,precision,1
156,principle,1
157,words,1
158,search,1
159,safe,1
160,planetocentric,2
161,ˈlɒndʒᵻtuːd,1
162,arcseconds,1
163,exactly,1
164,planetographic,2
165,tend,1
166,coordinated,1
167,determining,4
168,negative,2
169,bodies,3
170,august,1
171,leading,1
172,word,1
173,programs,1
174,orbital,2
175,retrograde,2
176,spatial,2
177,northern,1
178,poles,3
179,decreases,2
180,rendering,1
181,described,1
182,uganda,1
183,contain,1
184,right,4
185,problem,2
186,signals,1
187,longitudes,6
188,plates,2
189,handled,1
190,thing,1
191,formula,1
192,surface,9
193,pisa,1
194,absence,1
195,mimas,1
196,impracticable,1
197,crudely,1
198,specifically,1
199,finger,1
200,effort,1
201,determined,1
202,particular,1
203,minimize,1
204,single,1
205,long,2
206,zone,2
207,datum,2
208,ship,2
209,observer,4
210,harrison,2
211,longitudinal,1
212,satellite,3
213,polarity,1
214,centuries,1
215,western,1
216,normal,1
217,circles,1
218,perfectly,1
219,difference,3
220,geographic,3
221,better,2
222,positive,1
223,usually,2
224,specifies,1
225,major,1
226,parts,1
227,forms,1
228,knowledge,1
229,modern,1
230,homogeneous,2
231,mountainswhich,1
232,steady,1
233,scientific,1
234,studying,1
235,right-handed,2
236,value,1
237,aligns,1
238,island,1
239,devices,1
240,history,4
241,denoted,1
242,altitude,1
243,measures,1
244,smaller,1
245,signed,1
246,global,3
247,frequently,1
248,zero,2
249,planetary,1
250,suffix,1
251,chronometers,2
252,category,1
253,combined,1
254,difficult,1
255,hierro,1
256,platform,1
