,term,cnt
0,distance,1
1,method,1
2,error,2
3,analogue,1
4,remain,1
5,consistent,1
6,models,1
7,respect,2
8,expressed,4
9,exist,1
10,converge,1
11,cnoidal,38
12,performance,1
13,approximation,1
14,assumptions,1
15,nome,1
16,vries,10
17,brought,2
18,depth,18
19,pair,1
20,free-surface,2
21,especially,1
22,valued,3
23,increasing,2
24,frame,2
25,domain,2
26,limited,1
27,speeds,2
28,modulus,1
29,second,5
30,dispersive,3
31,fourier,5
32,analysis,1
33,mean,5
34,horizontal,5
35,elliptic,29
36,hand,1
37,equationis,1
38,relative,5
39,eliminate,1
40,considered,4
41,instead,1
42,presented,2
43,complex,1
44,formulas,1
45,fifth-order,1
46,factor,3
47,approach,1
48,twice,2
49,appear,1
50,crests,2
51,goes,2
52,derivatives,2
53,example,1
54,nonlinear,14
55,starting,2
56,complete,9
57,trial,2
58,directions,1
59,approximated,2
60,defining,1
61,parameters,5
62,known,5
63,related,6
64,moving,1
65,longer,2
66,mass,1
67,practical,1
68,small,11
69,zeros,1
70,order,1
71,elevation,18
72,square,1
73,neglected,1
74,hyperbolic,1
75,jacobi,8
76,fairly,2
77,short-wavelength,1
78,inverses,1
79,main,1
80,travelling,1
81,shape,1
82,paper,2
83,height,18
84,first-order,1
85,frequency-dispersion,1
86,large,2
87,heightthe,1
88,expression,1
89,time,2
90,additional,1
91,earths,1
92,benjamin,2
93,nonlinearitygrows,1
94,looking,1
95,remaining,1
96,process,1
97,case,4
98,allow,1
99,cubic,1
100,invariant,2
101,various,1
102,wavelength,24
103,head,1
104,periodic,4
105,needs,1
106,density,3
107,assumed,1
108,introducing,1
109,opposite,1
110,consider,1
111,amplitudes,1
112,computed,5
113,equation,61
114,notation,1
115,expanded,4
116,improved,2
117,determine,2
118,quantities,3
119,dropped,1
120,frequency,3
121,relation,2
122,located,1
123,forward,2
124,integrals,2
125,theory,14
126,principle,1
127,cosine,1
128,theories,2
129,soliton,1
130,denotes,1
131,relationships,1
132,retaining,1
133,undular,1
134,close,2
135,supercritical,1
136,integrating,1
137,improvements,1
138,character,1
139,phase,24
140,negative,2
141,effect,1
142,periodicitythe,1
143,stream,2
144,subsequently,1
145,subcritical,1
146,wavenumber,1
147,multiplying,2
148,spatial,1
149,differential,5
150,regularised,1
151,certain,1
152,examined,1
153,reduction,1
154,replace,1
155,wave-height,1
156,arbitrary,2
157,approaches,1
158,right,1
159,problem,1
160,drawback,1
161,physics,1
162,associated,1
163,meaning,1
164,dimensional,4
165,formula,1
166,surface,17
167,ordinary,6
168,irrotationality,1
169,dispersion,6
170,rule,1
171,boundary,1
172,searching,1
173,benjaminbonamahony,3
174,determined,1
175,long,16
176,lowest-order,1
177,wavelengths,3
178,root,1
179,average,2
180,inviscid,2
181,incompressible,2
182,reflections,1
183,discharge,4
184,difference,2
185,solve,1
186,better,2
187,positive,5
188,rest,1
189,successful,1
190,third-order,2
191,forms,1
192,classical,1
193,tildes,1
194,modern,1
195,slope,3
196,assuming,1
