,term,cnt
0,andromeda,8
1,distance,8
2,middle,1
3,creates,1
4,method,1
5,babylonia,1
6,particularly,1
7,surveys,1
8,heracles,1
9,models,2
10,properties,1
11,extremely,1
12,respect,2
13,kilometers,2
14,binary,1
15,color,1
16,component,3
17,viewed,1
18,ways,10
19,al-bīrūnī,1
20,solar,7
21,ancient,1
22,length,1
23,long-lived,1
24,hydrogen,2
25,little,1
26,core,2
27,account,2
28,coalsack,1
29,thought,4
30,diffuse,1
31,movement,1
32,center,23
33,spherical,1
34,emit,1
35,restated,1
36,jurić,1
37,especially,1
38,special,1
39,point,2
40,accumulation,1
41,frame,4
42,darker,1
43,interacts,1
44,line,1
45,speeds,2
46,concentration,2
47,vibration,1
48,second,3
49,years,11
50,bulge,3
51,greeks,1
52,structure,7
53,curve,2
54,mean,1
55,view,3
56,hubble,5
57,recent,1
58,hand,1
59,clouds,3
60,varies,1
61,continues,1
62,relative,6
63,considered,2
64,instead,1
65,size,1
66,greek,4
67,democritus,1
68,perturbations,1
69,translation,1
70,selected,1
71,debated,1
72,situated,1
73,sectors,1
74,radiation,2
75,frames,1
76,north,6
77,twice,1
78,appear,1
79,mythology,1
80,active,1
81,example,1
82,galactic,43
83,starting,1
84,type,1
85,celestial,1
86,candles,1
87,usual,1
88,lines,1
89,complete,1
90,slowing,1
91,entanglement,1
92,collide,1
93,previously,3
94,kants,1
95,suzaku,1
96,causing,1
97,lateral,1
98,valley,2
99,places,1
100,star-forming,1
101,accounted,1
102,shortly,1
103,clustered,1
104,nearest,2
105,discovered,2
106,spheroidal,2
107,aristotle,1
108,carried,1
109,mario,1
110,motion,4
111,known,4
112,unlike,1
113,make,1
114,planets,1
115,moving,3
116,mass,16
117,order,1
118,small,7
119,division,1
120,mergers,1
121,million,2
122,square,1
123,event,1
124,points,1
125,unresolved,1
126,rotates,1
127,hole,3
128,scenario,1
129,dust,6
130,hera,1
131,photographic,1
132,origin,1
133,simply,1
134,atomic,1
135,believed,1
136,wake,1
137,shape,3
138,oort,1
139,peculiar,1
140,elish,1
141,compare,2
142,unusual,1
143,clusters,5
144,light-year,2
145,announced,1
146,latin,1
147,century,1
148,proponent,1
149,large,9
