,term,cnt
0,chromium,1
1,knowing,1
2,welch,1
3,method,1
4,respect,1
5,national,1
6,dates,1
7,dictionary,1
8,carry,1
9,length,1
10,little,1
11,building,2
12,spacefarers,1
13,account,1
14,letters,1
15,limited,1
16,line,1
17,beneath,1
18,second,1
19,rites,1
20,years,2
21,copper,1
22,project,2
23,letter,3
24,crop,1
25,electronic,1
26,view,1
27,timed,1
28,long-duration,1
29,selection,1
30,condensed,1
31,launch,3
32,brings,1
33,debated,1
34,archiving,1
35,technologies,1
36,bracewell,1
37,north,1
38,messages,1
39,house,1
40,correlates,1
41,example,2
42,return,1
43,deterioration,1
44,tolls,1
45,information,3
46,footage,1
47,propaganda,1
48,prominent,1
49,fifth,1
50,bomb,1
51,student,1
52,catalog,1
53,fulfill,1
54,redwood,1
55,date,5
56,alloy,1
57,archival,1
58,launched,1
59,created,6
60,lost,1
61,delayed,1
62,scheduled,2
63,longer,1
64,rosetta,1
65,historic,1
66,mass,1
67,goods,1
68,tells,1
69,theater,1
70,fairly,1
71,cupaloy,1
72,vladimir,1
73,memory,1
74,mayor,3
75,earthlings,1
76,atomic,1
77,caleb,1
78,existing,1
79,read,1
80,lockerbie,1
81,historian,1
82,projector,1
83,help,1
84,century,1
85,copy,1
86,voyager,1
87,time,40
88,earths,1
89,involved,1
90,suggest,1
91,later,2
92,preserving,1
93,texts,1
94,metal,1
95,surrounding,1
96,waste,1
97,idea,1
98,meadows,1
99,communication,1
100,beginning,1
101,site,2
102,included,1
103,officers,1
104,staged,1
105,crypt,2
106,intention,1
107,newsreel,2
108,city,1
109,incoherent,1
110,historians,6
111,cornerstone,1
112,operation,1
113,subsequent,1
114,israel,1
115,frantically,1
116,plaques,1
117,individual,1
118,future,11
119,microscope,1
120,mild,1
121,played,1
122,capsules,19
123,placed,2
124,diameter,1
125,principle,1
126,media,2
127,calendar,1
128,numbers,2
129,officials,1
130,pictures,2
131,goal,2
132,character,1
133,contained,2
134,early,2
135,write,1
136,park,1
137,marquis,1
138,generations,2
139,plexiglass,1
140,historical,1
141,describing,1
142,pathé,1
143,exhibit,1
144,contain,1
145,concepts,1
146,contents,3
147,burying,1
148,evidence,1
149,storage,2
150,today,1
151,shell,1
152,currently,2
153,releases,1
154,responsible,1
155,forest,1
156,william,3
157,making,1
158,buried,6
159,hein,1
160,bottle,1
161,particular,2
162,pendray,1
163,long,3
164,rise,1
165,satellite,1
166,recently,1
167,ability,1
168,usually,2
169,dramatic,1
170,major,1
171,simple,1
172,book,1
173,celebrations,1
174,modern,2
175,life,1
176,timeline,1
177,marriott,1
178,heart,1
179,regarded,1
180,records,1
181,value,2
182,flushing,1
183,hotel,1
184,history,1
185,clark,1
186,spacecraft,1
187,archives,1
188,worlds,2
189,power,1
190,smaller,1
191,global,1
192,food,1
193,disasters,1
194,typically,1
195,shelby,1
196,yahoo,1
197,pakhomov,1
198,greater,1
199,archaeologists,1
200,videos,1
201,anthropologists,1
202,bombing,1
203,purpose,1
204,janet,1
205,onkalo,1
206,definition,1
207,presided,1
208,come,1
209,called,1
210,elementary,1
211,poorly,1
212,george,1
213,maintain,1
214,sears,1
215,yorks,1
216,detroit,3
217,intentional,1
218,silver,1
219,fades,1
220,items,2
221,forgotten,1
222,documents,1
223,dark,1
224,clock,1
225,magnetic,1
226,include,1
227,home,1
228,database,1
229,data,1
230,purposes,1
231,almanac,1
232,prevented,1
233,builders,1
234,semi-historical,1
235,thread,1
236,space,2
237,laying,1
238,international,3
239,capsule,25
240,term,1
241,types,1
242,museums,1
243,shows,1
244,medium,1
245,isbn,4
246,latest,1
247,destroy,1
248,technology,1
249,pounds,1
250,pioneer,1
251,benefit,1
252,issues,2
253,usefulness,1
254,pristine,1
255,cache,1
256,ceremony,1
257,school,1
258,used,3
259,intact,1
260,earth,1
261,involves,1
262,doll,1
263,actual,1
264,interior,1
265,access,1
266,culture,1
267,exact,1
268,software,1
269,sampling,1
270,university,1
271,civilization,2
272,koestler,2
273,white,1
274,dennis,1
275,seen,2
276,staple,1
277,fair,3
278,residents,1
279,seeds,1
280,weighed,1
281,according,1
282,probe,1
283,list,2
284,lives,1
285,digital,1
286,message,2
287,widely,1
288,current,1
289,astronautical,1
290,vial,1
291,york,2
292,repository,1
293,groundwater,1
294,resulting,1
295,target,1
296,john,1
297,attached,1
298,cold,1
299,provide,1
300,notes,1
301,direct,1
302,occurred,1
303,coining,1
304,cultural,1
305,filled,2
306,feet,2
307,question,1
308,location,1
309,artifacts,2
310,museum-like,1
311,begins,3
312,world,1
313,hear,1
314,events,2
315,know,1
316,learning,1
317,materials,1
318,obsolescence,1
319,including,1
320,mystery,1
321,archer,1
322,nuclear,1
323,jerusalem,1
324,useful,1
325,opened,6
326,scientists,1
327,eternal,1
328,everyday,1
329,given,1
330,record,1
331,congress,1
332,inhabitants,1
333,directly,1
334,steel,1
335,roebuck,1
336,strength,1
337,staring,1
338,society,2
339,claiming,1
340,photographs,1
341,spools,1
342,richard,1
343,reinhold,1
344,concede,1
345,transmit,1
346,guzman,1
347,film,5
348,millennium,1
349,intended,2
350,study,1
351,golden,1
352,westinghouse,5
353,actors,1
354,times,1
355,named,1
356,september,1
357,maybury,2
358,writing,1
359,unborn,1
360,california,1
361,original,1
362,year,1
363,meant,1
364,museum,1
365,preservation,1
366,realizes,1
367,iowa,1
368,voices,1
369,brainchild,1
370,condition,1
371,people,3
372,language,1
373,death,2
374,distant,2
375,oglethorpe,1
376,kept,1
377,place,2
378,edward,1
379,december,2
380,eternity,1
381,humanity,1
382,spool,1
383,supposed,1
384,possible,2
385,accessed,1
386,greatly,1
387,followed,1
388,older,1
389,title,1
390,receives,1
391,district,1
392,predictions,1
393,instructions,1
394,description,1
395,attacks,1
396,destroyed,1
397,creators,1
398,girl,1
399,generally,1
400,metres,1
401,creation,1
402,jarvis,2
403,useless,1
404,sheet,1
405,dormant,1
406,films,1
407,daily,1
408,microfilm,1
409,best,1
410,problems,1
411,council,1
412,junk,1
413,increase,1
414,docudrama,1
415,personal,1
416,ground,1
417,addressed,2
418,larry,1
419,sealed,2
