,term,cnt
0,cold-gas,1
1,distance,1
2,observe,1
3,tokyo,1
4,proximate,1
5,data,1
6,close,1
7,acquisition,1
8,cube,1
9,march,1
10,telescope,1
11,space,1
12,separation,1
13,xenon,2
14,impulse,1
15,specific,1
16,ensure,1
17,payload,1
18,failed,1
19,tank,1
20,restarted,1
21,intended,1
22,developed,1
23,thrusters,1
24,spaceflight,1
25,carrier,1
26,orbit,4
27,attitude,1
28,thrust,1
29,launch,1
30,delivered,1
31,past,1
32,containing,1
33,novel,1
34,change,1
35,earth,3
36,unfortunately,1
37,left,1
38,tested,1
39,lyman-alpha,1
40,budget,1
41,rocket,1
42,flew,1
43,jaxa,1
44,camera,1
45,subsystem,1
46,delta-v,1
47,december,3
48,make,1
49,university,1
50,launched,2
51,hayabusa,2
52,rest,1
53,small,2
54,flyby,7
55,million,1
56,optical,1
57,secondary,1
58,cost,1
59,main,1
60,controlled,2
61,probe,3
62,seconds,1
63,propellant,2
64,started,1
65,adjusting,1
66,object,1
67,spacecraft,2
68,imaging,1
69,feeding,1
70,heliocentric,1
71,involved,1
72,near-asteroid,1
73,february,1
74,direct,1
75,initial,2
76,asteroid,5
77,landing,1
78,favourable,1
79,correction,1
80,results,1
81,geocorona,1
82,navigation,2
83,procyon,5
84,intention,2
85,unable,1
86,designed,1
87,approx,1
88,engine,4
89,control,1
