,term,cnt
0,chosen,1
1,eccentricity,1
2,consistent,1
3,phenomenon,1
4,respect,1
5,expressed,10
6,morning,2
7,henry,1
8,need,3
9,dates,2
10,ways,3
11,ancient,1
12,length,1
13,midday,1
14,approximation,1
15,indirectly,1
16,degd,1
17,special,1
18,especially,1
19,specific,1
20,epoch-designation,1
21,point,3
22,frame,4
23,limited,1
24,routinely,1
25,epochs,11
26,aphelion,1
27,years,13
28,draper,1
29,mean,11
30,sunset,2
31,prefixed,1
32,recent,1
33,hand,1
34,relative,11
35,considered,2
36,size,2
37,perturbations,4
38,hipparcos,1
39,calculations,1
40,library,1
41,gregorian,4
42,accordance,1
43,regulated,1
44,designated,2
45,cause,1
46,example,9
47,context,1
48,apogee,1
49,type,2
50,information,2
51,celestial,7
52,usual,4
53,things,1
54,complete,1
55,easier,1
56,catalog,5
57,date,35
58,places,1
59,effects,1
60,stands,1
61,sirius,1
62,parameters,1
63,motion,9
64,known,2
65,moving,1
66,planets,1
67,longer,1
68,related,2
69,element,2
70,order,1
71,small,4
72,german,1
73,tables,1
74,users,1
75,fairly,1
76,precessional,1
77,origin,2
78,meeus,2
79,atomic,1
80,main,1
81,caelestes,1
82,read,2
83,compare,1
84,customary,3
85,dawn,1
86,century,1
87,large,1
88,adjustment,1
89,expression,2
90,time,30
91,earths,1
92,universal,1
93,newer,2
94,later,1
95,accompanied,1
96,concerning,1
97,accurate,1
98,case,4
99,tens,1
100,dating,1
101,needs,1
102,variables,3
103,beginning,7
104,traditional,1
105,included,1
106,catalogs,1
107,decimals,1
108,boundaries,2
109,separate,1
110,represents,1
111,leaving,1
112,constellation,2
113,denote,1
114,noticeable,1
115,analytical,1
116,practice,2
117,julian,14
118,apart,1
119,cultures,2
120,longitude,4
121,quantities,7
122,plane,1
123,relation,1
124,astrometry,1
125,future,2
126,currently-used,1
127,principle,1
128,theory,2
129,calendar,8
130,tabulated,1
131,retaining,1
132,temporal,1
133,equatorecliptic,3
134,tradition,1
135,ephemeris,1
136,exactly,2
137,spite,1
138,coordinated,1
139,negative,1
140,decided,1
141,orientations,2
142,effect,2
143,bodies,2
144,allows,1
145,velocities,2
146,word,3
147,historical,1
148,occurs,1
149,orbital,5
150,certain,2
151,arbitrary,1
152,described,1
153,millennia,1
154,date-reference,1
155,exampled,2
156,accuracy,2
157,associated,1
158,identification,1
159,meaning,1
160,instant,2
161,egyptians,1
162,formula,1
163,today,5
164,atlas,3
165,objects,1
166,precessions,1
167,means,1
168,ordinary,1
169,reckon,1
170,paths,1
171,antiquity,1
172,determined,2
173,particular,8
174,heliacal,1
175,long,2
176,observer,1
177,centuries,2
178,refer,4
179,reasonable,2
180,difference,4
181,correcting,1
182,better,1
183,addition,2
184,usually,2
185,major,1
186,time-dependence,3
187,positive,1
188,classical,1
189,equinox,19
190,lieske,1
191,semi-major,1
192,collaborate,1
193,reasons,1
194,variation,1
195,start,1
196,eclipticequator,1
197,giving,2
198,easy,1
199,besselian,13
200,elements,13
201,non-standard,1
202,optionally,1
203,april,1
204,lack,1
205,applying,1
206,astronomy,4
207,interval,5
208,specify,3
209,near,2
210,islamic,1
211,time-dependent,1
212,definition,4
213,come,1
214,called,1
215,error-prone,1
216,follows,1
217,coordinate-dependent,1
218,disciplines,1
219,stated,2
220,omitted,1
221,application,1
222,precession,5
223,calculate,2
224,appearance,1
225,perihelion,1
226,works,1
227,effectively,1
228,defined,6
229,expressions,1
230,agreement,2
231,position,6
232,pholus,1
233,sunrise,2
234,assembly,1
235,greenwich,1
236,hours,1
237,include,1
238,data,16
239,translated,1
240,sources,1
241,literature,1
242,validity,2
243,define,2
244,unknown,1
245,obtained,2
246,argument,1
247,following,5
248,space,1
249,groups,2
250,international,5
251,measured,2
252,generate,1
253,does,1
254,term,2
255,fixed,1
256,periodical,1
257,constant,2
258,subfield,1
259,changes,1
260,valid,1
261,time-interval,1
262,switch,2
263,trigonometrical,1
264,fuller,1
265,components,1
266,anomaly,2
267,midnight,2
268,undetermined,1
269,needed,2
270,subject,1
271,tools,1
272,conditions,1
273,polynomials,2
274,standard,11
275,heshe,1
276,moments,2
277,used,19
278,jewish,1
279,earth,2
280,decimal,1
281,osculating,4
282,newcomb,1
283,says,1
284,prefix,3
285,mathematician,1
286,approximate,1
287,time-varying,5
288,constellations,1
289,software,1
290,equator,6
291,distinguish,1
292,alternative,1
293,ecliptic,7
294,values,10
295,rising,1
296,seen,1
297,dimensionless,1
298,independent,1
299,direction,1
300,according,3
301,reason,2
302,convention,2
303,ascending,1
304,january,11
305,measure,2
306,widely,1
307,astronomical,20
308,object,2
309,equal,3
310,current,4
311,scale,2
312,visibility,1
313,increases,1
314,sofa,1
315,specified,10
316,vary,2
317,lieskes,1
318,astronomer,1
319,equinoxequator,2
320,axis,3
321,relationship,1
322,required,1
323,occurred,2
324,reductions,1
325,cases,1
326,begins,1
327,table,2
328,aberration,1
329,stretch,1
330,popular,1
331,coordinates,9
