,term,cnt
0,region,1
1,molucca,9
2,known,1
3,indonesia,1
4,regard,1
5,sangihe,6
6,entirely,1
7,subsumed,1
8,mobile,1
9,collision,4
10,basin,1
11,just,1
12,halmahera,2
13,belt,1
14,eastern,2
15,plate,8
16,tectonic,3
17,setting,1
18,apparent,1
19,microplate,1
20,oceanic,1
21,philippine,1
22,reaches,1
23,active,1
24,subduction,1
25,example,1
26,complexity,1
27,separate,1
28,depth,1
29,unique,1
30,kilometres,1
31,postulated,1
32,seismicity,1
33,global,1
34,arc-arc,1
35,west-dipping,1
36,shows,1
37,existence,1
38,microplates,1
39,zone,3
40,directions,1
41,agreed,1
42,slab,3
43,geologists,1
44,date,1
45,neogene,1
46,western,1
47,recently,1
48,subducted,1
49,consuming,1
