,term,cnt
0,summer,1
1,seabirds,1
2,lmes,1
3,social,1
4,generating,1
5,cooling,1
6,peru,5
7,kilometers,1
8,drives,2
9,oscillation,1
10,extend,1
11,oceanic,1
12,ecuador,2
13,brought,1
14,fisheries,1
15,center,1
16,niño-southern,1
17,pressure,1
18,negative,1
19,stream,1
20,low-salinity,1
21,leading,1
22,southern,2
23,catch,1
24,fishery,1
25,occurs,2
26,affected,1
27,conducive,1
28,fishing,1
29,northern,2
30,sequential,1
31,changes,2
32,sardines,2
33,significantly,1
34,clouds,1
35,largely,1
36,considered,1
37,humboldt,7
38,water,1
39,eared,1
40,pelagic,1
41,named,1
42,crashes,1
43,replaced,1
44,walker,1
45,produced,1
46,anchovies,2
47,enso,1
48,fish,3
49,largest,2
50,north,1
51,surface,1
52,physical,1
53,flows,1
54,important,1
55,responsible,1
56,subtropical,1
57,boundary,1
58,extraordinary,2
59,upwelling,5
60,jack,1
61,disrupted,1
62,desert,1
63,coastal,1
64,pacific,1
65,supports,1
66,ecosystem,4
67,alexander,1
68,equator,1
69,coast,1
70,gyre,1
71,circulation,2
72,economic,1
73,oceanography,1
74,stock,1
75,supporting,1
76,major,1
77,cetaceans,1
78,secondary,1
79,event,1
80,chile,4
81,squid,1
82,distribution,1
83,displacement,1
84,life,1
85,direction,1
86,primary,1
87,cooled,1
88,naturalist,1
89,aridity,2
90,rates,1
91,highly,1
92,considerable,1
93,precipitation,1
94,spring,1
95,worlds,2
96,current,9
97,offshore,1
98,areas,1
99,climate,1
100,impacts,1
101,large,1
102,economies,1
103,seals,1
104,countries,1
105,thermohaline,1
106,ocean,2
107,comes,1
108,high,3
109,atacama,1
110,mackerel,1
111,winter,1
112,cold,2
113,productivity,4
114,humboldts,1
115,america,1
116,dominant,1
117,gyres,1
118,west,1
119,gulf,1
120,resources,1
121,eastern,1
122,marine,5
123,prussian,1
124,industry,1
125,class,1
126,species,3
127,south,2
128,mammals,1
129,called,1
130,systems,3
131,world,2
132,events,1
133,influence,1
134,approximately,1
135,nutrient-rich,1
136,periodically,2
137,consequences,1
138,flowing,1
139,support,1
140,abundance,2
141,year-round,1
142,productive,2
143,cascading,1
