,term,cnt
0,sagan,1
1,having,1
2,mer-a,1
3,located,1
4,landers,1
5,remain,1
6,partial,1
7,extra-terrestrial,1
8,safely,1
9,include,2
10,gerald,1
11,surfaces,1
12,operational,1
13,curiosity,4
14,unknown,2
15,following,1
16,pennants,1
17,space,2
18,memorial,5
19,heat,3
20,phoenix,1
21,springs,1
22,does,1
23,august,1
24,columbia,1
25,mars,14
26,descent,1
27,enter,2
28,touchdown,1
29,years,1
30,atmosphere,1
31,exploded,1
32,recent,1
33,rovers,1
34,nature,2
35,remained,1
36,artificial,3
37,opportunity,2
38,burn,1
39,entered,1
40,defunct,1
41,named,1
42,orbit,2
43,identification,1
44,sojourner,1
45,extraterrestrial,1
46,projected,1
47,parachute,1
48,objects,3
49,surface,3
50,parachutes,1
51,earth,1
52,left,1
53,example,2
54,mer-b,1
55,soffen,1
56,station,5
57,mutch,1
58,determined,1
59,confirmed,1
60,actual,1
61,eventually,1
62,pathfinder,1
63,carl,1
64,fragments,2
65,valley,1
66,precisely,1
67,schiaparelli,1
68,polar,1
69,launched,1
70,planets,1
71,shield,2
72,base,1
73,bradbury,2
74,breakthroughs,1
75,lander,5
76,greatest,1
77,hardware,1
78,mariner,1
79,life,1
80,sites,1
81,timeline,1
82,upper,1
83,according,1
84,happen,1
85,main,1
86,martian,1
87,shields,1
88,consisting,1
89,list,4
90,thomas,1
91,memorials,1
92,probes,1
93,exploration,2
94,object,1
95,spacecraft,7
96,smaller,1
97,orbiters,1
98,green,1
99,soviet,1
100,impact,1
101,planetary,1
102,additional,1
103,prior,1
104,challenger,1
105,missions,3
106,spirit,1
107,number,1
108,creating,1
109,ejected,1
110,served,1
111,design,1
112,union,1
113,deep,1
114,mission,1
115,implied,1
116,purpose,1
117,location,6
118,likely,1
119,multiple,1
120,november,1
121,landing,8
122,cases,2
123,site,4
124,listing,1
125,table,2
126,crash,1
127,approximately,1
128,area,2
129,viking,2
130,note,1
131,lower,1
132,rover,2
133,land,1
134,beagle,1
135,debris,2
136,counterweights,1
137,expected,1
