,term,cnt
0,studies,1
1,summer,2
2,decade,3
3,radio,1
4,names,1
5,position,1
6,representing,1
7,minutes,2
8,future,4
9,nuclear,1
10,articles,1
11,observe,3
12,dominical,1
13,relativity,2
14,presentism,1
15,greenwich,1
16,clock,10
17,timescale,1
18,hours,2
19,quantum,1
20,eternal,1
21,theory,2
22,subtracted,1
23,dates,1
24,calendar,1
25,database,2
26,gravitational,2
27,chronobiology,1
28,money,2
29,solar,4
30,weekday,2
31,temporal,3
32,tropical,2
33,added,1
34,music,2
35,obtained,1
36,sundial,4
37,astrarium,2
38,ephemeris,1
39,complexity,1
40,geochronology,1
41,space,3
42,coordinated,2
43,prophecy,1
44,international,3
45,measured,1
46,capsule,1
47,term,1
48,epoch,3
49,month,2
50,science,1
51,time-based,1
52,endurantism,1
53,domain,2
54,b-series,1
55,line,1
56,fiscal,1
57,second,4
58,fate,1
59,rhythms,1
60,stubs,1
61,berlin,1
62,periodization,1
63,coordinate,4
64,eternalism,1
65,arrow,1
66,offsets,3
67,diem,1
68,geological,1
69,deities,1
70,mean,1
71,shake,1
72,letter,1
73,offset,7
74,terrestrial,1
75,millennium,2
76,mayan,1
77,tide,1
78,archaeology,2
79,orders,1
80,timekeeper,1
81,nature,1
82,chronemics,1
83,region,1
84,described,1
85,europe,2
86,stratigraphy,1
87,jiffy,1
88,absolute,2
89,causality,1
90,solstice,1
91,water,1
92,dialing,1
93,regions,1
94,times,1
95,majority,1
96,chronicle,1
97,accounting,1
98,replaced,2
99,finitism,1
100,water-based,1
101,leap,4
102,gregorian,2
103,unreality,1
104,lunisolar,1
105,year,11
106,round,1
107,standard,7
108,north,1
109,t-symmetry,2
110,scales,1
111,mythology,1
112,russia,1
113,earth,1
114,decimal,1
115,stub,1
116,travel,1
117,fiction,1
118,commission,1
119,galactic,1
120,prime,1
121,military,1
122,return,1
123,hindu,1
124,time-tracking,1
125,format,1
126,horology,1
127,saeculum,1
128,service,1
129,hebrew,2
130,schema,2
131,civil,2
132,rate,1
133,particular,2
134,pacific,2
135,week,2
136,sidereal,3
137,zone,5
138,geocentric,1
139,place,2
140,chronometry,3
141,culture,1
142,date,2
143,hexadecimal,1
144,software,1
145,discrete,1
146,punctuality,1
147,currency,1
148,lustrum,1
149,eternity,2
150,difference,1
151,markup,2
152,banking,1
153,iers,1
154,daylight,7
155,determination,1
156,procrastination,1
157,chronology,3
158,central,2
159,event,1
160,parts,1
161,futures,1
162,perdurantism,1
163,equinox,1
164,kalachakra,1
165,simply,1
166,residents,2
167,immortality,1
168,life,1
169,timeline,2
170,atomic,1
171,dilation,2
172,timesheet,1
173,moment,1
174,value,2
175,methodologies,2
176,magnitude,1
177,complication,1
178,list,1
179,devices,2
180,yesterday,1
181,hourglass,1
182,history,7
183,continuous,1
184,sandglass,1
185,shown,1
186,astronomical,2
187,states,1
188,current,1
189,scale,1
190,dept,1
191,regnal,1
192,proper,2
193,signature,1
194,century,2
195,circadian,1
196,typically,1
197,epact,1
198,australia,1
199,imaginary,1
200,chronometer,1
201,geologic,1
202,planck,5
203,discipline,1
204,carpe,1
205,time,91
206,sundials,1
207,cosmological,1
208,religion,2
209,universal,2
210,fortnight,1
211,winter,2
212,european,2
213,duration,1
214,zones,6
215,hour,4
216,generally,1
217,watch,2
218,spacetime,2
219,hijri,1
220,deep,2
221,tempus,1
222,america,1
223,management,1
224,chronon,2
225,naval,1
226,adding,1
227,united,1
228,b-theory,1
229,multiple,1
230,mental,2
231,dating,4
232,metrology,1
233,islamic,2
234,dreamtime,1
235,meridian,1
236,inhabited,1
237,observatory,1
238,generation,1
239,country,2
240,marine,3
241,measurement,1
242,wheel,1
243,a-series,1
244,geographical,1
245,ahead,1
246,south,1
247,unit,1
248,popular,1
249,metric,2
250,paksha,1
251,world,2
252,present,2
253,period,2
254,africa,1
255,saving,5
256,specious,1
257,time-use,1
258,barycentric,2
259,nautical,1
260,chron,1
261,lunar,2
262,precession,1
263,dynamical,1
264,geography,1
265,timekeeping,2
266,equation,1
267,observation,1
268,julian,2
269,minute,2
270,human,1
271,research,1
272,chronological,2
273,fugit,1
274,standards,1
275,intercalation,2
276,kāla,1
277,abbreviations,1
