,term,cnt
0,region,1
1,summit,1
2,speakers,1
3,densely,1
4,border,1
5,mountains,3
6,chadic,1
7,range,1
8,elevation,1
9,ethnic,1
10,diy-gid-biy,1
11,mount,1
12,oupay,1
13,maroua,1
14,highest,1
15,work,1
16,sites,1
17,north,1
18,group,1
19,kirdi,1
20,south,1
21,extensive,1
22,lives,1
23,river,1
24,mandara,4
25,north-west,1
26,populated,1
27,undertaken,1
28,extending,1
29,mainly,1
30,volcanic,1
31,benue,1
32,archaeological,1
33,northern,1
34,research,1
35,including,1
36,languages,1
37,mofu,1
38,monts,1
39,cameroon-nigeria,1
