,term,cnt
0,terranes,2
1,cuba,1
2,actions,1
3,margin,1
4,trough,1
5,gold,1
6,mountains,1
7,laptev,1
8,range,2
9,located,1
10,middle,1
11,craton,3
12,fracture,1
13,landmass,1
14,juan,1
15,consistent,1
16,includes,2
17,gonâve,1
18,subducting,1
19,southerly,2
20,composed,1
21,exist,1
22,converge,1
23,siberia,2
24,suggests,1
25,charlotte,2
26,explorer,1
27,guatemala,1
28,ancient,1
29,basins,1
30,raton,1
31,oceanic,2
32,nazko,1
33,edge,1
34,caldera,1
35,crust,2
36,running,1
37,core,1
38,thought,4
39,propelling,1
40,northwestern,1
41,early,1
42,continue,1
43,plain,1
44,westward,1
45,columbia,1
46,stream,1
47,covering,1
48,caribbean,2
49,garden,1
50,bound,1
51,beneath,1
52,parallel,1
53,volcanoes,1
54,northeastern,1
55,away,1
56,accreted,1
57,american,12
58,northern,1
59,east,6
60,recent,1
61,rift,4
62,narrow,1
63,study,1
64,extreme,1
65,continues,1
66,madrid,1
67,farallon,3
68,remnants,1
69,caused,1
70,mantle,3
71,series,1
72,complex,1
73,piece,1
74,california,6
75,plates,1
76,anahim,4
77,salton,1
78,geologically,1
79,continuation,1
80,plate,25
81,cone,1
82,intraplate,1
83,ulakhan,1
84,finally,1
85,deformation,1
86,standard,1
87,nazca,1
88,north,16
89,calderas,1
90,currently,1
91,roughly,1
92,southwest,1
93,russia,1
94,bahamas,1
95,spreading,1
96,active,1
97,atlantic,1
98,boundary,9
99,crustal,1
100,rocky,1
101,extends,3
102,river,1
103,edges,1
104,section,1
105,underlain,1
106,portion,1
107,pacific,4
108,interior,1
109,long,1
110,zone,8
111,rise,4
112,fragments,1
113,hispaniola,1
114,gakkel,2
115,riftbrawley,1
116,completely,1
117,transform,2
118,western,3
119,contact,1
120,subducted,2
121,coast,2
122,vicinity,1
123,motion,1
124,trench,4
125,convecting,1
126,rest,2
127,seismic,2
128,small,1
129,actually,1
130,iceland,1
131,parts,1
132,jurassic,1
133,hotspot,2
134,queen,2
135,belt,1
136,gorda,1
137,snake,1
138,okhotsk,1
139,tectonic,2
140,direction,1
141,timeline,1
142,microplate,1
143,main,1
144,aleutian,1
145,moves,1
146,greenland,1
147,island,1
148,propagated,1
149,unclear,1
150,model,1
151,northerly,1
152,mechanisms,1
153,eastward,1
154,arrived,1
155,convective,1
156,mouth,1
157,current,1
158,offshore,1
159,azores,1
160,investigated,1
161,span,1
162,centers,1
163,rico,1
164,geologic,2
165,time,1
166,northward,1
167,earths,1
168,earthquakes,1
169,accepted,1
170,cayman,1
171,broken,1
172,transported,1
173,creating,2
174,generally,2
175,material,1
176,continental,2
177,vague,1
178,driven,1
179,chersky,2
180,mid-atlantic,3
181,america,4
182,west,3
183,gulf,6
184,eastern,1
185,alaska,1
186,near,1
187,beginning,1
188,fifteen-twenty,1
189,cascadia,1
190,andreas,3
191,granitic,1
192,cocos,2
193,fuca,1
194,faults,1
195,subduction,2
196,south,2
197,called,4
198,westerly,1
199,extensive,1
200,period,2
201,septentrional,1
202,motagua,1
203,notable,4
204,puerto,1
205,leaving,1
206,segments,1
207,represented,1
208,yellowstone,4
209,plume,1
210,area,1
211,ridge,6
212,core-mantle,1
213,miocene,1
214,enriquillo-plantain,1
215,mainland,1
216,volcanic,1
217,hotspots,4
218,fault,10
219,british,1
220,mexico,2
221,wyoming,1
222,comprising,1
223,transitional,1
224,marks,1
