,term,cnt
0,nitrite,2
1,producing,1
2,contains,1
3,relative,1
4,produce,1
5,cross-linked,1
6,chemical,1
7,cations,1
8,crystallise,1
9,pure,1
10,water,1
11,slightly,1
12,compound,1
13,alternatively,1
14,base,1
15,cubically,1
16,reversed,1
17,naoh,1
18,burning,1
19,carbon,1
20,explicitly,1
21,oxides,1
22,produced,2
23,sodium,23
24,exist,1
25,silicon,2
26,serves,1
27,ascorbate,1
28,component,1
29,motif,1
30,calcium,1
31,positions,2
32,formula,2
33,manufactured,1
34,oxide,11
35,glasses,4
36,used,1
37,added,2
38,antifluorite,1
39,silica,3
40,hydroxide,3
41,decompose,1
42,furan,1
43,melting,1
44,carbonate,3
45,peroxide,3
46,react,1
47,derivatives,1
48,temperature,2
49,melts,1
50,alkali,1
51,coordinated,2
52,general,1
53,heated,1
54,flux,1
55,does,1
56,significant,1
57,polymers,1
58,silicates,1
59,elasticity,1
60,lower,2
61,glass,2
62,typically,1
63,arise,1
64,anions,1
65,tetrahedrally,1
66,anhydride,1
67,windows,1
68,complex,1
69,structure,1
70,lime,1
71,reactions,1
72,higher,1
73,rely,1
74,reduction,1
75,dioxide,3
76,ceramics,1
77,soda,4
78,changes,1
79,ions,3
80,reaction,1
81,form,3
82,metal,1
