,term,cnt
0,pince-nez,1
1,chosen,1
2,coarser,1
3,proposals,1
4,soundswith,1
5,epiglottal,2
6,printing,1
7,indeterminate,3
8,middle,1
9,features,4
10,error,1
11,remain,1
12,explicitly,1
13,textbooks,2
14,exist,2
15,variant,1
16,need,3
17,combining,1
18,unlikely,1
19,mouthing,1
20,sampa,1
21,dictionary,5
22,highmid,1
23,retraction,1
24,voqs,1
25,length,6
26,kamatz,1
27,carry,1
28,dictionaries,10
29,heard,1
30,aˈvːɔlse,1
31,little,4
32,transcribing,1
33,correspond,1
34,core,1
35,letters,73
36,center,1
37,confusing,1
38,removed,1
39,capital-letter,1
40,indirectly,1
41,modification,4
42,pair,1
43,kirshenbaum,1
44,special,2
45,especially,7
46,increasing,1
47,updated,1
48,extra-low,1
49,blank,1
50,scots,1
51,phonemic,4
52,parallel,1
53,yakut,1
54,double,10
55,appropriate,1
56,onset,3
57,accurately,1
58,utterances,1
59,american,3
60,high-,1
61,pairsof,1
62,structure,1
63,flapped,1
64,letter,21
65,claim,1
66,implausible,1
67,prefixed,1
68,horizontal,1
69,centering,1
70,crop,1
71,recent,3
72,taiwan,1
73,hand,2
74,narrow,2
75,remained,1
76,iotate,1
77,relative,1
78,operating,2
79,considered,2
80,accompaniment,1
81,instead,2
82,prefer,1
83,mid-central,1
84,greek,8
85,size,1
86,conflict,1
87,complex,2
88,procedure,1
89,atonic,1
90,true,1
91,regulated,1
92,china,1
93,strictly,1
94,contrastive,1
95,even-shoshan,1
96,ŋmɡb,1
97,appear,3
98,display,2
99,russia,1
100,novgorodov,1
101,pique,1
102,cause,1
103,example,26
104,lower-pitched,1
105,click,6
106,commercial,1
107,authoritatively,1
108,context,2
109,off-glide,2
110,high-mid,1
111,extra-precise,1
112,arrangement,1
113,type,1
114,castels,1
115,diacritics,34
116,lowered,3
117,sanskrit,1
118,claims,1
119,context-dependent,1
120,sound,19
121,articulated,4
122,haphazard,1
123,save,1
124,confirmed,1
125,eventually,1
126,onwards,1
127,kabiyè,1
128,editions,1
129,doubly,3
130,lateral,4
131,harmonize,1
132,labiodental,2
133,phonetics,3
134,places,3
135,choices,1
136,rarely,1
137,pathway,1
138,stands,1
139,make,4
140,pharyngeal,2
141,known,7
142,quality,4
143,reflect,2
144,taps,1
145,created,4
146,theoretical,2
147,weak,3
148,took,1
149,similarity,1
150,related,1
151,microsoft,1
152,small,3
153,longer,1
154,latex,1
155,square,3
156,dealing,1
157,perceived,1
158,correspondence,2
159,syllables,3
160,users,1
161,unexpected,2
162,fashion,1
163,articulations,3
164,unrounded,2
165,consonants,20
166,origin,1
167,periods,1
168,simply,2
169,extipa,2
170,organizes,1
171,journal,1
172,susceptible,1
173,distinguished,1
174,spanish,1
175,main,1
176,morpho-phonemic,1
177,shape,3
178,fortis,1
179,existing,1
180,transcriptions,6
181,height,1
182,advanced,2
183,stress,9
184,pipes,2
185,velar-uvular,1
186,stops,3
187,respelling,4
188,customary,1
189,lenition,1
190,motivated,1
191,unusual,1
192,right-swinging,1
193,awkwardness,1
194,latin,9
195,font,3
196,systemicity,1
197,large,1
198,piːk,1
199,additional,6
200,universal,1
201,advantage,1
202,ranging,2
203,overlong,1
204,remaining,3
205,clicks,3
206,process,1
207,typesetting,2
208,intensity,1
209,properly,1
210,idea,1
211,strident,1
212,labial,2
213,union,1
214,sing,1
215,abstracted,1
216,kenyon,1
217,vowels,16
218,various,5
219,freely,2
220,researchers,1
221,publications,4
222,transcription,16
223,principal,1
224,traditional,2
225,simplified,2
226,included,4
227,depending,1
228,semivowelliquid,1
229,combinations,2
230,speech,10
231,fronting,1
232,cyberbit,1
233,separate,1
234,bars,4
235,ambiguous,1
236,notable,1
237,transcribed,12
238,represents,9
239,pronounce,1
240,conventions,1
241,represented,4
242,non-traditional,1
243,parent,1
244,nonstandard,1
245,teach,1
246,denote,1
247,degree,1
248,phonetic,25
249,segment,1
250,scheme,1
251,dorsal,1
252,mainland,1
253,practice,4
254,utterance,1
255,levels,4
256,notation,4
257,children,1
258,apart,2
259,assigned,3
260,admits,1
261,israel,1
262,productive,1
263,standardization,1
264,relation,1
265,individual,4
266,conflated,1
267,fall,1
268,unintelligible,2
269,forward,1
270,mild,1
271,caucasian,1
272,relatively,1
273,precision,1
274,lina,1
275,placed,4
276,principle,1
277,separately,1
278,words,11
279,alveolo-palatal,1
280,theory,1
281,pitch,1
282,arises,1
283,numbers,2
284,formed,2
285,distinctions,2
286,geminate,1
287,knott,1
288,posted,1
289,higher-pitched,1
290,break,3
291,ipa-based,1
292,leadership,1
293,computer,1
294,tradition,1
295,prosodic,2
296,admitted,1
297,tend,3
298,judged,2
299,character,1
300,abandon,1
301,shapes,2
302,august,2
303,implosive,2
304,settled,1
305,subsequently,1
306,alphabet,20
307,pathology,3
308,dedicated,1
309,word,8
310,morphophonology,1
311,epsilon,1
312,mapped,1
313,wish,1
314,historical,1
315,occurs,2
316,linguists,3
317,programs,1
318,products,1
319,makes,1
320,versions,2
321,airflow,1
322,certain,2
323,northern,1
324,obstruents,1
325,collection,1
326,voice,6
327,ozhegovs,1
328,described,2
329,approaches,1
330,contain,1
331,right,5
332,diacritic,11
333,dejavu,1
334,liquid,1
335,symbol,3
336,meaning,2
337,slight,1
338,incorporated,1
339,handled,1
340,analyzed,1
341,past,1
342,stop,9
343,descenders,1
344,substitutions,1
345,generic,2
346,non-latin,2
347,objects,1
348,means,2
349,ordinary,1
350,development,1
351,rule,1
352,characters,4
353,boundary,1
354,configuration,1
355,aspect,1
356,widespread,2
357,making,1
358,spɪn,1
359,sub-saharan,1
360,akan,1
361,pauses,1
362,meanings,1
363,visible,1
364,presentation,1
365,specifically,3
366,methods,2
367,ubiquitous,1
368,closed,1
369,soft,1
370,property,1
371,theoretically,1
372,determined,1
373,particular,2
374,single,7
375,harmonizing,1
376,approximant,2
377,co-articulated,1
378,retired,2
379,tipa,1
380,official,7
381,vowel,28
382,long,1
383,implosion,1
384,brill,2
385,languages,20
386,mechanical,1
387,slashes,4
388,completely,1
389,normal,1
390,inherent,1
391,nasals,1
392,icao,1
393,extract,1
394,clinical,1
395,bangle,1
396,paul,1
397,tongue,6
398,archiphonemes,1
399,palatal,4
400,barred,1
401,difference,3
402,flap,2
