,term,cnt
0,officially,1
1,uranuss,1
2,distance,1
3,nearly,3
4,planet,6
5,limit,1
6,saturn,4
7,albedo,1
8,diameter,2
9,closest,2
10,came,2
11,roche,1
12,farther,1
13,solar,1
14,close,1
15,michael,1
16,lies,2
17,accordingly,1
18,separation,1
19,measured,1
20,early,1
21,does,2
22,point,1
23,behavior,2
24,taken,1
25,aphelion,2
26,percent,1
27,chariklos,1
28,observing,1
29,structure,1
30,curve,1
31,designation,3
32,brightened,2
33,significantly,1
34,exhibit,1
35,gravity,1
36,absolute,1
37,reach,1
38,caused,1
39,times,1
40,greek,1
41,size,1
42,named,2
43,orbit,4
44,kowal,2
45,classified,4
46,rings,5
47,displayed,1
48,today,1
49,approach,1
50,designated,1
51,objects,1
52,currently,1
53,comet,2
54,mythology,1
55,chiron,17
56,responsible,1
57,lists,1
58,possibly,1
59,type,1
60,visible,1
61,distinct,1
62,determined,1
63,width,1
64,okyrhoe,1
65,crosses,1
66,miles,2
67,program,1
68,zone,1
69,images,2
70,coma,1
71,estimated,1
72,average,2
73,inside,1
74,brown,1
75,ecliptic,1
76,discovered,4
77,known,2
78,dwarf,2
79,cometary,4
80,planets,2
81,solex,1
82,million,1
83,optical,1
84,just,2
85,palomar,1
86,passage,1
87,belt,1
88,possible,1
89,modern,1
90,according,1
91,semi-major,1
92,highly,1
93,considerable,1
94,value,1
95,magnitude,1
96,preferred,1
97,near-infrared,1
98,indicating,1
99,limits,1
100,charles,2
101,object,3
102,echeclus,1
103,passing,1
104,initially,1
105,spectrum,1
106,eccentric,1
107,axis,1
108,later,1
109,centaur,2
110,typical,1
111,uranus,5
112,outside,2
113,depths,1
114,saturnuranus,1
115,light,2
116,february,1
117,centaurs,1
118,asteroid,2
119,outer,2
120,decrease,1
121,discovery,1
122,respective,1
123,saturns,2
124,november,1
125,near,1
126,october,1
127,observatory,1
128,suspected,1
129,class,1
130,identical,1
131,assumed,1
132,observed,1
133,come,1
134,coordinates,1
135,called,1
136,period,1
137,precovery,1
138,lebofsky,1
139,rotational,1
140,lower,1
141,minor,5
142,orbiting,2
143,neutral,1
144,pole,1
145,perihelion,5
146,attracted,1
147,chirons,4
148,depends,1
149,control,1
150,reflects,1
