,term,cnt
0,dmso,1
1,having,1
2,soils,1
3,pest,1
4,vitamin,2
5,solids,1
6,purification,1
7,donor,1
8,well-known,1
9,synthon,1
10,method,3
11,inorganic,5
12,acetonitrile,3
13,particularly,1
14,transport,3
15,sulfuric,1
16,breathes,1
17,nacn,2
18,color,3
19,combining,2
20,potassium,4
21,plastics,2
22,biosynthesis,1
23,copperi,2
24,sublethal,1
25,hydrogen,15
26,little,1
27,exposure,1
28,physicians,1
29,contaminated,1
30,copperii,2
31,thought,1
32,native,2
33,processes,1
34,removed,2
35,electrons,1
36,brush,1
37,especially,3
38,functionalized,1
39,hazardous,1
40,buffered,1
41,concentration,5
42,second,1
43,cyanmethemoglobin,1
44,accurately,1
45,analysis,1
46,copper,3
47,bond,1
48,mechanism,1
49,algae,1
50,prove,1
51,charge,1
52,cobalt,1
53,varies,1
54,relative,1
55,instead,2
56,revised,1
57,greek,1
58,electrolyte,1
59,complex,1
60,ferrocyanides,1
61,synthesis,1
62,acidified,1
63,reflux,2
64,domestic,1
65,interferences,1
66,cyanophenol,1
67,accelerate,1
68,humans,2
69,cathariostachys,1
70,burned,1
71,fumes,1
72,mercury,1
73,oxidation,2
74,active,1
75,jewelry-making,1
76,cause,1
77,example,3
78,derivatives,1
79,atoms,1
80,deposition,1
81,hydrophobic,1
82,sensitivity,1
83,recoverable,1
84,rcooh,1
85,cast,1
86,disrupted,1
87,exhaust,1
88,overflow,1
89,recipes,1
90,prevents,1
91,murders,1
92,sulfate,1
93,zyklon-b,1
94,eventually,1
95,negatively,1
96,inhaled,1
97,effects,2
98,nitroprusside,1
99,foundry,1
100,thiocyanate,4
101,bait,2
102,known,7
103,volatile,1
104,unlike,1
105,samples,1
106,weak,1
107,delayed,1
108,eats,1
109,longer,1
110,mass,1
111,small,1
112,order,1
113,square,1
114,usepa,1
115,dust,1
116,ingestion,1
117,methyl,5
118,calcium,1
119,rubber,2
120,paint,1
121,adiponitrile,1
122,glasses,1
123,cyanides,13
124,respirator,2
125,endangered,1
126,inhibitor,1
127,shape,1
128,oxidase,3
129,dicyanides,1
130,preliminary,1
131,feass,1
132,mines,1
133,licence,1
134,large,2
135,restored,1
136,arsenic,1
137,apricots,1
138,gas-diffusion,1
139,passed,1
140,time,1
141,prior,1
142,geometry,2
143,advantage,1
144,distillations,1
145,hydrocyanation,1
146,administration,1
147,source,1
148,ions,5
149,process,6
150,metal,3
151,injection,2
152,light,1
153,case,3
154,patina,1
155,allow,1
156,follow-up,1
157,linked,1
158,sculpture,1
159,extermination,1
160,planar,1
161,carbon,5
162,decrease,1
163,iupac,1
164,various,1
165,spent,1
166,compactness,1
167,hydrogenases,1
168,principal,1
169,polyurethanes,2
170,included,1
171,chemicals,1
172,cyanotypes,1
173,platinum,1
174,ketone,1
175,tonne,1
176,ironii,1
177,sprayed,1
178,notable,1
179,precious,1
180,experienced,1
181,cyanohydridins,1
182,barbituric,1
183,engage,1
184,precursor,1
185,risk,1
186,total,1
187,practice,1
188,levels,1
189,equation,1
190,octahedrally,1
191,ligands,2
192,atom,3
193,binding,2
194,consuming,1
195,stones,1
196,dropped,1
197,madagascariensis,1
198,heap,1
199,aerobically,1
200,minutes,1
201,heavy,1
202,blueprints,1
203,selectively,1
204,safety,2
205,diffusion,1
206,relatively,1
207,pigment,2
208,formed,3
209,prone,1
210,complexes,1
211,retaining,1
212,yielding,1
213,amine,4
214,goal,1
215,remove,1
216,reacts,2
217,medical,1
218,march,1
219,coordinated,1
220,negative,2
221,bodies,1
222,allows,1
223,diabetic,1
224,stream,1
225,subsequently,1
226,smoke,1
227,word,1
228,activated,2
229,historical,1
230,occurs,2
231,supplied,1
232,zealand,2
233,certain,6
234,reactions,1
235,invoked,1
236,reduction,1
237,bias,1
238,oxygen-deficient,1
239,nature,1
240,significantly,1
241,fluorescent,1
242,contains,2
243,helps,1
244,contain,1
245,liquid,1
246,associated,1
247,-dimethylaminophenyl,1
248,tolerance,1
249,speciation,1
250,meaning,2
251,electron,2
252,acidic,2
253,antidote,4
254,low-grade,1
255,waterways,1
256,aquarium,1
257,sold,1
258,analyzed,1
259,high-grade,1
260,fish,2
261,hardening,1
262,gold-containing,1
263,interference,1
264,hydrocyanic,3
265,deliberate,1
266,prepare,1
267,injected,1
268,protect,1
269,alkenes,1
270,methods,3
271,tetracyanides,1
272,salt,3
273,asthma,1
