,term,cnt
0,individual,3
1,representing,2
2,assembly,6
3,fall,1
4,approval,1
5,representatives,1
6,includes,2
7,working,2
8,national,10
9,include,2
10,astronomique,1
11,academy,5
12,role,1
13,teacher,1
14,turnout,1
15,data,1
16,requires,2
17,belgium,1
18,academies,2
19,sufficient,1
20,exception,1
21,seeks,1
22,concerned,1
23,kacst,1
24,primarily,1
25,group,2
26,divided,1
27,little,1
28,prepared,1
29,brought,1
30,activities,1
31,center,1
32,society,3
33,international,10
34,office,1
35,capjournal,1
36,constitutive,1
37,observatories,1
38,special,1
39,bodies,1
40,science,7
41,safeguard,1
42,russian,1
43,curricula,1
44,restricted,2
45,policy,1
46,second,3
47,dastrophysique,1
48,vote,4
49,years,2
50,coordinate,1
51,saudi,1
52,internationale,1
53,statutes,2
54,zealand,1
55,project,1
56,founded,1
57,members,11
58,valid,1
59,nature,1
60,decision,1
61,icsu,2
62,varies,1
63,study,1
64,relative,1
65,absolute,1
66,shower,1
67,issues,1
68,right,1
69,poland,1
70,majority,2
71,named,1
72,naming,1
73,two-thirds,2
74,affiliated,1
75,equality,1
76,comprises,1
77,tools,1
78,proceedings,1
79,elects,1
80,torres-peimbert,1
81,year,1
82,meteor,3
83,playing,1
84,sovereign,1
85,currently,1
86,development,4
87,active,2
88,arrondissement,1
89,approves,1
90,astronomers,3
91,organizations,1
92,sciences,3
93,extraordinary,1
94,commission,3
95,paris,2
96,budget,1
97,type,1
98,information,1
99,held,3
100,unions,4
101,anniversary,1
102,nomenclature,3
103,copernicus,1
104,determined,1
105,july,1
106,committees,1
107,japan,1
108,program,3
109,executive,2
110,documented,1
111,soon,1
112,maintains,1
113,indian,1
114,brussels,1
115,transfer,1
116,french,2
117,university,1
118,silvia,1
119,counts,1
120,categories,1
121,affiliation,1
122,order,1
123,commemorate,1
124,german,1
125,advance,1
126,royal,3
127,sustainable,1
128,swedish,1
129,journal,2
130,foundation,1
131,member,1
132,public,2
133,floor,1
134,scientific,6
135,according,2
136,main,1
137,warsaw,1
138,encourage,1
139,non-governmental,1
140,published,1
141,institut,1
142,assessing,1
143,feasibility,1
144,resolved,1
145,business,2
146,history,1
147,objective,1
148,astronomical,10
149,male,1
150,states,1
151,current,1
152,determines,1
153,regular,1
154,level,1
155,global,2
156,statute,2
157,gttp,2
158,aspects,1
159,strategic,1
160,planetary,1
161,countries,3
162,australia,1
163,training,1
164,category,2
165,by-laws,1
166,questions,1
167,astronomer,1
168,relations,1
169,female,1
170,thereto,1
171,showers,1
172,request,1
173,worldwide,1
174,universe,1
175,acronyms,1
176,countrys,1
177,polish,1
178,discussion,2
179,kingdom,1
180,communicating,2
181,february,1
182,amendments,1
183,union,5
184,subscription,1
185,voting,2
186,votes,2
187,matters,3
188,governments,1
189,improvement,1
190,chinese,1
191,schools,1
192,various,1
193,resources,2
194,united,2
195,astronomy,8
196,head,1
197,president,3
198,effective,1
199,meets,1
200,press,1
201,organization,1
202,amateur,1
203,argentina,1
204,cooperation,1
205,council,7
206,australian,1
207,revision,2
208,committee,3
209,proposed,1
210,south,1
211,education,5
212,body,1
213,period,2
214,world,1
215,teaching,1
216,africa,1
217,arabia,1
218,plan,1
219,conventions,1
220,weighted,1
221,consider,1
222,technical,1
223,designed,1
224,publish,1
225,friendly,1
226,cambridge,1
227,birth,1
228,promote,1
229,membership,3
230,total,1
231,children,1
232,levels,1
233,communities,1
234,hands-on,1
235,classroom,1
236,procedural,1
237,professional,4
238,association,1
239,research,4
240,controversial,1
241,general,3
242,galileo,1
243,concentrate,1
244,contracted,1
245,nicolaus,1
