,term,cnt
0,chosen,1
1,correspondingly,1
2,expressed,1
3,need,1
4,operational,1
5,solar,14
6,ancient,1
7,length,6
8,approximation,1
9,little,1
10,increasing,3
11,limited,1
12,second,16
13,years,3
14,american,1
15,mean,16
16,view,1
17,newcombs,9
18,remained,1
19,instead,2
20,revised,1
21,replacement,1
22,increasingly,1
23,randomly,1
24,superseded,2
25,irregularities,2
26,geoid,1
27,radiation,1
28,approach,1
29,designated,1
30,scales,8
31,impression,1
32,example,1
33,starting,1
34,celestial,1
35,going,1
36,confirmed,2
37,slowing,1
38,eventually,1
39,onwards,1
40,date,1
41,danjon,1
42,effects,1
43,make,1
44,motion,4
45,theoretical,1
46,planets,3
47,took,1
48,longer,3
49,related,2
50,practical,6
51,small,2
52,order,1
53,tables,4
54,neglected,1
55,continued,2
56,cgpm,1
57,origin,1
58,atomic,9
59,main,1
60,rates,1
61,believed,1
62,fluctuations,2
63,century,3
64,expression,3
65,exceeding,1
66,time,104
67,tends,1
68,earths,3
69,measurements,3
70,universal,3
71,later,4
72,ideally,1
73,eckert,1
74,union,1
75,refined,2
76,periodic,2
77,sitter,3
78,beginning,1
79,duplicated,1
80,sections,1
81,correction,3
82,included,1
83,gradually,1
84,assumed,1
85,observed,4
86,separate,1
87,jones,1
88,continuing,3
89,represents,2
90,decreasing,1
91,represented,3
92,nautical,2
93,computed,1
94,practice,1
95,showed,2
96,levels,1
97,improved,2
98,julian,1
99,apart,1
100,adoption,1
101,longitude,3
102,determine,1
103,atom,1
104,corresponded,1
105,conventionally,1
106,relation,1
107,invention,1
108,future,1
109,precision,1
110,principle,3
111,theory,1
112,numbers,1
113,ephemeris,49
114,early,1
115,implemented,1
116,effect,1
117,uniformly,1
118,trend,1
119,orbital,2
120,certain,1
121,comparisons,1
122,replace,1
123,implementation,1
124,accuracy,4
125,signals,1
126,meaning,1
127,hyperfine,1
128,evidence,2
129,formula,8
130,browns,1
131,currently,1
132,development,1
133,accept,1
134,widespread,3
135,time-coefficient,1
136,modifications,1
137,specifically,1
138,wrote,1
139,implicitly,1
140,determined,2
141,flamsteed,1
142,official,2
143,sidereal,3
144,foreseeable,1
145,long,1
146,centuries,3
147,morrison,1
148,refer,3
149,proposal,2
150,unsuitability,1
151,difference,5
152,twentieth,2
153,better,1
154,usually,1
155,provides,1
156,relate,1
157,modern,3
158,scientific,1
159,published,1
160,value,2
161,history,1
162,reasons,1
163,measures,1
164,clemences,3
165,variable,2
166,suggestions,1
167,translating,1
168,represent,1
169,legacy,2
170,calibration,1
171,greater,1
172,introduced,1
173,consistently,1
174,basis,5
175,unpredictable,1
176,approximations,1
177,characterized,1
178,almanacs,1
179,interval,2
180,near,1
181,suspected,1
182,resolution,2
183,constitute,1
184,proposed,2
185,definition,4
186,shorter,1
187,called,1
188,variability,1
189,freed,1
190,follows,1
191,fast,1
192,established,2
193,integrated,1
194,equations,1
195,dynamical,5
196,clemence,5
197,teph,9
198,reverse,1
199,defined,7
200,expressions,1
201,convenience,1
202,compiled,1
203,agreement,1
204,position,1
205,timescales,2
206,assembly,1
207,greenwich,1
208,includes,1
209,clock,4
210,closely,3
211,unsatisfactory,1
212,define,2
213,purposes,5
214,almanac,3
215,avoid,1
216,obtained,2
217,argument,3
218,following,5
219,achieved,1
220,partly,1
221,international,2
222,measured,1
223,term,2
224,does,1
225,availability,1
226,estimating,1
227,coefficient,1
228,amplitude,1
229,constant,4
230,shows,1
231,essentially,1
232,conference,3
233,latest,1
234,precise,1
235,state,1
236,offset,2
237,changes,2
238,fluctuated,1
239,inspection,1
240,issues,1
241,arose,1
242,series,1
243,relativistic,4
244,needed,1
245,caesium,2
246,todays,1
247,linear,1
248,standard,17
249,simon,1
250,discrepancies,1
251,used,4
252,earth,7
253,non-relativistic,1
254,step,1
255,held,1
256,determinations,1
257,nineteenth,2
258,practically,1
259,cycles,1
260,well-established,1
261,precisely,1
262,alternative,1
263,offered,2
264,values,1
265,eventual,1
266,constantthe,1
267,actually,1
268,irregularly,1
269,seen,2
270,independent,2
271,short,1
272,adopted,11
273,work,1
274,reason,1
275,moves,1
276,january,3
277,high-precision,1
278,measure,1
279,arrived,1
280,astronomical,13
281,milliseconds,2
282,equal,2
283,current,4
284,scale,12
285,insertion,1
286,estimations,1
287,previous,1
288,accommodate,1
289,axis,1
290,john,1
291,relationship,1
292,propulsion,1
293,cesium,5
294,duration,1
295,provide,1
296,parabolic,1
297,redefined,2
298,cases,1
299,obtaining,1
300,revision,1
301,unit,7
302,indicated,1
303,period,3
304,recommended,2
305,recommendation,1
306,approximately,1
307,barycentric,3
308,leaves,2
309,real,3
310,mechanics,1
311,sense,2
312,different,1
313,periods,1
314,including,2
315,based,5
316,general,2
317,referred,2
318,noon,1
319,institution,1
320,observations,5
321,scientists,1
322,preceding,1
323,influenced,1
