,term,cnt
0,dinner,1
1,having,12
2,brutus,1
3,told,1
4,knowing,1
5,pronoun,3
6,pest,1
7,pure,1
8,particularly,15
9,error,1
10,remain,1
11,explicitly,3
12,expressed,11
13,exist,5
14,morning,2
15,indirect,10
16,need,4
17,combining,4
18,traveling,1
19,viewed,2
20,ways,4
21,drink,1
22,dictionary,2
23,emphasis,2
24,habits,1
25,carry,2
26,length,2
27,gotten,1
28,dead,1
29,infinitival,1
30,person,13
31,building,1
32,headwords,1
33,adverbs,3
34,configurations,1
35,special,3
36,especially,2
37,specific,15
38,point,6
39,frame,12
40,singer,1
41,limited,4
42,reached,1
43,shouldnt,1
44,drift,1
45,parallel,1
46,contraction,2
47,dallas,1
48,second,7
49,double,1
50,appropriate,8
51,years,2
52,negation,5
53,shift,1
54,lets,3
55,american,3
56,structure,1
57,father,1
58,inflected,3
59,letter,1
60,mean,1
61,recent,1
62,technically,1
63,loudly,3
64,nonpresent,1
65,award,1
66,continues,2
67,relative,11
68,considered,11
69,instead,15
70,paraphrased,1
71,translation,1
72,referring,11
73,comrades,1
74,predicative,4
75,vice,2
76,appear,2
77,telling,1
78,narration,1
79,goes,2
80,active,7
81,cause,1
82,example,24
83,construction,24
84,requests,1
85,context,4
86,baby,1
87,emphatic,1
88,starting,1
89,expressible,1
90,type,7
91,information,7
92,implies,6
93,usual,2
94,going,11
95,competitive,1
96,equally,1
97,worked,1
98,complete,2
99,portion,2
100,previously,3
101,week,1
102,auxiliaries,5
103,shortly,1
104,that-clauses,1
105,deduction,1
106,stands,1
107,delayed,1
108,make,3
109,modality,2
110,known,1
111,motion,2
112,unlike,1
113,periphrastically,2
114,theoretical,2
115,related,1
116,verbs,74
117,took,4
118,scheduled,1
119,longer,2
120,order,5
121,auxiliary,29
122,grammarians,1
123,sentence,15
124,senses,2
125,eating,2
126,event,16
127,points,1
128,perceived,1
129,finite,9
130,bread,2
131,hope,2
132,simply,5
133,if-clauses,1
134,statement,1
135,collocation,1
136,lexical,3
137,distinguished,2
138,main,38
139,modals,3
140,compulsory,1
141,existing,1
142,stating,2
143,prepositional,6
144,intransitive,1
145,nonauxiliary,1
146,ongoing,11
147,truly,2
148,compare,10
149,regular,3
150,marking,1
151,awkwardness,1
152,latin,1
153,help,3
154,old-fashioned,2
155,brothers,1
156,strict,1
157,unmarked,1
158,expression,14
159,tends,2
160,time,72
161,additional,2
162,prior,4
163,think,2
164,cohortatives,1
165,acronyms,1
166,conjunctions,1
167,later,1
168,process,3
169,accompanied,2
170,completed,4
171,circumstances,7
172,confident,2
173,logs,1
174,negatives,1
175,indicative,13
176,contractions,4
177,slip,1
178,expressing,13
179,case,12
180,allow,1
181,forgot,2
182,sing,4
183,facts,2
184,various,13
185,recounting,2
186,undergo,2
187,likes,1
188,principal,1
189,traditional,1
190,sections,22
191,statements,1
192,portmanteau,1
193,depending,2
194,assumed,1
195,combinations,9
196,introducing,1
197,speech,13
198,intention,3
