,term,cnt
0,analogous,1
1,substituent,1
2,toxicity,1
3,isomers,1
4,colourless,1
5,test,1
6,phospholipids,1
7,halides,1
8,exist,2
9,include,1
10,sodium,3
11,media,1
12,potassium,1
13,complexes,3
14,rhodanese,1
15,linkage,1
16,alcohol,1
17,group,2
18,building,1
19,basic,1
20,react,1
21,catalyzed,1
22,elemental,1
23,groups,1
24,thiocarbamates,1
25,triple,1
26,routes,1
27,thiocarbamate,1
28,early,1
29,negative,1
30,presence,2
31,functional,2
32,blue,1
33,allows,1
34,toxic,1
35,solution,2
36,valuable,1
37,second,1
38,double,2
39,word,1
40,strongly,1
41,blocks,1
42,reactions,1
43,bond,4
44,potent,1
45,catalyzes,1
46,chlorinated,1
47,charge,1
48,cobalt,1
49,emergency,1
50,rncs,1
51,chloroform,1
52,greek,1
53,associated,1
54,colour,1
55,complex,2
56,synthesis,2
57,shares,1
58,produced,1
59,like,2
60,mercuryii,1
61,common,1
62,containing,2
63,sulfotransferase,1
64,solvents,2
65,used,5
66,extracted,1
67,derivatives,2
68,consequence,1
69,aqueous,1
70,salts,1
71,ligand,1
72,competitive,1
73,detoxification,1
74,equally,1
75,determined,1
76,single,1
77,thiocyanatoiron,1
78,halide,1
79,conjugate,1
80,access,1
81,iron,2
82,transfer,1
83,reaction,4
84,nitroprusside,2
85,transition,1
86,thiocyanate,17
87,known,3
88,feiii,2
89,similarity,1
90,longer,2
91,determination,2
92,coii,1
93,sodium-iodide,1
94,base,1
95,rscn,1
96,treatment,2
97,blood-red,1
98,fashion,1
99,forms,1
100,possible,1
101,relevant,1
102,indicates,1
103,sulfur,5
104,amyl,1
105,nucleophile,1
106,coloured,2
107,rhodanase,1
108,inhibitor,1
109,hypertension,1
110,alkali,1
111,uncoloured,1
112,rose,1
113,enzyme,1
114,organic,7
115,nitrogen,2
116,century,1
117,thiocyanic,1
118,acid,1
119,isothiocyanates,1
120,stable,1
121,attached,2
122,cyanate,1
123,ions,2
124,alkyl,1
125,solutions,1
126,metal,2
127,riemschneider,1
128,thyroid,1
129,pseudohalides,1
130,allow,1
131,ironiii,1
132,diethyl,1
133,rhodanide,2
134,ambidentate,1
135,hydrolyzed,1
136,gives,1
137,various,1
138,hypertensive,1
139,adding,1
140,anion,1
141,scaffolds,1
142,symporter,1
143,metabolite,2
144,ether,1
145,thiosulfate,2
146,cyanide,2
147,body,1
148,called,1
149,chemistry,1
150,similarly,1
151,approximately,1
152,efficiently,1
153,compounds,1
154,pyrotechnics,1
155,thiocyanates,4
156,pentaaquathiocyanato-nironiii,1
157,detergents,1
158,form,1
