,term,cnt
0,carina-sagittarius,1
1,summer,1
2,contains,1
3,outside,1
4,orion,13
5,cluster,16
6,brightest,1
7,brown,1
8,winter,1
9,presented,1
10,longer,1
11,located,3
12,major,1
13,hemisphere,2
14,orions,1
15,named,1
16,ptolemy,1
17,open,13
18,perseus,3
19,carinasagittarius,1
20,independent,1
21,number,1
22,butterfly,1
23,gould,1
24,stars,3
25,local,4
26,beehive,1
27,belt,2
28,milky,2
29,evidence,1
30,branch,1
31,pleiades,1
32,solar,2
33,close,1
34,mairans,1
35,length,2
36,objects,3
37,nebula,8
38,bubble,3
39,lies,1
40,earth,2
41,betelgeuse,1
42,messier,2
43,halfway,1
44,little,1
45,dwarfs,1
46,thought,1
47,galactic,2
48,inner,1
49,diffuse,1
50,interactive,1
51,bridge,1
52,center,2
53,list,2
54,adjacent,1
55,possibly,1
56,shown,1
57,approximately,2
58,celestial,1
59,constellation,2
60,famous,1
61,dumbbell,2
62,prominent,1
63,rigel,1
64,loop,1
65,southern,1
66,light-years,3
67,minor,2
68,segment,1
69,parsecs,3
70,long,1
71,spur,3
72,ring,1
73,structure,1
74,constellations,1
75,northern,1
76,including,2
77,arms,3
78,universe,1
79,orioncygnus,1
80,spiral,1
81,referred,1
82,winnecke,1
83,nearest,1
