,term,cnt
0,kermadec,1
1,articles,1
2,pelso,1
3,discoverer,1
4,juan,2
5,gonâve,1
6,antarctic,3
7,arabian,1
8,maoke,1
9,solomon,1
10,explorer,1
11,lhasa,1
12,ancient,1
13,iberian,1
14,march,1
15,galapagos,2
16,late,2
17,sunda,1
18,letters,1
19,society,1
20,phoenix,1
21,adjacent,1
22,early,1
23,epoch,1
24,falklands,1
25,andes,1
26,caribbean,1
27,russian,1
28,sandwich,1
29,balmoral,1
30,stubs,2
31,fernández,1
32,mariana,1
33,historical,1
34,geological,1
35,american,2
36,charcot,1
37,abstract,1
38,rivera,1
39,okinawa,1
40,natural,1
41,yangtze,1
42,farallon,1
43,named,1
44,paleogene,1
45,futuna,1
46,mobile,1
47,kula,1
48,robert,1
49,plates,1
50,halmahera,1
51,plate,7
52,reef,2
53,hebrides,1
54,eurasian,1
55,nazca,1
56,north,4
57,stub,1
58,cretaceous,3
59,antarctica,2
60,somali,1
61,ceased,1
62,anatolian,1
63,african,1
64,eagles,1
65,geology,2
66,existence,1
67,pacific,1
68,gottlieb,1
69,kerguelen,1
70,tertiary,1
71,indian,1
72,tisza,1
73,easter,1
74,seychelles,1
75,larter,2
76,motion,1
77,aegean,1
78,molucca,1
79,izanagi,1
80,sangihe,1
81,scotia,1
82,banda,1
83,independent,1
84,indo-australian,1
85,belt,1
86,gorda,1
87,caroline,1
88,amurian,1
89,okhotsk,1
90,woodlark,1
91,tectonic,2
92,journal,1
93,life,1
94,intermontane,1
95,conway,1
96,greenland,1
97,insular,1
98,timor,1
99,history,2
100,nubian,1
101,paleocene,1
102,shetland,1
103,malvinas,1
104,marie,1
105,adriatic,1
106,capricorn,1
107,tonga,1
108,mccarron,1
109,baltic,1
110,birds,1
111,tectonics,1
112,cimmeria,1
113,bellingshausen,4
114,manus,1
115,madagascar,1
116,burma,1
117,niuafoou,1
118,panama,1
119,eastern,1
120,head,1
121,palaeogeography,1
122,geophysical,1
123,iranian,1
124,philippine,2
125,fabian,1
126,cocos,1
127,byrd,1
128,fuca,1
129,australian,1
130,boundaries,1
131,gohl,1
132,subduction,1
133,south,3
134,fused,1
135,period,1
136,poorly,1
137,peninsula,1
138,land,1
139,bismarck,2
140,research,1
141,defined,1
