,term,cnt
0,counterparts,1
1,plane,1
2,analogous,1
3,radius,1
4,invention,1
5,located,1
6,coalesces,1
7,planet,3
8,depend,1
9,violent,2
10,scientists,1
11,clock,1
12,respect,1
13,hours,1
14,saturn,1
15,kilometers,1
16,diameter,1
17,rotating,4
18,everest,2
19,ceases,1
20,outwards,1
21,pendulum,1
22,formed,1
23,gravitational,14
24,requires,1
25,requirement,1
26,solar,2
27,close,1
28,halts,1
29,variety,1
30,result,1
31,ecuador,1
32,person,1
33,ductile,1
34,hands,1
35,exactly,1
36,following,3
37,account,1
38,corresponds,1
39,imagine,1
40,circular,2
41,center,3
42,spherical,3
43,heat,3
44,bulges,1
45,space,1
46,force,5
47,measured,3
48,allows,1
49,conversion,1
50,fact,3
51,clocks,1
52,proceeds,1
53,effect,1
54,exerted,1
55,circumnavigate,2
56,point,3
57,bodies,1
58,reached,2
59,guiana,1
60,flattening,1
61,closer,1
62,contraction,5
63,feel,1
64,second,1
65,contributions,1
66,years,2
67,bulge,7
68,away,1
69,occurs,1
70,percent,2
71,diameters,1
72,orbital,1
73,draining,1
74,state,3
75,northern,1
76,latitudes,1
77,atmosphere,1
78,poles,6
79,satellites,1
80,decreases,1
81,contributed,1
82,field,2
83,gravity,3
84,pulling,1
85,size,1
86,angular,1
87,centripetal,2
88,relativistic,1
89,perturbations,1
90,elasticity,1
91,disk,1
92,factors,1
93,formation,1
94,true,2
95,proto-planet,1
96,chimborazo,2
97,like,1
98,past,1
99,common,1
100,swivel,1
101,slowly,1
102,largest,1
103,matching,1
104,surface,1
105,objects,2
106,deviates,1
107,precessions,1
108,means,1
109,used,1
110,earth,8
111,convert,2
112,solid,1
113,non-spherical,1
114,massive,1
115,matter,1
116,ellipticity,1
117,distortion,2
118,paris,1
119,starting,1
120,thousandths,1
121,type,1
122,celestial,3
123,step,1
124,lowest,1
125,going,2
126,oblate,3
127,sent,1
128,slower,1
129,rate,8
130,slowing,2
131,velocity,1
132,qualitatively,1
133,miles,1
134,long,3
135,sidereal,1
136,observer,1
137,kinetic,7
138,exact,1
139,equator,10
140,average,1
141,spinning,1
142,interactions,1
143,effects,1
144,approximated,1
145,french,2
146,coast,1
147,stationary,1
148,polar,1
149,known,1
150,draw,1
151,difference,3
152,standing,2
153,planets,2
154,oblateness,1
155,centrepoint,1
156,mass,2
157,slightly,1
158,actually,1
159,affects,1
160,major,1
161,million,1
162,secular,1
163,parts,1
164,pulls,1
165,mount,2
166,self-gravitate,1
167,distribution,1
168,possible,1
169,modern,1
170,release,2
171,work,1
172,radii,1
173,moon,2
174,contract,1
175,value,1
176,summary,1
177,shape,4
178,potential,2
179,trajectory,2
180,measure,1
181,driving,1
182,object,2
183,increases,1
184,scale,1
185,level,3
186,smaller,2
187,circumnavigating,1
188,often-cited,1
189,tidal,1
190,century,1
191,oblateness-driven,1
192,large,1
193,sufficiently,1
194,vary,1
195,larger,2
196,tends,2
197,rotation,14
198,earths,13
199,involved,1
200,ocean,1
201,measurements,1
202,peak,1
203,high,1
204,illustrates,1
205,axis,4
206,faster,1
207,process,1
208,indistinguisgable,1
209,providing,2
210,generally,1
211,decreased,1
212,strong,2
213,required,3
214,decrease,1
215,energy,10
216,america,1
217,proceed,1
218,collisions,1
219,effective,4
220,highest,1
221,near,1
222,earlier,1
223,friction,2
224,density,1
225,estimates,2
226,spherically,1
227,table,1
228,weights,2
229,gradually,1
230,orbits,1
231,south,1
232,spheroid,2
233,body,3
234,convection,2
235,called,1
236,increase,3
237,equatorial,9
238,rotational,4
239,sphere,2
240,disk-shaped,1
241,decreasing,2
242,chair,2
243,revolution,1
244,disturbances,1
245,fast,1
246,doing,1
247,diagram,1
248,seated,1
249,mainly,1
250,equilibrium,5
251,causes,1
252,strongest,1
253,pole,1
254,keeps,3
255,sense,1
256,including,1
257,symmetrical,1
258,acceleration,13
259,form,1
