,term,cnt
0,editors,1
1,approval,1
2,confraternity,2
3,divino,1
4,national,2
5,viewed,1
6,ways,1
7,ancient,2
8,promise,1
9,dead,2
10,person,4
11,thereof,1
12,explained,1
13,beings,1
14,special,1
15,especially,2
16,specific,2
17,scholastic,1
18,undertaken,1
19,second,2
20,years,1
21,accurately,1
22,american,19
23,horizontal,2
24,continues,1
25,news,3
26,genocide,1
27,revised,15
28,greek,1
29,translation,10
30,scrolls,2
31,review,1
32,fidelity,1
33,north,1
34,editorial,1
35,example,1
36,commission,1
37,newly,1
38,devore,1
39,connotation,1
40,claims,1
41,nabre,2
42,previously,1
43,benedict,1
44,visitor,1
45,soul-centered,1
46,walk,2
47,discovered,1
48,scripture,4
49,lost,1
50,related,1
51,longer,1
52,order,3
53,bible,30
54,passage,2
55,publishing,1
56,statement,2
57,divine,2
58,verse,1
59,private,1
60,changing,1
61,announced,2
62,latin,2
63,brothers,1
64,passed,1
65,discipline,2
66,accepted,2
67,advantage,1
68,holy,1
69,source,1
70,texts,3
71,wicked,2
72,completed,1
73,accurate,1
74,light,1
75,allow,1
76,liturgiam,3
77,catholics,1
78,various,1
79,bishops,3
80,publications,1
81,dating,1
82,traditional,1
83,form,2
84,vatican,3
85,mankind,1
86,hehimmenman,1
87,literally,1
88,singular,1
89,blessed,1
90,gender-neutral,8
91,advances,1
92,christ,1
93,individual,5
94,words,3
95,excluding,1
96,march,2
97,tradition,2
98,attempted,1
99,sinaiticus,1
100,august,1
101,leading,1
102,horizontally,1
103,word,1
104,historical,1
105,christs,1
106,replace,1
107,knox,1
108,coverage,2
109,adaptation,2
110,rendering,1
111,described,1
112,christian,1
113,urging,1
114,meaning,2
115,marys,1
116,today,1
117,happy,2
118,generic,1
119,incarnation,1
120,meanings,1
121,specifically,3
122,particular,3
123,single,1
124,concrete,1
125,official,1
126,douay-rheims,1
127,phrase,2
128,justword,1
129,recently,1
130,refer,1
131,necessity,2
132,better,1
133,examples,2
134,major,2
135,contemporary,1
136,provides,1
137,vulgate,1
138,book,4
139,forms,1
140,modern,3
141,controversy,1
142,release,1
143,textual,1
144,rejected,2
145,life,1
146,jerome,1
147,published,3
148,rendered,1
149,utilize,1
150,reasons,1
151,cited,1
152,manuscripts,1
153,states,3
154,stricter,1
155,suggestions,1
156,codex,1
157,grain,1
158,easy,1
159,translating,1
160,verbum,1
161,worship,2
162,retains,1
163,biblia,1
164,material,1
165,narrative,1
166,testament,10
167,difficulty,1
168,quite,1
169,capture,1
170,church,3
171,final,1
172,press,10
173,resolution,2
174,come,1
175,midwest,1
176,issue,1
177,follows,1
178,conformity,1
179,stated,1
180,usccb,5
181,application,1
182,human,1
183,jeremiah,1
184,speaking,1
185,steering,1
186,include,2
187,aims,1
188,understandable,1
189,sources,2
190,translated,2
191,avoid,1
192,unknown,1
193,takes,1
194,issued,1
195,international,1
196,does,1
197,changed,1
198,formulated,1
199,render,1
200,conference,3
201,update,1
202,received,2
203,changes,4
204,predominantly,1
205,text,6
206,vetted,1
207,promised,1
208,grammatically,1
209,local,1
210,todays,1
211,phrases,2
212,standard,3
213,maintaining,1
214,used,3
215,understood,1
216,jewish,1
217,congregation,4
218,important,2
219,supervision,1
220,board,2
221,smooth,2
222,gender-specific,2
223,hebrew,3
224,sent,1
225,relates,1
226,access,1
227,blessednesshappiness,1
228,trent,1
229,imagery,1
230,university,1
231,guidelines,1
232,consisted,1
233,translates,1
234,fireside,1
235,course,1
236,royal,1
237,theological,1
238,books,1
239,rnabwas,1
240,according,1
241,footnotes,1
242,easton,1
243,doctrine,1
244,january,1
245,released,1
246,relating,1
247,current,1
248,offering,2
249,gender,2
250,suitable,1
251,journals,1
252,previous,1
253,holocaust,3
254,female,3
255,speaker,1
256,brethren,1
257,manuscript-translating,1
258,provide,2
259,liturgy,4
260,underlying,1
261,pronouns,4
262,direct,1
