,term,cnt
0,scribes,1
1,printing,2
2,features,1
3,sudan,1
4,consistent,1
5,remain,1
6,models,1
7,multiples,2
8,numerals,1
9,karamanlides,1
10,variant,4
11,combining,3
12,reassigned,1
13,earliest,1
14,ancient,30
15,carry,2
16,initiated,1
17,alternating,1
18,late,3
19,brought,1
20,native,1
21,letters,56
22,inherited,1
23,looks,1
24,special,1
25,especially,1
26,dialect,1
27,mathematics,2
28,science,1
29,spelled,3
30,limited,1
31,line,1
32,bactrian,1
33,parallel,2
34,thracian,1
35,second,1
36,similar-looking,1
37,blocks,1
38,paleo-balkan,1
39,greeks,2
40,france,1
41,word-initial,3
42,letter,36
43,hand,2
44,leads,1
45,remained,3
46,clear,1
47,considered,2
48,instead,1
49,college,1
50,greek,118
51,size,1
52,serves,1
53,λάμβδα,1
54,true,1
55,ultimately,1
56,macedonian,2
57,designated,2
58,north,1
59,house,1
60,goes,1
61,kushan,1
62,deviation,1
63,example,2
64,transplanted,1
65,sciences,1
66,context,1
67,enumerating,1
68,emphatic,1
69,starting,1
70,ploughing,1
71,lines,3
72,african,1
73,diacritics,4
74,going,1
75,things,1
76,sound,18
77,diacritical,2
78,tosk,2
79,ox-turning,1
80,eventually,1
81,lateral,2
82,documented,1
83,places,1
84,drawn,1
85,inverted,1
86,beta,6
87,shortly,1
88,rarely,1
89,directions,1
90,debate,2
91,make,1
92,plus,1
93,memorized,1
94,reflect,1
95,known,6
96,took,3
97,mergers,1
98,small,5
99,german,1
100,polysyllabic,1
101,tables,1
102,correspondence,1
103,bible,1
104,fairly,1
105,word-initially,2
106,consonants,4
107,origin,1
108,simply,2
109,monophthongized,2
110,spanish,2
111,preserved,3
112,main,1
113,shape,3
114,transcriptions,1
115,phrygian,1
116,stress,1
117,clusters,1
118,regular,4
119,marking,4
120,latin,13
121,century,14
122,mappings,2
123,font,1
124,gheg,1
125,eucleides,1
126,time,5
127,involved,1
128,additional,4
129,literary,1
130,stable,1
131,ranked,1
132,later,1
133,source,1
134,texts,3
135,armenian,2
136,sororities,1
137,ionian,2
138,case,5
139,ends,1
140,scripts,3
141,freely,1
142,vowels,2
143,various,6
144,transcription,4
145,obligatory,1
146,latin-based,2
147,traditional,3
148,principal,1
149,beginning,1
150,simplified,4
151,norm,2
152,depending,2
153,combinations,4
154,spacing,1
155,speech,1
156,separate,4
157,evolving,1
158,phoenician,9
159,minuscule,3
160,seventh,1
161,gagauz,1
162,transcribed,1
163,represents,1
164,pronounce,1
165,conventions,1
166,represented,3
167,pronouncing,1
168,labels,1
169,constellation,1
170,digamma,3
171,epigraphy,1
172,denote,3
173,literally,1
174,degree,1
175,phonetic,7
176,practice,3
177,notation,1
178,apart,2
179,standardization,1
180,corresponded,1
181,spellings,2
182,conventionally,3
183,dropped,2
184,aramaic,1
185,individual,1
186,readings,1
187,karamanlidika,1
188,finalnon-final,1
189,upper-case,1
190,λάβδα,1
191,diameter,1
192,pitch,3
193,words,9
194,numbers,2
195,close,1
196,tradition,2
197,considerably,1
198,character,1
199,merging,1
200,empire,1
201,early,5
202,write,9
203,plain,2
204,shapes,7
205,alphabet,36
206,polytonic,7
207,leading,1
208,inscriptional,2
209,word,5
210,epsilon,1
211,historical,6
212,intervocalically,1
213,affected,1
214,certain,1
215,northern,1
216,stood,3
217,spoken,4
218,pomak,1
219,scholarly,2
220,rendering,2
221,renaissance,1
222,significantly,1
223,glyphs,1
224,contains,1
225,judaeo-spanish,1
226,northeast,1
227,contain,2
228,right,3
229,diacritic,3
230,physics,1
231,symbol,12
232,typography,3
233,conform,1
234,loanwords,1
235,meaning,1
236,connecting,1
237,incorporated,1
238,slight,1
239,handwriting,6
240,dialectology,1
241,stop,1
242,vita,1
243,descenders,1
244,letter-by-letter,1
245,today,9
246,transiliteration,1
247,ordinary,1
248,maintained,1
249,development,2
250,characters,7
251,organizations,1
252,absence,2
253,fluent,1
254,afghanistan,1
255,making,2
256,regularly,1
257,modifications,1
258,methods,1
259,antiquity,5
260,specifically,1
261,soft,1
262,single,5
263,hellenistic,1
264,approximant,1
265,vowel,19
266,long,5
267,official,1
268,mikron,1
269,ascenders,1
270,supports,5
271,languages,8
