,term,cnt
0,plane,3
1,radius,11
2,circumcenter,23
3,minus,1
4,position,2
5,distance,3
6,method,2
7,polarization,1
8,observe,1
9,features,1
10,useful,1
11,explicitly,1
12,nearly,1
13,notion,1
14,matrix,2
15,properties,1
16,kiepert,1
17,expressed,2
18,diameter,6
19,kernel,1
20,identities,1
21,sides,15
22,need,1
23,given,8
24,perpendicular,6
25,define,1
26,euler,1
27,antipode,1
28,length,3
29,intimate,1
30,result,1
31,determinant,1
32,edge,1
33,lies,5
34,considering,1
35,divided,1
36,following,1
37,exactly,1
38,space,1
39,center,11
40,hypotenuse,2
41,trivial,1
42,pair,1
43,negative,3
44,additionally,1
45,grounds,1
46,allows,1
47,does,2
48,combination,1
49,tetrahedron,1
50,non-collinear,1
51,fact,1
52,point,12
53,acute,2
54,angle,17
55,taken,1
56,instability,1
57,axay,1
58,line,8
59,pentagon,2
60,tangential,1
61,incenter,1
62,second,1
63,coordinate,5
64,euclidean,2
65,cyclic,10
66,embedded,1
67,products,1
68,triangles,7
69,confuse,1
70,spatial,1
71,vertices,16
72,circumcircles,1
73,quadrilateral,2
74,horizontal,1
75,trilinears,1
76,cross,3
77,concyclic,2
78,numerical,1
79,sines,1
80,described,1
81,contains,1
82,circumcenters,1
83,considered,1
84,inscribed,3
85,thales,1
86,steiner,4
87,right,4
88,equilateral,1
89,inequality,2
90,equidistant,2
91,induction,1
92,longest,2
93,entirely,1
94,translation,2
95,proven,2
96,equality,1
97,expansion,1
98,locus,2
99,incircle,2
100,focus,1
101,lengths,3
102,rational,2
103,linear,2
104,triangulation,1
105,inradius,1
106,diagonals,1
107,common,4
108,containing,1
109,formula,1
110,approach,1
111,circle,37
112,nonzero,1
113,casep,1
114,twice,3
115,used,1
116,means,1
117,circumdiameter,1
118,angles,13
119,defines,1
120,supplementary,1
121,distances,4
122,example,1
123,intersection,1
124,consequence,1
125,matter,1
126,chord,1
127,type,1
128,polygon,13
129,lines,1
130,section,1
131,cartesian,7
132,going,1
133,condition,1
134,fifth,1
135,property,1
136,coastal,1
137,particular,1
138,identity,1
139,algorithm,1
140,sextant,1
141,conjugate,2
142,interior,2
143,place,1
144,normalized,1
145,observer,1
146,theorem,9
147,equals,5
148,average,1
149,completely,1
150,compass,1
151,inside,2
152,product,6
153,parameters,1
154,draw,1
155,known,3
156,median,1
157,isosceles,1
158,departing,1
159,half,1
160,related,1
161,positive,2
162,non-vertex,1
163,quadrilaterals,2
164,simple,1
165,zeros,1
166,respectively,1
167,labeled,1
168,seen,2
169,alternatively,1
170,circumsphere,1
171,points,19
172,similar,1
173,kosnita,1
174,satisfying,1
175,forms,1
176,possible,3
177,parabola,1
178,assuming,1
179,trilinear,5
180,origin,2
181,exterior,1
182,constructed,2
183,centroid,2
184,reduce,1
185,triangle,34
186,pairs,1
187,obtuse,4
188,bisectors,3
189,vectors,3
190,n-gonp,1
191,circumradius,8
192,collinear,3
193,computation,1
194,circumgon,1
195,passes,3
196,unity,1
197,altitude,1
198,d-dimensional,1
199,states,2
200,equal,6
201,sine,1
202,start,1
203,relating,1
204,regular,2
205,smaller,1
206,additions,1
207,smallest,1
208,generalized,3
209,zero,1
210,giving,1
211,centroidabc,1
212,n-gon,7
213,transposing,1
214,infinite,1
215,passing,1
216,represent,3
217,alternate,8
218,time,1
219,drawing,2
220,delaunay,1
221,previous,1
222,ellipse,4
223,geometry,2
224,medians,1
225,relationship,1
226,suppose,1
227,number,2
228,tarry,1
229,sums,1
230,departure,1
231,outside,4
232,internal,1
233,case,5
234,bigger,1
235,rectangles,1
236,infinity,2
237,vxvy,1
238,minimum,8
239,required,2
240,trapezoids,1
241,cofactor,1
242,generality,1
243,circumcircle,21
244,adding,1
245,deduce,1
246,vector,3
247,loss,1
248,meets,1
249,jungs,1
250,radians,1
251,cases,1
252,simplified,1
253,obtaining,1
254,eulers,2
255,written,1
256,lesters,1
257,pass,1
258,weights,1
259,emanate,1
260,nonvertex,1
261,navigation,1
262,unit,2
263,coordinates,17
264,meet,1
265,called,4
266,divisor,1
267,similarly,1
268,landmarks,1
269,bounding,8
270,systems,1
271,carnots,1
272,orthocenter,3
273,sphere,1
274,polygons,2
275,lead,1
276,segments,1
277,weighted,1
278,area,3
279,bisector,1
280,opposite,7
281,barycentric,5
282,locational,1
283,vertex,7
284,follow,1
285,minor,1
286,equations,2
287,segment,3
288,japanese,2
289,calculate,1
290,tangent,1
291,robbins,1
292,isogonal,2
293,equation,8
294,computed,1
295,nine-point,2
296,depends,1
297,coincide,2
298,circumscribed,9
299,intersect,1
300,dimensions,4
301,works,1
302,replacing,2
303,including,1
304,general,1
305,noting,1
306,determine,3
307,referred,1
308,defined,3
309,form,4
310,unique,2
311,guaranteeing,1
