,term,cnt
0,buildings,1
1,relation,1
2,temples,2
3,position,2
4,striking,1
5,applied,1
6,observations,1
7,method,5
8,error,1
9,illustration,1
10,able,1
11,precision,1
12,include,1
13,june,1
14,dates,4
15,need,1
16,calendar,3
17,sources,1
18,requires,1
19,solar,1
20,calculation,1
21,ancient,2
22,setting,1
23,record,2
24,battle,1
25,march,1
26,assumptions,2
27,azimuth,3
28,takes,1
29,recorded,1
30,exactly,1
31,architect,1
32,consequently,1
33,norman,1
34,reflecting,1
35,measured,1
36,bodies,5
37,slow,1
38,does,2
39,fact,1
40,specific,3
41,taken,1
42,alignments,1
43,ones,1
44,years,2
45,makes,1
46,historical,4
47,signs,1
48,stellar,1
49,renewed,1
50,precise,4
51,describing,1
52,mistrust,1
53,defeat,1
54,changes,1
55,east,4
56,manuscript,2
57,nature,1
58,arbitrary,1
59,instead,1
60,reach,1
61,selection,1
62,archaeoastronomical,1
63,rises,2
64,orientation,1
65,associated,2
66,greek,3
67,calculations,2
68,selected,1
69,increasingly,1
70,surviving,1
71,zodiac,2
72,structures,1
73,lunisolar,2
74,like,2
75,past,1
76,year,1
77,slowly,1
78,largest,1
79,approach,1
80,portrayed,1
81,used,2
82,appear,1
83,vedic,1
84,metaphors,1
85,configuration,3
86,example,1
87,astrological,1
88,recurs,1
89,construction,2
90,william,1
91,return,1
92,making,1
93,darius,1
94,poetic,1
95,sets,1
96,unambiguous,2
97,visible,1
98,celestial,5
99,methods,1
100,complicated,1
101,dinsmoor,2
102,variance,1
103,great,1
104,death,1
105,actual,2
106,particular,3
107,single,2
108,invalid,1
109,connected,1
110,festival,3
111,alexander,1
112,accounts,2
113,date,11
114,rely,1
115,centuries,1
116,hatton,1
117,december,1
118,exact,1
119,depictions,1
120,bell,1
121,ecliptic,1
122,refer,2
123,nearest,1
124,plus,1
125,known,1
126,rising,3
127,planets,5
128,alexanders,1
129,stonehenge,1
130,small,1
131,reliable,1
132,involve,1
133,chronology,2
134,event,3
135,tables,1
136,detailed,1
137,seven,3
138,noted,1
139,employing,1
140,forms,1
141,classical,2
142,loosely,1
143,modern,1
144,depict,1
145,uncertainty,1
146,assumption,1
147,pleiades,2
148,moon,1
149,diaries,1
150,nineteen,1
151,believed,1
152,records,3
153,festivals,1
154,phenomena,4
155,depicted,1
156,history,1
157,rose,2
158,widely,1
159,astronomical,18
160,merely,1
161,changing,1
162,christopher,1
163,proper,1
164,century,1
165,success,1
166,gaugamela,1
167,copy,1
168,specified,1
169,steele,1
170,asked,1
171,time,5
172,questions,1
173,involved,1
174,portrait,1
175,computing,1
176,resulting,1
177,accepted,2
178,began,1
179,astronomer,1
180,literary,1
181,readily,1
182,attempts,2
183,john,1
184,observational,1
185,source,2
186,clarify,1
187,interpretation,1
188,texts,2
189,process,1
190,depiction,1
191,provide,3
192,interpreting,1
193,concerning,1
194,accurate,1
195,demonstrated,1
196,case,1
197,babylonian,1
198,obliquity,1
199,star,3
200,descriptions,3
201,stars,3
202,motions,1
203,researchers,1
204,identified,1
205,dating,4
206,near,2
207,unwarranted,1
208,positions,6
209,october,1
210,artifacts,2
211,earlier,1
212,corresponding,1
213,temple,2
214,lockyer,1
215,written,4
216,medieval,1
217,proposed,2
218,body,1
219,techniques,1
220,sign,1
221,-century,1
222,period,1
223,historically,2
224,measuring,1
225,events,5
226,archaeologist,1
227,alignment,1
228,established,1
229,technical,1
230,principles,1
231,humanistic,1
232,precession,1
233,dated,2
234,wide,1
235,subsequent,1
236,conclusions,1
237,computed,1
238,depends,1
239,different,1
240,periods,1
241,works,1
242,illuminated,1
243,minute,1
244,controversial,1
245,reliability,1
246,determine,1
247,oriented,2
248,care,1
249,noon,1
