,term,cnt
0,officially,1
1,westcott,1
2,universities,1
3,printing,1
4,fenton,1
5,leland,1
6,wording,2
7,nearly,1
8,readings,1
9,entrusted,1
10,entire,2
11,include,1
12,denominations,1
13,came,1
14,translated,1
15,ancient,2
16,march,2
17,michael,1
18,revisers,2
19,tradition,1
20,baker,1
21,late,2
22,convocation,1
23,tongues,1
24,andrew,1
25,authorized,1
26,early,1
27,august,1
28,retrieved,2
29,alert,1
30,excessively,1
31,second,1
32,kjvrv,1
33,isbn,3
34,word,1
35,indented,1
36,enhancements,1
37,years,1
38,translations,1
39,commissioned,1
40,american,9
41,versions,2
42,english,8
43,members,1
44,changes,1
45,inclusion,1
46,recognised,1
47,manuscript,1
48,text,3
49,significantly,1
50,described,1
51,largely,1
52,considered,3
53,revised,19
54,caused,1
55,wegner,1
56,adapted,1
57,greek,5
58,publication,1
59,tetragrammaton,1
60,translation,4
61,company,1
62,foss,1
63,original,2
64,favorably,1
65,inasmuch,1
66,standard,8
67,today,1
68,simon,1
69,clarence,1
70,used,3
71,flat,1
72,important,1
73,development,1
74,king,5
75,variations,2
76,deemed,1
77,καινη,1
78,victorian,1
79,william,2
80,arrangement,1
81,poetic,1
82,services,1
83,quoted,1
84,lines,1
85,wheaton,1
86,hebrew,1
87,hall,1
88,complete,1
89,editions,1
90,scholars,2
91,authors,1
92,theologians,1
93,edition,2
94,critic,1
95,university,2
96,crossway,1
97,paul,1
98,known,2
99,frequent,1
100,difference,1
101,better,2
102,slightly,1
103,murray,1
104,marginal,1
105,jehovah,1
106,correspondence,1
107,copyright,1
108,bible,7
109,co-operate,1
110,necessary,1
111,faithful,1
112,forerunner,1
113,printed,3
114,adopted,1
115,begun,1
116,modern,2
117,compared,1
118,publishing,1
119,marlowe,1
120,origin,1
121,divine,1
122,work,3
123,academic,1
124,published,1
125,regarded,2
126,revisions,1
127,invited,1
128,damage,1
129,history,2
130,reasons,1
131,digital,1
132,widely,3
133,manuscripts,2
134,significant,1
135,reader,1
136,states,1
137,released,1
138,interlinear,1
139,διαθηκη,1
140,authorities,1
141,latin,1
142,represent,1
143,time,2
144,previous,1
145,pages,1
146,lord,1
147,offer,1
148,hort,1
149,esdras,1
150,john,3
151,alterations,1
152,number,1
153,texts,2
154,worldwide,1
155,verses,2
156,britain,2
157,completed,1
158,introduced,1
159,accurate,3
160,poetry,1
161,notes,1
162,testament,6
163,remains,1
164,fiercest,1
165,palmer,1
166,authorised,2
167,ministers,1
168,james,6
169,prose,1
170,basis,3
171,various,1
172,church,2
173,isaac,1
174,journey,1
175,united,1
176,-old,1
177,burgon,2
178,formats,1
179,press,3
180,best,1
181,committee,1
182,revision,6
183,identical,1
184,manner,1
185,england,2
186,acceptance,1
187,introducing,1
188,popular,2
189,edwin,1
190,forth,1
191,-century,2
192,wallenberg,1
193,anthony,1
194,period,1
195,canterbury,1
196,gain,1
197,paragraphs,1
198,literal,1
199,online,1
200,charged,1
201,brooke,1
202,episcopal,1
203,omitted,1
204,london,1
205,minor,1
206,cambridge,3
207,post-king,1
208,noticeable,1
209,apocrypha,5
210,larkin,1
211,british,1
212,oxford,1
213,works,1
214,including,1
215,viable,1
216,ryken,1
217,form,3
