,term,cnt
0,suggestive,1
1,margin,1
2,east-coast,1
3,bank,3
4,located,1
5,fracture,1
6,volcanism,2
7,transkei,4
8,open-up,1
9,throw,1
10,basin,4
11,corridor,1
12,antarctic,2
13,uenzelmann-neben,1
14,evidences,1
15,southward,1
16,formed,1
17,shallow,1
18,oceanic,4
19,crust,3
20,core,1
21,deflected,1
22,thought,1
23,south-western,1
24,indicate,1
25,early,2
26,presence,1
27,basement,2
28,westward,1
29,mozambique,1
30,quiet,1
31,loop,1
32,consists,1
33,southern,5
34,second,1
35,mapped,1
36,geological,1
37,northern,1
38,uplift,1
39,remained,1
40,ma-old,2
41,heezen-tharp,1
42,ap-negr-mr,2
43,continues,1
44,northeast,1
45,water,4
46,rises,3
47,sub-areal,1
48,mantle,1
49,morphology,1
50,entirely,1
51,dips,1
52,gondwana,2
53,formation,4
54,falkland,2
55,denudation,1
56,structures,1
57,irregular,1
58,evidence,1
59,finally,2
60,today,2
61,north,2
62,surface,1
63,understood,1
64,reconstruction,1
65,flows,5
66,cretaceous,3
67,atlantic,2
68,boundary,2
69,antarctica,2
70,crustal,2
71,risemaud,1
72,mid-late,1
73,return,2
74,smooth,1
75,ehrhardt,1
76,african,3
77,oligocene,1
78,north-eastward,1
79,interpreted,1
80,break-up,2
81,connected,1
82,flow,1
83,large-scale,1
84,rise,4
85,karoo,1
86,plateau,16
87,zone,1
88,valley,2
89,affz,1
90,indian,6
91,western,1
92,transition,1
93,product,1
94,mesozoic,1
95,seismic,1
96,stages,1
97,major,1
98,mozr,1
99,forces,1
100,province,1
101,lazarev,1
102,passage,4
103,decades,1
104,south-west,1
105,forms,1
106,possible,1
107,continued,1
108,origin,3
109,agulhas,20
110,plateaunortheast,1
111,bypass,1
112,floor,3
113,published,1
114,wake,1
115,georgia,2
116,continuous,1
117,strengthened,1
118,started,2
119,erosion,1
120,erosions,1
121,eastward,1
122,driving,1
123,worlds,1
124,current,4
125,superswell,1
126,retroflecting,1
127,large,1
128,continent-ocean,1
129,increased,1
130,composition,1
131,earths,1
132,northward,2
133,ocean,10
134,splits,1
135,drilling,1
136,paleoposition,1
137,later,1
138,remaining,1
139,process,2
140,palaeoceanographic,1
141,typical,1
142,originates,1
143,completed,1
144,continental,1
145,traces,1
146,nadw,2
147,surrounding,2
148,indicative,1
149,initial,1
150,reduced,1
151,igneous,1
152,deep,1
153,sea-level,1
154,agulhas-falkland,1
155,mozr-ap,1
156,coincides,1
157,retroflects,1
158,proto-aabw,2
159,enigmatic,1
160,westwards,1
161,interval,1
162,emplacement,1
163,near,1
164,sediments,1
165,moho,2
166,aaiw,1
167,basalts,1
168,overlaid,1
169,marine,1
170,aabw,2
171,gohl,1
172,south,7
173,period,3
174,present,1
175,layers,1
176,africa,5
177,events,2
178,poorly,1
179,southeast,1
180,moved,1
181,experienced,1
182,abruptly,1
183,natal,2
184,volcanic,1
185,showed,1
186,coincide,1
187,periods,2
188,intermediate,1
