,term,cnt
0,vitamin,15
1,trapped,1
2,inorganic,1
3,hind,1
4,extremely,2
5,alarm,1
6,unlikely,1
7,ancient,1
8,wide-gap,1
9,engraving,1
10,exposure,17
11,collecting,1
12,thought,2
13,electrons,2
14,beings,2
15,special,4
16,specific,1
17,vertebrates,1
18,reporters,1
19,second,1
20,insects,5
21,molecular,1
22,cancers,4
23,mechanism,1
24,hand,1
25,remained,1
26,instead,3
27,discover,1
28,finding,1
29,synthesis,3
30,survived,1
31,activate,1
32,atoms,3
33,cause,14
34,sunburn-causing,1
35,photoinitiators,1
36,lines,2
37,lowest,2
38,unsanitary,2
39,shortly,1
40,moving,1
41,small,4
42,uv-absorbing,1
43,trails,1
44,bonding,1
45,lacking,1
46,high-energy,1
47,tumors,1
48,attenuate,1
49,physicist,2
50,rope,1
51,significant,2
52,imaging,3
53,agents,1
54,century,1
55,monitored,1
56,fired,1
57,heavily,1
58,catalytic,1
59,earths,3
60,measurements,1
61,comes,1
62,stained,2
63,premature,1
64,metal,2
65,intensity,3
66,months,1
67,carbon,2
68,subdivided,1
69,various,7
70,smoothed,1
71,suspended,1
72,melanocytes,1
73,beginning,2
74,unwanted,5
75,depending,3
76,collectibles,1
77,aramid,1
78,medications,1
79,lenses,3
80,lighting,1
81,sensing,1
82,johann,1
83,synthesize,1
84,degree,2
85,higher,6
86,determine,1
87,rockets,1
88,frequency,5
89,sunscreen,17
90,minutes,2
91,curtains,1
92,observe,1
93,stamp,1
94,circuit,4
95,infrared,3
96,cataracts,1
97,thymine,4
98,lithography,3
99,dyes,8
100,dwellings,1
101,early,2
102,allows,1
103,plexiglass,1
104,leading,1
105,contrasted,1
106,discern,1
107,differential,1
108,doped-based,1
109,marker,1
110,reach,1
111,caused,5
112,contain,2
113,physics,1
114,spectra,2
115,picture,1
116,arcs,3
117,ordinary,2
118,sjögrens,1
119,females,1
120,examination,1
121,boundary,2
122,methotrexate,1
123,organizations,2
124,absence,1
125,absorbers,4
126,making,2
127,whiter,1
128,visible,22
129,ultraviolet,78
130,aluminium,1
131,multilayer,1
132,finger,1
133,detect,3
134,determined,1
135,particular,1
136,discharge,1
137,fibers,4
138,better,1
139,successful,1
140,affects,2
141,device,3
142,deposit,1
143,modern,2
144,release,1
145,iron-based,1
146,scientific,5
147,reduce,2
148,heart,3
149,diode-pumped,1
150,led-cured,1
151,programmed,1
152,lower-power,1
153,highlight,2
154,power,6
155,food,1
156,signature,1
157,colias,1
158,intensified,1
159,ferrous,1
160,weathered,1
161,showing,1
162,produce,9
163,plasma,1
164,characterized,1
165,over-exposure,1
166,electromagnetic,2
167,alkylbenzenesulfonate,1
168,come,1
169,called,5
170,cracking,1
171,fast,1
172,rover,1
173,microwaves,1
174,archimedes,1
175,flexo,1
176,mainly,3
177,hplc,1
178,effectively,2
179,blocking,5
180,defined,1
181,silver,1
182,damaged,2
183,sensations,1
184,supplement,1
185,cloud,1
186,hard,1
187,cheaply,1
188,recommend,1
189,light-blue,1
190,electric,3
191,mold,1
192,magnetic,2
193,transparency,1
194,identify,2
195,sources,10
196,sample,3
197,killing,2
198,versus,1
199,therapeutic,1
200,coupled,1
201,added,1
202,mist,1
203,bright,2
204,following,1
205,vitiligo,2
206,inner,1
207,whites,1
208,intermediates,1
209,generate,4
210,presence,2
211,phenyl,2
212,tracking,1
213,healthier,1
214,formulated,1
215,penetrant,1
216,protein,3
217,pathogens,1
218,krypton,1
219,changes,1
220,mountaineers,1
221,dimer,1
222,inspection,3
223,uv-capable,1
224,water,9
225,peaks,2
226,image,1
227,importance,1
228,broad,2
229,tools,1
230,local,1
231,standard,4
232,gaseous,1
233,earth,1
234,tithonic,1
235,overcome,1
236,oxybenzone,1
237,ritter,1
238,pulsed,3
239,cats,1
240,practically,1
241,questioned,1
242,distinguish,1
243,sensors,3
244,seen,1
245,conversely,1
246,normally,1
247,coatings,3
248,toilets,1
249,pollens,1
250,indoor,1
251,butterflies,1
252,pairs,1
253,read-only,1
254,likewise,2
255,molecules,4
256,corneum,1
257,serotonin,8
258,widely,3
259,mutation,2
260,specialized,2
261,increases,5
262,schumann,1
263,byproducts,1
264,oxygen,8
265,birds,5
266,nucleic,1
267,john,1
268,cloudy,1
269,advantages,2
270,magnesium,2
271,traces,1
272,fabrics,3
273,driven,1
274,energy,7
275,band,8
276,marked,1
277,disease,3
278,document,1
279,artifacts,1
280,implications,1
281,begins,1
282,effectiveness,3
283,black-body,1
284,mates,1
285,intense,1
286,print,1
287,usage,1
288,mood,3
289,analyzing,1
290,warranted,1
291,compounds,4
292,eczema,1
293,strongest,1
294,nail,1
295,causes,9
296,depletion,1
297,x-ray,2
298,chain,2
299,weather,1
300,based,1
301,link,1
302,radiometers,1
303,dependent,1
304,induces,1
305,concert,1
306,x-rays,3
307,carcinoma,1
