,term,cnt
0,honour,1
1,frse,1
2,gold,1
3,greenwich,1
4,indulge,1
5,saturn,1
6,june,1
7,reflector,1
8,telescope,5
9,requested,1
10,umbriel,1
11,society,2
12,frsl,1
13,liverpool,4
14,medal,1
15,mars,1
16,merchant,2
17,tracking,1
18,lassell,8
19,often-overcast,1
20,gottfried,1
21,installed,1
22,born,1
23,years,2
24,independently,1
25,equipment,1
26,observing,1
27,english,1
28,father,1
29,galle,1
30,presented,1
31,derby,1
32,named,1
33,operated,1
34,rochdale,1
35,malta,2
36,local,1
37,conditions,1
38,largest,1
39,roughly,1
40,pioneered,1
41,house,1
42,objects,1
43,ariel,1
44,earth,1
45,left,1
46,william,2
47,return,1
48,polished,1
49,starting,1
50,specifically,1
51,manchester,1
52,death,2
53,eventually,1
54,died,1
55,apprenticed,1
56,triton,1
57,discovered,2
58,fortune,2
59,better,1
60,built,2
61,bolton,1
62,german,1
63,rotates,1
64,crater,2
65,royal,3
66,just,1
67,mount,1
68,queen,1
69,dismantled,1
70,mirror,1
71,constructed,1
72,educated,1
73,moon,3
74,fras,2
75,astronomical,2
76,easy,1
77,victoria,1
78,enabled,1
79,co-discovered,1
80,fellow,1
81,ring,1
82,astronomer,2
83,town,1
84,later,1
85,scrapped,1
86,hyperion,1
87,uranus,1
88,served,1
89,asteroid,1
90,visited,1
91,discovery,1
92,west,2
93,beer,1
94,moons,1
95,astronomy,1
96,president,1
97,neptune,3
98,october,1
99,brewer,1
100,observatory,4
101,maidenhead,2
102,suburb,1
103,england,1
104,meet,1
105,days,1
106,equatorial,1
107,lancashire,1
108,moved,2
109,johann,1
110,ground,1
111,equivalent,1
112,bradstone,1
113,starfield,1
