,term,cnt
0,aramaic,1
1,names,1
2,midland,2
3,hampole,2
4,wycliffe,3
5,printing,2
6,anonymous,1
7,middle,5
8,position,1
9,invention,1
10,nearly,1
11,fenton,1
12,jerusalem,2
13,polyglot,1
14,open,1
15,partial,1
16,includes,1
17,preface,1
18,lollards,1
19,exist,1
20,tower,1
21,came,1
22,gospels,3
23,copies,4
24,joseph,1
25,parker,1
26,anonymously,1
27,translated,5
28,sources,1
29,fertile,2
30,literature,1
31,worrell,1
32,sample,2
33,added,1
34,little,1
35,basic,1
36,late,1
37,apostolic,1
38,norman,1
39,thought,1
40,geneva,1
41,aside,1
42,early,8
43,meter,1
44,international,5
45,plain,1
46,fact,1
47,dialect,2
48,developments,1
49,quaker,1
50,catholic,3
51,limited,1
52,richard,2
53,republished,1
54,southern,1
55,ormulum,2
56,paraphrases,1
57,word,2
58,translations,11
59,years,4
60,greens,1
61,american,5
62,precise,1
63,english,40
64,midlands,1
65,northern,1
66,acts,1
67,knox,1
68,stories,1
69,east,1
70,view,1
71,roman,1
72,manuscript,1
73,conformed,1
74,millennium,1
75,voice,1
76,dialects,1
77,text,3
78,region,1
79,study,3
80,europe,3
81,appraisal,1
82,erasmuss,1
83,considered,1
84,golden,1
85,christian,4
86,news,1
87,clear,1
88,revised,6
89,re-writing,1
90,nirv,1
91,greek,4
92,nkjv,1
93,tree,1
94,cassirers,1
95,mundi,1
96,hereford,1
97,translation,8
98,lincolnshire,1
99,banned,2
100,meaning,1
101,produced,4
102,original,3
103,todays,1
104,psalms,4
105,common,1
106,gods,1
107,standard,7
108,vulgates,1
109,classics,1
110,youngs,1
111,oxford-educated,1
112,movable-type,1
113,nrsv,1
114,jewish,4
115,writer,1
116,development,2
117,smith,2
118,king,5
119,biblical,2
120,authorising,1
121,fully,1
122,hexateuch,1
123,allowed,1
124,thousand,1
125,holman,1
126,context,1
127,william,1
128,johannes,1
129,emphatic,1
130,making,1
131,poetic,1
132,type,1
133,passages,2
134,coverdale,1
135,wycliffes,6
136,held,1
137,hermit,1
138,hebrew,1
139,language,6
140,commentators,1
141,great,3
142,death,1
143,complete,3
144,portion,1
145,insistence,1
146,single,1
147,purvey,1
148,eventually,1
149,tniv,1
150,editions,1
151,revival,2
152,hatton,1
153,languages,2
154,threw,1
155,western,1
156,ferrar,1
157,edition,3
158,conquest,1
159,coincided,1
160,apostles,1
161,french,4
162,jesus,1
163,scholarship,2
164,debate,1
165,messianic,1
166,augustinian,1
167,living,4
168,slightly,1
169,major,1
170,actually,1
171,family,1
172,nasb,1
173,contemporary,1
174,vulgate,4
175,volume,3
176,event,1
177,parts,1
178,book,2
179,heretical,1
180,glosses,1
181,bible,31
182,royal,1
183,gutenbergs,1
184,necessarily,1
185,books,1
186,diaglott,1
187,anchor,1
188,continued,1
189,despite,1
190,printed,2
191,ocart,1
192,modern,11
193,classical,2
194,mirror,1
195,publishing,1
196,divine,1
197,work,1
198,life,3
199,rightly,1
200,create,1
201,published,1
202,confusion,1
203,regarded,1
204,taverner,1
205,preferred,2
206,religious,1
207,list,2
208,thomas,1
209,read,1
210,message,1
211,orthodox,4
212,belonging,1
213,movable,1
214,cursor,1
215,latin,7
216,elite,1
217,century,8
218,copy,1
219,large,1
220,qadosh,1
221,darby,1
222,misleading,1
223,persecuted,1
224,julia,1
225,time,6
226,inclusive,1
227,prior,1
228,author,1
229,literary,2
230,john,2
231,later,2
232,number,1
233,texts,3
234,pseudo-bonaventure,1
235,gloss,1
236,completed,1
237,producing,1
238,recovery,1
239,notes,1
240,matthew,1
241,testament,7
242,unauthorized,1
243,good,1
244,authorised,1
245,kind,1
246,community,1
247,james,4
248,tyndale,1
249,monk,1
250,challoner,1
251,survive,1
252,purpose,1
253,emphasized,1
254,west,2
255,possibility,1
256,final,1
257,bishops,1
258,eastern,1
259,press,1
260,regarding,1
261,gutenberg,2
262,reformation,1
263,beginning,1
264,included,1
265,revelation,1
266,written,3
267,sacred,1
268,medieval,1
269,luke,1
270,legend,1
271,erasmus,2
272,rolle,2
273,popular,2
274,shem,1
275,called,2
276,increase,1
277,lexham,1
278,period,2
279,commentating,1
280,teaching,1
281,rotherhams,1
282,websters,1
283,world,3
284,nicholas,2
285,lead,2
286,influence,1
287,disturbed,1
288,oracles,1
289,literal,2
290,hcsb,1
291,learning,3
292,wessex,1
293,knight,1
294,johann,1
295,readers,1
296,covers,1
297,miscellaneous,2
298,heinz,1
299,love,1
300,dated,2
301,septuagint,1
302,ending,1
303,blessed,1
304,caxton,1
305,iambic,1
306,british,1
307,bethel,1
308,including,3
309,christ,1
310,critical,1
311,douayrheims,1
312,septenarius,1
