,term,cnt
0,names,2
1,shakespearean,1
2,pure,2
3,middle,1
4,pagan,1
5,jerusalem,1
6,assembly,1
7,explanation,1
8,preface,1
9,includes,1
10,include,1
11,concludes,1
12,copies,1
13,bring,1
14,words,6
15,closely,1
16,endeavor,1
17,stake,1
18,translated,1
19,setting,1
20,unknown,1
21,tradition,1
22,following,1
23,exactly,1
24,movement,1
25,hoped,1
26,early,1
27,continue,1
28,does,1
29,special,1
30,point,2
31,encyclopedia,1
32,claiming,1
33,tried,1
34,failed,1
35,word,3
36,appropriate,1
37,translations,3
38,makes,1
39,american,1
40,deities,1
41,english,9
42,claim,1
43,members,1
44,hoping,1
45,view,1
46,pennsylvania,2
47,cross,1
48,appeared,1
49,scholarly,1
50,etymologically,1
51,rendering,1
52,text,3
53,contains,1
54,eliminate,1
55,pronunciation,2
56,christian,3
57,instead,4
58,seeking,1
59,yhwh,1
60,assemblies,6
61,times,1
62,greek,3
63,elder,1
64,translation,2
65,etymology,1
66,produced,1
67,felt,1
68,true,2
69,original,3
70,chamberlin,1
71,vocabulary,1
72,gods,1
73,standard,1
74,today,1
75,scriptures,7
76,believe,1
77,school,2
78,uses,5
79,discrepancies,1
80,used,3
81,pronounced,1
82,jewish,2
83,translator,2
84,crucify,1
85,messiah,4
86,glossary,1
87,return,1
88,information,1
89,passages,1
90,meanings,1
91,distinguishable,1
92,usual,1
93,gift,1
94,section,2
95,purify,2
96,prominent,2
97,hebrew,6
98,leaders,1
99,language,2
100,relates,1
101,berks,1
102,meyer,3
103,fulfill,1
104,ssbe,1
105,armstrong,1
106,theologians,1
107,edition,7
108,jesus,2
109,lost,2
110,longer,1
111,volume,1
112,jehovah,1
113,bible,13
114,anchor,2
115,presents,1
116,knowledge,1
117,faithful,1
118,printed,1
119,testaments,1
120,origin,1
121,dalet,1
122,modern,4
123,statement,1
124,returning,2
125,yahweh,16
126,testify,1
127,reason,1
128,isaiah,1
129,religious,2
130,preferred,1
131,list,1
132,damage,1
133,reader,1
134,reference,2
135,avoided,1
136,judaica,1
137,aspects,1
138,frequently,1
139,claimed,2
140,worshipper,1
141,county,1
142,restored,1
143,redeemer,1
144,יהוה,1
145,additional,1
146,trace,1
147,pages,2
148,herbert,1
149,worship,3
150,humble,1
151,john,1
152,texts,4
153,greater,1
154,yahshua,4
155,producing,1
156,elohim,1
157,traces,1
158,writers,1
159,accurate,1
160,testament,5
161,gives,1
162,authoritative,1
163,church,2
164,emphasized,1
165,titles,4
166,impale,1
167,sought,1
168,commonly,1
169,torture,1
170,translators,3
171,revelation,1
172,sacred,11
173,obadiah,1
174,speech,1
175,describes,1
176,present,2
177,retained,1
178,rotherhams,1
179,notable,1
180,semitic,1
181,supporters,1
182,usage,1
183,pronouncing,1
184,approximately,1
185,personal,2
186,reject,1
187,miscellaneous,1
188,support,1
189,bethel,9
190,agreed,1
191,works,1
192,briefly,1
193,misunderstanding,1
194,cite,1
195,jacob,1
196,based,2
197,research,1
198,christ,2
199,referred,1
200,form,1
201,employed,2
