,term,cnt
0,align,2
1,bank,1
2,located,1
3,fracture,6
4,opening,2
5,masses,2
6,volcanism,1
7,magnetic,1
8,basin,8
9,antarctic,3
10,warm,1
11,formed,1
12,enters,1
13,perpendicular,1
14,basins,1
15,retroflection,1
16,oceanic,1
17,result,1
18,lies,1
19,building,1
20,late,2
21,core,1
22,brought,1
23,overturning,1
24,deflected,1
25,south-western,1
26,separation,2
27,connection,1
28,early,1
29,generate,1
30,westward,2
31,hints,1
32,southern,1
33,anomalies,2
34,thermal,1
35,northern,2
36,east,3
37,rift,3
38,guide,1
39,shortening,1
40,water,5
41,eddies,1
42,cyclonic,1
43,gondwana,1
44,malvinas-africa,2
45,rings,2
46,formation,1
47,falkland,1
48,incorporated,1
49,understood,1
50,plate,7
51,mixes,1
52,meteor,4
53,bounded,1
54,finally,1
55,reorganised,1
56,north,4
57,change,1
58,used,1
59,southwest,1
60,reaches,1
61,reconstruction,1
62,flows,4
63,spreading,5
64,furthermore,1
65,cretaceous,1
66,atlantic,5
67,boundary,2
68,antarctica,1
69,extends,1
70,jump,2
71,african,4
72,oligocene,1
73,affect,1
74,break-up,1
75,leakes,1
76,seaway,1
77,marks,2
78,dynamic,1
79,north-east,1
80,conjugate,1
81,zone,5
82,rise,6
83,insulation,1
84,plateau,4
85,walvis,1
86,drake,1
87,long,1
88,detour,1
89,deflect,1
90,path,2
91,excessive,1
92,indian,3
93,directions,1
94,abandoned,3
95,coast,1
96,circulation,1
97,known,1
98,stock,1
99,small,1
100,circumpolar,2
101,originated,1
102,noted,1
103,province,1
104,passage,1
105,anti-cyclonic,2
106,feed,1
107,meridional,1
108,agulhas,18
109,tectonic,1
110,generated,1
111,rates,1
112,followed,1
113,believed,1
114,orcadas,2
115,amoc,2
116,islas,2
117,history,1
118,eastward,1
119,paleocene,2
120,current,2
121,global,1
122,climate,2
123,malvinas,3
124,large,2
125,conjugates,1
126,northward,1
127,ocean,4
128,tasmanian,1
129,cape,2
130,bathymetric,1
131,number,1
132,branch,1
133,accompanied,1
134,zones,1
135,northeastward-trending,1
136,mixing,1
137,traces,1
138,nadw,1
139,ends,1
140,mid-atlantic,1
141,igneous,1
142,deep,2
143,agulhas-falkland,2
144,america,3
145,retroflects,1
146,west,3
147,eastern,1
148,crest,1
149,beginning,1
150,aaiw,1
151,results,1
152,inception,1
153,form,1
154,aabw,2
155,south,13
156,meet,1
157,resulted,1
158,africa,6
159,poorly,1
160,ridge,13
161,leakage,1
162,contrast,1
163,america-africa,1
164,abruptly,1
165,warmer,1
166,intermediate,1
167,intersects,1
168,centre,1
169,mesoscale,1
170,agulas,1
