,term,cnt
0,plunge,1
1,subduct,1
2,method,1
3,trapped,1
4,asymmetric,1
5,extremely,2
6,cooling,1
7,euro-asian,1
8,exist,4
9,basin,1
10,geochemistry,1
11,moderately,1
12,subducts,1
13,carry,1
14,crust,19
15,building,1
16,thought,1
17,depth,7
18,founder,1
19,magmas,2
20,embrittlement,1
21,basement-cored,1
22,point,3
23,interacts,1
24,beneath,7
25,contraction,1
26,years,1
27,mariana,2
28,geological,2
29,mantle-derived,2
30,copper,1
31,andor,1
32,surprisingly,1
33,host,1
34,tōhoku,1
35,considered,1
36,instead,1
37,hypothesized,1
38,depresses,1
39,ultimately,1
40,plate,26
41,contribute,1
42,thirty-five,1
43,sinking,2
44,forced,1
45,characteristic,1
46,north,2
47,humans,1
48,nazca,1
49,angles,1
50,penetrate,2
51,cause,5
52,example,2
53,temperature,3
54,camouflaged,1
55,mid-ocean,2
56,type,1
57,thickening,1
58,disrupted,1
59,margins,2
60,portion,2
61,bioforms,1
62,pliable,1
63,mountain-building,3
64,causing,2
65,minerals,2
66,orogeny,1
67,ridges,3
68,coast,1
69,discovered,1
70,carried,1
71,plus,1
72,eruption,1
73,known,7
74,transformations,1
75,motion,1
76,created,1
77,lost,1
78,related,1
79,small,2
80,event,2
81,chile,2
82,centimetres,2
83,fashion,2
84,fairly,1
85,geothermal,2
86,origin,1
87,calcium,1
88,pressed,1
89,mountain,2
90,forty-five,1
91,rates,1
92,believed,2
93,shallower,1
94,existing,1
95,taitao,1
96,overlying,2
97,wadati-benioff,3
98,ongoing,1
99,driving,1
100,chains,2
101,large,3
102,basalt,4
103,time,1
104,earths,7
105,additional,1
106,ocean,2
107,trace,1
108,tectonics,3
109,stable,1
110,deepest,1
111,tsunami,3
112,source,1
113,process,4
114,runaway,1
115,surrounding,2
116,deeply,1
117,waste,1
118,cubic,1
119,interact,1
120,sedimentary,1
121,density,3
122,included,1
123,orogenesis,1
124,boundaries,3
125,subduction,59
126,observed,1
127,oceanward,1
128,continuing,1
129,leaving,1
130,precious,1
131,helped,1
132,exists,1
133,degree,1
134,total,1
135,sliding,1
136,higher,1
137,quantities,2
138,margin,1
139,continent,1
140,volcanism,3
141,magmatism,1
142,tsunamis,2
143,formed,1
144,farther,1
145,supercritical,2
146,oceanic,29
147,break,1
148,action,1
149,tend,2
150,colorado,1
151,quake,1
152,phase,1
153,obduction,1
154,negative,1
155,anderson,1
156,metamorphic,2
157,destabilization,1
158,leading,1
159,horizontally,2
160,segmentation,1
161,buoyancy,2
162,activated,1
163,occurs,8
164,thermal,1
165,deforming,1
166,invoked,1
167,northern,1
168,utah,1
169,denser,1
170,caused,4
171,right,1
