,term,cnt
0,mercury-p,1
1,orbiter,3
2,observations,2
3,range,1
4,observe,1
5,features,1
6,planet,5
7,relativity,1
8,test,1
9,nasa,1
10,scientists,2
11,pull,3
12,working,1
13,magnetic,5
14,relatively,1
15,electric,1
16,include,2
17,role,1
18,geochemistry,1
19,magnetised,1
20,expensive,1
21,data,6
22,gravitational,3
23,requires,1
24,complement,1
25,complementary,1
26,close,3
27,solar,3
28,bi-propellant,1
29,avoid,1
30,reminiscent,1
31,craters,2
32,spectroscopic,1
33,меркурий-п,1
34,equipped,1
35,wind,1
36,core,2
37,account,1
38,challenges,1
39,inner,1
40,circular,1
41,space,6
42,international,1
43,low-cost,1
44,explained,1
45,slow,3
46,presence,1
47,does,2
48,especially,1
49,august,1
50,mars,1
51,poses,1
52,taken,1
53,russian,1
54,enter,1
55,closer,2
56,mysteries,1
57,colonization,1
58,shadowed,1
59,years,1
60,programs,1
61,precludes,1
62,provided,2
63,equipment,1
64,slingshots,1
65,orbital,1
66,engines,1
67,state,1
68,terrestrial,1
69,satellites,1
70,atmosphere,2
71,poles,1
72,learn,1
73,intended,1
74,supposedly,1
75,differences,2
76,hand,1
77,superior,1
78,nature,2
79,mercurys,9
80,varies,1
81,study,4
82,field,6
83,significantly,1
84,largely,1
85,gravity,1
86,seeking,1
87,reach,2
88,aerobraking,1
89,accuracy,1
90,contain,1
91,water,1
92,regions,1
93,answer,1
94,size,1
95,liquid,1
96,orbit,16
97,secondly,1
98,entails,1
99,september,1
100,launch,2
101,suns,1
102,bepicolombo,12
103,formation,1
104,focus,1
105,inventory,1
106,like,1
107,belts,1
108,proximity,3
109,radiation,1
110,accelerate,1
111,slowly,2
112,today,1
113,approach,2
114,picture,1
115,parachute,1
116,surface,6
117,obtain,3
118,physical,1
119,used,1
120,mercury,32
121,currently,1
122,nebula,1
123,important,1
124,furthermore,2
125,earth,2
126,solid,1
127,active,1
128,example,1
129,flybys,2
130,temperature,1
131,elucidate,1
132,general,1
133,absence,1
134,possibly,1
135,type,1
136,conjunction,1
137,sets,1
138,information,1
139,findings,1
140,characterize,1
141,specifically,1
142,curvature,1
143,jaxa,2
144,messenger,13
145,distinct,1
146,sent,1
147,explored,1
148,minimize,1
149,environment,3
150,manoeuvres,1
151,taking,1
152,program,2
153,japan,2
154,iron,1
155,images,2
156,satellite,3
157,observer,2
158,normalized,1
159,date,1
160,requirements,2
161,stands,1
162,surprise,1
163,discovered,1
164,unstable,1
165,proposal,1
166,polar,1
167,launched,1
168,quality,1
169,gather,3
170,understand,1
171,chemical,2
172,volatile,1
173,planets,3
174,scheduled,1
175,major,2
176,element,1
177,small,1
178,characteristics,2
179,million,1
180,advance,1
181,device,1
182,similar,3
183,detailed,1
184,naturally,1
185,lander,1
186,permanently,1
187,compared,1
188,explore,1
189,mariner,3
190,sulfur,1
191,anticipated,1
192,joint,1
193,primary,2
194,constituent,1
195,moon,3
196,scientific,1
197,reason,2
198,rocketry,1
199,reaching,1
200,considerable,1
201,probe,5
202,reveal,1
203,mechanisms,1
204,passes,1
205,january,1
206,history,1
207,aurorae,1
208,objective,1
209,exploration,4
210,probes,1
211,cancelled,1
212,spacecraft,1
213,insertion,1
214,orbiters,3
215,speed,1
216,help,1
217,synergy,1
218,planetary,3
219,magnetosphere,2
220,answers,1
221,geologic,1
222,increased,1
223,larger,1
224,questions,2
225,composition,2
226,earths,2
227,tectonically,1
228,collected,2
229,difficult,2
230,high,2
231,missions,3
232,delay,1
233,cape,1
234,advantage,1
235,ranging,1
236,axis,2
237,markedly,1
238,agency,5
239,number,1
240,european,2
241,propulsion,1
242,essential,1
243,space-time,1
244,greater,1
245,completed,1
246,provide,3
247,discussion,1
248,produce,1
249,lack,1
250,february,2
251,entering,1
252,strong,1
253,intrinsic,1
254,interests,1
255,required,2
256,aerospace,2
257,mission,9
258,interact,1
259,fuel,4
260,purpose,1
261,characterized,1
262,landing,1
263,october,2
264,density,1
265,achieve,1
266,attempt,1
267,constitute,1
268,orbits,2
269,proposed,1
270,planned,1
271,observed,1
272,objectives,1
273,spins,2
274,techniques,1
275,world,1
276,present,1
277,elliptical,1
278,measuring,1
279,notable,1
280,ionosphere,1
281,detected,1
282,influence,1
283,production,1
284,targeted,1
285,exosphere,2
286,visual,1
287,designed,2
288,patterns,1
289,lower,1
290,inexplicably,1
291,stability,1
292,minor,1
293,one-day,1
294,maintain,1
295,magnetospheric,2
296,causes,1
297,substorms,1
298,perihelion,1
299,venus,4
300,showed,1
301,different,2
302,higher,1
303,weather,1
304,works,1
305,possess,1
306,improved,1
307,demanding,1
308,canaveral,1
309,determine,2
310,photos,1
