,term,cnt
0,undergone,1
1,distance,2
2,eccentricity,3
3,trans-neptunian,1
4,nearly,1
5,planet,1
6,keith,1
7,consistent,1
8,henry,1
9,albedo,1
10,diameter,2
11,need,1
12,unlikely,1
13,tidally,1
14,telescope,1
15,michael,1
16,core,1
17,water-ice,1
18,salaciaactaea,1
19,mike,1
20,space,1
21,fainter,1
22,measured,1
23,goddess,1
24,moderate,1
25,diameters,1
26,certainly,1
27,wife,1
28,designation,1
29,hubble,1
30,natural,1
31,relative,1
32,stephens,1
33,water,1
34,non-porous,1
35,evolution,1
36,named,1
37,mantle,2
38,september,1
39,locked,1
40,magnitudes,1
41,browns,1
42,denise,1
43,levison,1
44,noll,1
45,rocky,1
46,gladman,1
47,making,1
48,lists,1
49,sæˈleɪʃə,1
50,salt,1
51,scatteredextended,1
52,lowest,1
53,grundy,1
54,single,1
55,july,1
56,satellite,1
57,date,1
58,average,1
59,ecliptic,1
60,brown,1
61,discovered,2
62,known,3
63,dwarf,1
64,slightly,1
65,mass,1
66,calculated,1
67,nereid,1
68,palomar,1
69,classical,1
70,ækˈtiːə,1
71,primary,2
72,moon,1
73,website,1
74,salacia,14
75,actaea,5
76,object,3
77,non-resonant,1
78,significant,1
79,kristina,1
80,tidal,1
81,large,2
82,larger,1
83,circularize,1
84,february,1
85,deep,1
86,survey,1
87,harold,1
88,moons,1
89,likely,1
90,neptune,1
91,porosity,2
92,observatory,1
93,nymph,1
94,density,2
95,orbits,3
96,inclination,1
97,differentiated,1
98,provisional,1
99,total,3
100,classification,2
101,barkume,1
102,assigned,2
103,pluto,1
