,term,cnt
0,officially,1
1,westcott,1
2,emanuel,1
3,compiled,1
4,smithfield,1
5,wycliffe,1
6,numerous,1
7,printing,1
8,meterens,2
9,middle,1
10,meteren,1
11,test,1
12,captured,1
13,preface,1
14,working,1
15,able,1
16,entire,1
17,vilvoorde,1
18,relatively,1
19,pentateuch,1
20,henry,1
21,influenced,1
22,reformed,1
23,need,1
24,calendar,1
25,stake,1
26,sources,3
27,translated,2
28,belgium,1
29,hamburg,1
30,link,1
31,apocryphal,1
32,almanac,1
33,primarily,1
34,added,1
35,niece,1
36,judged,1
37,andwarp,1
38,authorized,1
39,early,1
40,scholastic,1
41,richard,1
42,commentaries,1
43,second,1
44,fate,1
45,translations,4
46,years,1
47,jonah,1
48,versions,2
49,english,10
50,father,2
51,copious,1
52,changes,1
53,stood,1
54,view,1
55,significantly,1
56,largely,1
57,considered,1
58,christian,1
59,individuals,1
60,revised,1
61,caused,1
62,image,1
63,matthews,2
64,translation,2
65,conceal,1
66,participation,1
67,original,1
68,year,1
69,burned,2
70,intact,1
71,translator,1
72,translate,1
73,jewish,1
74,bale,1
75,tested,1
76,grafton,1
77,manasses,2
78,william,1
79,paris,1
80,says,1
81,cataloguer,1
82,possibly,1
83,coverdale,6
84,englisshed,1
85,wrote,1
86,great,1
87,death,1
88,coming,1
89,adriana,1
90,mary,1
91,rogers,7
92,edward,1
93,languages,1
94,centuries,1
95,married,1
96,french,1
97,known,1
98,quality,1
99,living,1
100,contemporary,1
101,german,2
102,marginal,1
103,book,2
104,bible,20
105,books,1
106,scrutiny,1
107,printed,3
108,modern,4
109,sequence,1
110,work,8
111,primary,1
112,published,3
113,unrecognized,1
114,main,1
115,followed,1
116,list,1
117,thomas,2
118,history,2
119,states,1
120,shaped,1
121,latin,2
122,pseudonym,2
123,daniells,1
124,time,3
125,combined,2
126,religion,1
127,herbert,1
128,began,1
129,john,5
130,later,1
131,gifted,1
132,remaining,1
133,completed,2
134,coverdal,1
135,generally,1
136,february,1
137,matthew,9
138,notes,2
139,testament,5
140,furtherer,1
141,tyndale,6
142,welds,1
143,affidavit,1
144,vital,1
145,october,1
146,earlier,1
147,translators,2
148,begins,1
149,david,1
150,best,1
151,myles,4
152,included,1
153,revelation,1
154,churches,1
155,jacobus,1
156,england,2
157,prayer,2
158,meet,1
159,cromwell,1
160,costes,1
161,extensive,2
162,resulted,1
163,strype,1
164,stated,1
165,viii,1
166,real,1
167,london,2
168,miscellaneous,1
169,whytchurch,1
170,dated,1
171,appearance,1
172,assisting,1
173,apocrypha,2
174,different,1
175,based,1
176,employed,2
