,term,cnt
0,told,1
1,particularly,1
2,representatives,1
3,hamburg,1
4,hill,1
5,length,1
6,humansville,1
7,dead,1
8,apostolic,2
9,brought,1
10,owen,3
11,movement,1
12,founder,2
13,especially,1
14,enforcement,2
15,years,1
16,sundays,1
17,father,1
18,claim,1
19,hand,1
20,eagle,1
21,prefer,1
22,news,1
23,considered,1
24,dissolution,1
25,house,1
26,smith,4
27,granite,1
28,astrayeven,1
29,teachings,3
30,creek,1
31,service,1
32,going,2
33,claims,1
34,complete,1
35,commanded,1
36,week,1
37,program,1
38,practices,2
39,honor,1
40,known,3
41,unlike,1
42,scripture,1
43,polygamy,3
44,order,5
45,flds,2
46,family,1
47,bible,1
48,emphasize,1
49,factional,1
50,divine,2
51,primary,2
52,mountain,1
53,spotlight,1
54,mormon,11
55,believed,1
56,fatherson,1
57,jenson,1
58,chapel,1
59,integrate,1
60,blessings,1
61,fulfilling,1
62,ordinance,3
63,aubs,4
64,private,2
65,sworn,1
66,unchanging,1
67,blacks,1
68,claimed,1
69,county,1
70,musical,1
71,allred,11
72,agencies,1
73,time,2
74,seattle,1
75,involved,2
76,prior,1
77,accepted,1
78,prophet,2
79,calvin,1
80,surrounding,1
81,counselor,1
82,quorum,1
83,summarize,1
84,bishops,1
85,president,3
86,patriarchs,1
87,heaven,1
88,temple,6
89,revelation,1
90,incidentally,1
91,separate,2
92,legitimate,1
93,wickersham,1
94,portal,1
95,leaving,1
96,city,2
97,teach,1
98,mainstream,1
99,quest,1
100,degree,1
101,ending,1
102,children,1
103,practice,1
104,communities,2
105,sister,1
106,apart,1
107,vegas,1
108,adoption,1
109,ervil,1
110,christ,4
111,rena,1
112,latter-day,2
113,regard,2
114,childrens,1
115,mormonism,1
116,womens,4
117,role,1
118,media,1
119,principle,1
120,formed,1
121,montana,1
122,leadership,2
123,presidents,2
124,send,1
125,tend,1
126,colorado,1
127,early,2
128,august,1
129,appointed,1
130,fundamentalists,4
131,sealing,1
132,christs,1
133,kody,1
134,priesthood,10
135,nature,1
136,utah,9
137,cedar,1
138,elders,1
139,lawsuit,1
140,rebaptism,1
141,shortened,1
142,conferral,1
143,accept,1
144,aaronic,1
145,organizations,1
146,secret,1
147,widespread,1
148,laws,1
149,israelites,1
150,specifically,1
151,surname,1
152,leaders,3
153,priests,1
154,husband,1
155,died,1
156,cannon,1
157,brown,1
158,refer,2
159,circles,1
160,addition,1
161,diminished,1
162,pinesdale,1
163,deceased,1
164,book,4
165,mount,1
166,headquarters,1
167,public,3
168,relief,3
169,home-school,1
170,exempt,1
171,history,1
172,fundamentalist,8
173,rumors,1
174,archives,1
175,responsibility,1
176,crucial,1
177,taylor,3
178,giving,1
179,generals,1
180,ordinances,3
