,term,cnt
0,university,1
1,generally,1
2,supplement,4
3,material,1
4,notices,1
5,issues,2
6,articles,1
7,longer,1
8,keeler,1
9,subrahmanyan,1
10,monthly,1
11,physics,1
12,kennicutt,1
13,chicago,1
14,series,3
15,volume,1
16,publication,1
17,james,1
18,spectroscopy,1
19,editors-in-chief,1
20,review,1
21,abbreviated,1
22,robert,1
23,references,1
24,royal,1
25,short,1
26,year,1
27,astronomy,1
28,volumes,1
29,press,1
30,publishing,1
31,publications,2
32,journal,14
33,persons,1
34,hale,2
35,astrophysics,1
36,published,3
37,pronounced,1
38,apjs,1
39,transferred,1
40,following,1
41,communications,1
42,chandrasekhar,1
43,speech,1
44,edwin,2
45,letters,2
46,vishniac,1
47,society,4
48,ellery,1
49,international,1
50,january,1
51,rapidly,1
52,astrophysical,8
53,conjunction,1
54,astronomical,6
55,month,1
56,section,1
57,george,2
58,homepage,1
59,brant,1
60,ethan,1
61,australia,1
62,apjl,1
63,pacific,1
64,american,1
65,helmut,1
66,founded,1
67,frost,1
68,publishes,2
69,hubble,1
