,term,cnt
0,lock,3
1,distance,4
2,eccentricity,3
3,well-known,1
4,synchronize,1
5,extremely,1
6,locking,10
7,binary,1
8,traveling,1
9,solar,4
10,thought,3
11,constantly,1
12,spherical,1
13,bulges,9
14,swapped,1
15,thalassa,1
16,especially,1
17,point,2
18,reached,1
19,line,2
20,speeds,1
21,years,1
22,bulge,5
23,geological,1
24,satellites,2
25,stabilization,1
26,instead,2
27,size,2
28,locked,23
29,approach,1
30,vice,1
31,mercury,5
32,comparable,2
33,example,6
34,face,1
35,proxima,2
36,confirmed,1
37,eventually,1
38,effects,1
39,directions,1
40,fossil,1
41,discovered,1
42,carried,2
43,parameters,1
44,known,6
45,charon,7
46,helene,1
47,planets,2
48,weak,1
49,orthogonal,1
50,longer,1
51,mass,3
52,small,1
53,parallax,2
54,million,1
55,points,2
56,cressida,1
57,mercury-like,1
58,primary,4
59,distortions,1
60,shape,2
61,phenomena,1
62,primaries,2
63,significant,1
64,unusual,1
65,regular,1
66,large,3
67,induced,1
68,time,8
69,earths,1
70,stabilize,1
71,a-facing,2
72,process,1
73,symmetric,1
74,uranus,1
75,case,5
76,cubic,1
77,giant,1
78,periodic,1
79,neptune,1
80,overhead,1
81,orbits,1
82,gradually,1
83,observed,1
84,plutos,1
85,earth-like,1
86,notable,1
87,decreasing,1
88,opposite,1
89,experienced,1
90,noticeable,1
91,equilibrium,2
92,estimate,1
93,total,1
94,higher,1
95,close-orbiting,1
96,naiad,1
97,co-orbiting,1
98,synchronous,4
99,distorts,1
100,observe,1
101,forward,1
102,inward,1
103,prolate,1
104,relatively,3
105,diameter,1
106,placed,1
107,cordelia,1
108,torque,5
109,farther,1
110,close,5
111,exactly,2
112,self-gravitation,1
113,early,1
114,bodies,5
115,effect,8
116,allows,1
117,closer,1
118,leading,1
119,occurs,1
120,orbital,11
121,certainly,1
122,styx,1
123,polydeuces,1
124,approaches,1
125,caused,3
126,aegaeon,1
127,formula,1
128,roughly,1
129,surface,3
130,partner,3
131,making,1
132,visible,2
133,chance,1
134,long,2
135,satellite,4
136,resonances,1
137,revealed,1
138,perfectly,1
139,difference,1
140,usually,1
141,major,1
142,simple,1
143,weaker,1
144,modeling,1
145,history,1
146,rapidly,1
147,extension,1
148,spacecraft,1
149,close-in,1
150,smaller,4
151,zero,1
152,planetary,1
153,transmitted,1
154,versa,1
155,venusian,1
156,exoplanets,1
157,material,1
158,slowdown,1
159,reduced,1
160,chaotically,1
161,outer,1
162,likely,2
163,interval,1
164,mutually,1
165,shorter,2
166,called,1
167,situation,1
168,present,1
169,rotational,3
170,gliese,1
171,spin-orbit,2
172,exceptions,1
173,orbiting,1
174,raising,1
175,loses,1
176,extrasolar,1
177,so-called,1
178,pluto,7
179,acceleration,1
180,maximum,1
181,pallene,1
182,nearly,1
183,pull,1
184,saturn,1
185,bring,1
186,rotating,2
187,closely,3
188,faced,1
189,primarily,1
190,unknown,2
191,obtained,1
192,takes,1
193,following,1
194,circular,1
195,space,1
196,boötis,3
197,force,5
198,cupid,1
199,does,1
200,boosted,1
201,forming,1
202,state,3
203,offset,1
204,acts,3
205,rotate,2
206,giants,1
207,largely,1
208,gravity,2
209,vantage,1
210,slowed,1
211,arose,1
212,angular,4
213,needed,1
214,local,1
215,anthe,1
216,earth,9
217,distortion,3
218,axially,1
219,horizon,1
220,belinda,1
221,perdita,1
222,luna,1
223,contact,1
224,transfer,1
225,hemisphere,3
226,dwarf,1
227,rosalind,1
228,course,1
229,produces,2
230,seen,5
231,forces,1
232,conversely,1
233,despite,1
234,direction,2
235,despina,1
236,slows,1
237,displaced,2
238,elongated,2
239,astronomical,2
240,object,1
241,equal,1
242,increases,1
243,soviet,1
244,speed,1
245,resulting,1
246,high,1
247,eccentric,1
248,axis,8
249,relationship,1
250,experience,1
251,centauri,1
252,required,1
253,momentum,4
254,libration,2
255,venuss,1
