,term,cnt
0,monastery,1
1,buildings,1
2,commandments,1
3,teutonici,1
4,dean,2
5,belvedere,1
6,rank,1
7,moguntina,1
8,representatives,2
9,properties,2
10,sistine,5
11,transport,2
12,shoah,2
13,heliport,1
14,identities,1
15,syrian,2
16,dates,1
17,viewed,2
18,hill,1
19,apostolic,13
20,constantly,1
21,center,1
22,ethiopic,1
23,diocese,2
24,patriarchate,1
25,prefecture,5
26,chamberlain,1
27,monarchies,1
28,court,1
29,point,2
30,science,1
31,congregations,2
32,lgbt,1
33,dialogue,1
34,curia,8
35,punishment,1
36,years,1
37,father,1
38,councils,2
39,recent,1
40,weapons,1
41,guard,3
42,continues,2
43,team,2
44,considered,2
45,instead,1
46,college,4
47,opcw,2
48,greek,1
49,population,1
50,governor,1
51,tree,1
52,patriarchates,1
53,complex,1
54,interreligious,1
55,takeover,1
56,pellegrino,2
57,rail,1
58,institute,1
59,serves,1
60,unesco,2
61,library,1
62,gregorian,1
63,sala,1
64,situated,1
65,accordance,1
66,rights,3
67,lire,2
68,multilateral,1
69,categoryroman,1
70,strictly,1
71,china,1
72,sovereign,8
73,house,1
74,russia,1
75,comparable,1
76,active,1
77,communications,1
78,homosexuality,1
79,commission,1
80,sciences,2
81,prime,1
82,mater,3
83,sede,1
84,arrangement,1
85,information,1
86,economy,1
87,service,1
88,camera,1
89,hall,1
90,existence,1
91,benedict,1
92,fulfill,1
93,camerlengo,3
94,employees,2
95,peace,3
96,establishes,1
97,communion,1
98,income,1
99,tridentine,1
100,osce,2
101,organised,1
102,recruited,1
103,known,1
104,created,1
105,coats,2
106,mass,1
107,dispensations,1
108,sebastian,1
109,family,1
110,commemorate,2
111,square,2
112,bible,1
113,pastor,1
114,teutonic,1
115,freedom,1
116,capacity,1
117,continued,2
118,crown,1
119,origin,1
120,universi,1
121,publishing,1
122,divine,2
123,personality,2
124,ecclesiastical,2
125,atomic,1
126,iaea,2
127,devotions,1
128,ἱερά,1
129,curial,1
130,chapel,8
131,unity,1
132,advanced,1
133,catholicism,3
134,significant,1
135,castel,1
136,centralised,1
137,army,1
138,julii,1
139,latin,7
140,century,1
141,speaks,2
142,expression,1
143,agencies,1
144,time,1
145,comes,1
146,universal,1
147,accepted,1
148,ambrosian,1
149,holy,59
150,stable,1
151,hiera,1
152,administration,3
153,agency,1
154,vatileaks,1
155,nations,5
156,texts,1
157,niccoline,1
158,giulia,1
159,dominique,1
160,armenian,1
161,gandolfo,1
162,vical,1
163,educational,1
164,union,1
165,borders,1
166,hell,1
167,legal,3
168,julius,1
169,catholics,1
170,various,5
171,security,1
172,bishops,3
173,evangelization,2
174,president,1
175,observatory,1
176,included,1
177,vaticano,1
178,cortile,1
179,finances,3
180,nunciature,2
181,absolutions,1
182,introducing,1
183,separate,1
184,lira,1
185,vatican,77
186,minuscule,1
187,wipo,1
188,apologetics,1
189,city,50
190,co-operation,1
191,seepalestine,1
192,leonine,1
193,maronite,1
194,nuncio,1
195,degree,1
196,practice,1
197,francis,2
198,organisation,1
199,apart,1
200,parolin,2
201,administers,1
202,territorial,2
203,pontifical,11
204,police,1
205,domenica,1
206,outline,1
207,signatura,1
208,bishop,1
209,newspapers,1
210,pietro,1
211,tower,1
212,role,4
213,arab,1
214,sedes,3
215,santo,2
216,numbers,1
217,formed,1
218,abuse,1
219,governs,1
220,temporal,1
221,telescope,1
222,telephone,1
223,send,1
224,spite,1
225,losservatore,2
226,early,1
227,guest,1
228,august,1
229,christianity,1
230,diplomatically,1
231,policy,1
232,word,2
233,historical,2
234,criticism,2
235,collection,1
236,polity,1
237,recognised,1
238,sancta,2
239,pepin,1
240,immaculate,1
241,definite,1
242,christian,3
243,agriculture,1
244,right,1
245,hierarchy,1
246,braga,1
247,ecumenism,1
248,associated,1
249,republic,1
250,donation,1
251,throne,1
252,lawsuit,1
253,rooms,1
254,league,1
255,un-habitat,1
256,meaning,1
257,jean-louis,1
258,martin,1
259,extraterritorial,2
260,today,1
261,atlas,1
262,responsible,2
263,maintained,1
264,governance,1
265,forest,1
266,organizations,3
267,secret,1
268,maggiore,1
269,popes,2
270,clergy,1
271,laws,1
272,peters,7
273,visible,1
274,seat,1
275,antiquity,1
276,specifically,1
277,pharmacy,1
278,bramante,1
279,dissolve,1
280,particular,1
281,laity,1
282,ordo,1
283,official,1
284,popemobile,1
285,observer,2
286,theology,1
287,scholars,1
288,languages,1
289,normal,1
290,refer,3
291,paul,1
292,commissioner,1
293,difference,1
294,domus,1
295,mozarabic,1
296,major,3
297,accredited,2
298,hold,1
299,parts,1
300,book,1
301,rota,2
302,household,5
303,modern,2
304,establishment,1
305,uncertainty,1
306,archbishop,3
307,public,3
308,embassies,2
309,oriental,1
310,scientific,1
311,timeline,1
312,paolina,1
313,gregis,1
314,romano,1
315,history,6
316,marthae,1
317,commonwealth,1
318,legislative,1
319,promoting,2
320,states,12
321,archives,2
322,unido,1
