,term,cnt
0,make,1
1,region,2
2,cluster,1
3,contains,2
4,orion,4
5,plane,1
6,collided,1
7,light,2
8,taurus-auriga,1
9,well-known,1
10,major,1
11,regions,1
12,order,1
13,cepheus,2
14,named,1
15,cloud,2
16,million,2
17,perseus,3
18,partial,1
19,crux,1
20,lupus,2
21,associations,1
22,gould,6
23,canis,1
24,carina,1
25,stars,3
26,local,3
27,include,1
28,serpens-aquila,1
29,belt,5
30,identified,1
31,theory,1
32,galaxies,1
33,milky,2
34,origin,1
35,interstellar,1
36,centaurus,1
37,suggests,1
38,formed,1
39,evidence,1
40,similar,1
41,nebula,1
42,unknown,1
43,belts,1
44,survey,1
45,bubble,1
46,bright,1
47,lacerta,1
48,proposed,1
49,b-type,1
50,thought,1
51,galactic,1
52,blob,1
53,matter,1
54,center,1
55,degrees,1
56,passes,1
57,tilted,1
58,eastward,1
59,dark,1
60,southeast,1
61,vela,1
62,going,1
63,southern,1
64,years,4
65,scorpius-centaurus,2
66,represent,1
67,molecular,3
68,ring,1
69,benjamin,1
70,constellations,2
71,puppis,1
72,scorpius,1
73,rift,1
74,including,2
75,arms,1
76,association,2
77,star-forming,1
78,cross,1
79,spiral,1
80,belongscurrently,1
81,clouds,2
