,term,cnt
0,rhea,11
1,plane,3
2,radius,2
3,happened,1
4,orbiter,1
5,distance,4
6,timescales,1
7,observations,2
8,gradual,1
9,readings,3
10,trapped,1
11,nearly,1
12,method,1
13,explanation,1
14,scientists,1
15,limit,1
16,hill-sphere,1
17,magnetic,4
18,relatively,1
19,saturn,1
20,candidates,2
21,include,1
22,bands,1
23,gradient,1
24,tenuous,1
25,data,2
26,given,1
27,drops,1
28,hill,2
29,march,2
30,directly,1
31,argue,1
32,symmetry,1
33,corresponds,1
34,thought,1
35,circular,2
36,depth,1
37,electrons,4
38,explained,1
39,saturnian,1
40,bodies,2
41,crossed,1
42,punctuations,1
43,august,1
44,generate,1
45,settled,1
46,science,1
47,ultraviolet-bright,1
48,line,1
49,closer,1
50,years,2
51,makes,1
52,asymmetry,1
53,analysis,1
54,orbital,1
55,atmosphere,1
56,dust-sized,1
57,absorbs,1
58,narrow,1
59,depleted,1
60,persist,1
61,field,3
62,team,1
63,contains,1
64,gravity,1
65,absolute,1
66,long-term,1
67,gentle,1
68,water,1
69,entered,1
70,regions,1
71,times,2
72,caused,2
73,size,1
74,orbit,3
75,broad,1
76,dips,1
77,disk,4
78,shadows,1
79,electron,3
80,rings,7
81,local,1
82,spheres,1
83,slight,1
84,formation,1
85,rheas,10
86,evidence,1
87,common,1
88,surface,1
89,emerged,1
90,venting,1
91,arcs,1
92,extended,2
93,solid,3
94,furthermore,1
95,energetic,4
96,mimi,2
97,matter,1
98,puts,1
99,degrees,1
100,extends,1
101,deorbiting,1
102,convinced,1
103,signatures,1
104,tilt,1
105,disrupted,1
106,pattern,3
107,detect,1
108,eventually,1
109,flow,3
110,simplest,1
111,stably,1
112,deviations,2
113,images,3
114,equator,1
115,blocked,1
116,titan,1
117,discrete,1
118,recently,1
119,inside,1
120,discovered,1
121,cutoff,1
122,plasma-absorbing,1
123,addition,1
124,similarity,1
125,slightly,1
126,small,2
127,flyby,3
128,abrupt,1
129,seen,2
130,optical,1
131,million,1
132,points,1
133,similar,3
134,surge,1
135,discoverers,1
136,boulders,1
137,dust,2
138,possible,2
139,origin,1
140,indicates,1
141,journal,1
142,drop,2
143,primary,1
144,drag,1
145,moon,3
146,wake,1
147,reaching,1
148,consisting,1
149,potential,1
150,shadow,3
151,quarters,1
152,trajectory,1
153,started,1
154,astronomical,1
155,geraint,1
156,imaging,1
157,obvious,1
158,smaller,1
159,announced,2
160,tethys,2
161,suggestions,2
162,impact,2
163,magnetosphere,1
164,presumably,1
165,voyager,2
166,passed,2
167,distributed,1
168,represent,2
169,downstream,3
170,sharp,3
171,measurements,2
172,ring,6
173,resulting,1
174,difficult,2
175,stable,1
176,modest,1
177,suggest,1
178,later,1
179,interpretation,1
180,moonlets,1
181,dominated,1
182,greater,2
183,symmetric,1
184,uranus,1
185,material,6
186,ejected,1
187,plasma,12
188,decreased,1
189,case,3
190,circumference,1
191,caught,1
192,direct,1
193,allow,1
194,required,1
195,occurred,1
196,mission,1
197,dense,2
198,spots,2
199,explain,1
200,cassinis,3
201,discovery,2
202,survive,1
203,possibility,1
204,moons,4
205,likely,3
206,saturns,5
207,november,2
208,near,3
209,october,1
210,dione,2
211,cases,1
212,enceladus,1
213,simulations,1
214,orbits,2
215,gradually,1
216,observed,6
217,obstacle,1
218,south,1
219,cassini,9
220,body,1
221,depletions,1
222,increase,1
223,confine,1
224,jones,1
225,equatorial,4
226,sphere,1
227,absorption,1
228,targeted,2
229,instrument,1
230,clumps,1
231,stability,1
232,orbiting,2
233,neutral,1
234,absorbing,1
235,magnetospheric,3
236,debris,1
237,pole,1
238,depletion,2
239,particles,2
240,reverse,1
241,punctuated,1
242,symmetrical,3
243,bear,1
244,particulate,1
245,expected,2
246,quantities,1
247,form,1
