,term,cnt
0,faulting,1
1,reversals,1
2,strike-slip,1
3,features,1
4,fracture,21
5,particularly,1
6,juan,2
7,sovanco,1
8,magnetic,3
9,kilometers,2
10,sides,1
11,high-angle,1
12,mendocino,1
13,component,1
14,activity,2
15,explorer,1
16,primarily,1
17,extend,3
18,oceanic,1
19,result,1
20,action,1
21,crust,2
22,running,2
23,separates,2
24,blanco,2
25,continue,1
26,consists,1
27,years,1
28,away,1
29,occurs,1
30,offsets,2
31,observing,2
32,offset,3
33,rocks,1
34,technically,1
35,field,1
36,displace,1
37,meaning,1
38,california,1
39,plates,4
40,past,5
41,linear,1
42,plate,12
43,evidence,2
44,romanche,1
45,ages,1
46,north,6
47,currently,1
48,display,1
49,reaches,1
50,reconstruction,1
51,oceans,1
52,active,2
53,atlantic,4
54,cause,1
55,consequence,1
56,mid-ocean,5
57,extends,1
58,section,1
59,rate,2
60,actual,1
61,dextral-slip,1
62,width,1
63,pacific,2
64,long,3
65,zone,13
66,lithospheric,1
67,fractures,1
68,transform,8
69,ridges,1
70,directions,1
71,divergent,1
72,coast,1
73,strike,1
74,motion,3
75,known,1
76,striping,2
77,trench,2
78,created,1
79,hundreds,2
80,moving,1
81,right-lateral,1
82,suggesting,1
83,variances,1
84,backs,1
85,gorda,2
86,loosely,1
87,direction,2
88,seafloor,1
89,floor,3
90,main,1
91,shallower,1
92,longresulting,1
93,article,1
94,list,1
95,push,1
96,thousands,1
97,areas,1
98,geologic,1
99,time,2
100,earths,1
101,ocean,5
102,difficult,1
103,featureoften,1
104,tectonics,1
105,axis,2
106,seismically,2
107,bathymetric,1
108,zones,9
109,inactive,2
110,depths,1
111,slip,1
112,mid-atlantic,3
113,deep,1
114,motions,1
115,west,1
116,charlie-gibbs,1
117,belongs,1
118,feature,1
119,fuca,2
120,boundaries,2
121,faults,6
122,dominating,1
123,aligned,1
124,south,3
125,separate,1
126,measuring,1
127,usage,1
128,segments,2
129,ridge,14
130,opposite,2
131,patterns,1
132,contrast,1
133,dip-slip,1
134,wide,1
135,total,1
136,younger,2
137,fault,5
138,different,2
139,apart,1
140,determine,3
141,referred,1
142,form,1
