,term,cnt
0,having,2
1,inertia,1
2,destabilized,1
3,distance,4
4,anisotropy,1
5,corotating,1
6,respect,4
7,transport,2
8,exist,2
9,binary,1
10,lagrange,9
11,need,1
12,corners,1
13,solar,9
14,hill,3
15,length,1
16,wind,2
17,ləˈɡrɑːndʒiən,1
18,center,4
19,sunearth,14
20,special,1
21,especially,1
22,specific,1
23,mars,2
24,point,20
25,frame,2
26,science,1
27,covering,1
28,sunneptune,1
29,wfirst,1
30,line,6
31,second,1
32,failed,1
33,heliospheric,1
34,years,1
35,satellites,4
36,view,1
37,recent,1
38,prediction,1
39,clouds,1
40,leads,1
41,relative,3
42,considered,2
43,balance,3
44,instead,1
45,equilibria,1
46,greek,1
47,true,1
48,radiation,1
49,factor,1
50,bounded,1
51,cancels,1
52,orbited,1
53,quintic,1
54,astrophysics,1
55,monitor,2
56,overflows,1
57,active,1
58,communications,2
59,example,2
60,return,1
61,type,1
62,implies,1
63,celestial,1
64,complicated,1
65,station,3
66,eventually,1
67,date,1
68,hilda,1
69,effects,1
70,alloy,1
71,discovered,4
72,homers,1
73,parameters,2
74,lobe,2
75,launched,2
76,known,4
77,lost,1
78,helene,1
79,planets,2
80,ensures,2
81,graveyard,1
82,moving,1
83,constant-pattern,2
84,small,4
85,mass,13
86,order,2
87,family,1
88,million,1
89,points,36
90,lose,1
91,dust,4
92,barycenter,4
93,main,1
94,propellant,1
95,advanced,2
96,lisa,2
97,anew,1
98,probes,1
99,three-body,7
100,network,1
101,regular,1
102,encounters,1
103,help,1
104,announced,1
105,century,1
106,large,15
107,trojan,3
108,turns,2
109,companion,2
110,time,1
111,earths,6
112,comes,1
113,geometry,1
114,advantage,1
115,stable,7
116,suggest,1
117,faster,2
118,escorts,1
119,remaining,1
120,light,1
121,case,3
122,asteroids,6
123,allow,1
124,reboot,1
125,intercept,1
126,quasi-periodic,2
127,james,1
128,occupy,1
129,decrease,1
130,various,1
131,giant,1
132,periodic,2
133,neptune,1
134,observatory,4
135,beginning,1
136,orbits,12
137,nominally,1
138,leaving,1
139,opposite,1
140,periodically,2
141,exists,1
142,telesto,1
143,noticeable,1
144,equilibrium,3
145,equation,3
146,keeps,1
147,plane,2
148,margin,1
149,sentinel,1
150,future,1
151,located,1
152,co-orbiting,1
153,regard,1
154,sunjupiter,2
155,fall,1
156,serve,1
157,elevator,1
158,relatively,3
159,infrared,3
160,placed,2
161,diameter,1
162,thickly,1
163,travelled,1
164,formed,1
165,farther,2
166,drops,1
167,close,1
168,telescope,6
169,horseshoe,1
170,leave,1
171,exactly,1
172,craft,1
173,tend,2
174,cycle,2
175,joseph-louis,1
176,phase,1
177,early,2
178,bodies,16
179,effect,1
180,allows,1
181,august,1
182,geoeffective,1
183,lagrangian-point,1
184,closer,1
185,wide-field,1
186,populated,1
187,gegenschein,1
188,apex,1
189,makes,1
190,affected,1
191,orbital,7
192,architecture,1
193,describing,1
194,camp,2
195,dscovr,2
196,polydeuces,2
197,approaches,2
198,reach,1
199,integer,1
200,contain,3
201,right,1
202,problem,6
203,associated,1
204,microwave,1
205,connecting,1
206,l-points,1
207,keeping,2
208,lissajous-curve,1
209,roughly,1
210,objects,8
211,personnel,1
212,interference,2
213,characters,1
214,massive,9
215,configuration,4
216,making,1
217,tied,1
218,athena,1
219,centrifugal,4
220,effort,1
221,property,1
222,near-earth,2
223,detect,1
224,particular,1
225,july,3
226,long,1
227,satellite,2
228,momentum-induced,1
229,path,1
230,completely,1
231,wise,1
232,perfectly,1
233,employ,1
234,better,1
235,earthspacecraft,1
236,examples,1
237,hundreds,1
238,simple,1
239,labeled,2
240,noaa,1
241,provides,1
242,hold,1
243,wander,1
244,indicates,1
245,euclid,1
246,catalogue,1
247,published,1
248,triangle,2
249,shadow,1
250,consisting,1
251,counter-earth,1
252,decommissioned,1
253,spacecraft,7
254,stay,1
255,smaller,18
256,trojans,4
257,areas,1
258,easy,1
259,interesting,1
260,eureka,1
261,heliocentric,1
262,combined,2
263,repeating,1
264,simpler,1
265,calibration,1
266,cargo,1
267,greater,1
268,azimuthally,1
269,chapter,2
270,april,2
271,astronomy,2
272,near,4
273,ideal,1
274,proposed,2
275,large-amplitude,2
276,ahead,1
277,called,3
278,follows,1
279,sphere,3
280,warning,2
281,somewhat,1
282,maintain,4
283,orbiting,7
284,dynamical,1
285,wide,1
286,support,1
287,depot,1
