,term,cnt
0,summer,1
1,milder,1
2,connects,2
3,straddling,1
4,circumnavigation,3
5,striking,1
6,landmass,1
7,basin,3
8,kilometers,2
9,bering,2
10,makatea,1
11,solomon,2
12,harvested,1
13,herring,1
14,andesite,5
15,separates,2
16,native,1
17,center,4
18,defeated,1
19,blow,1
20,typhoon,1
21,mars,1
22,increasing,1
23,reached,1
24,panthalassic,1
25,strait,6
26,hawaii,4
27,line,6
28,second,2
29,shrinking,1
30,northeastern,1
31,years,2
32,mariana,3
33,sulu,1
34,france,4
35,american,2
36,-leste,1
37,marshall,1
38,molinos,1
39,plastic,1
40,satellites,1
41,recent,1
42,taiwan,3
43,continues,1
44,considered,2
45,joins,1
46,archipelago,1
47,size,1
48,lópez,1
49,tuvalu,1
50,polynesia,8
51,ortelius,1
52,plate,1
53,papua,1
54,wealth,1
55,bounded,2
56,china,5
57,north,13
58,winds,3
59,extracted,1
60,russia,1
61,active,3
62,atlantic,5
63,coasts,3
64,barrier,1
65,example,1
66,temperature,1
67,tuna,1
68,floating,2
69,starting,1
70,non-spanish,1
71,information,1
72,colombiahalfway,1
73,type,2
74,beach,1
75,margins,2
76,imperialism,1
77,explored,1
78,foremost,1
79,snapper,1
80,celebes,1
81,honor,1
82,date,1
83,effects,1
84,coast,7
85,discovered,2
86,easter,1
87,hazard,1
88,known,4
89,philippines,8
90,fleet,1
91,guinea,6
92,related,1
93,moving,1
94,small,1
95,division,1
96,million,5
97,square,3
98,german,1
99,chile,2
100,passage,1
101,centimetres,1
102,origin,1
103,spanish,7
104,build,1
105,main,3
106,howland,1
107,abraham,1
108,shallower,1
109,kong,1
110,wake,1
111,louis,1
112,pacifics,1
113,merges,1
114,significant,3
115,clusters,1
116,chains,3
117,century,5
118,turns,1
119,vanuatu,1
120,niño,2
121,francisco,1
122,stretches,1
123,time,2
124,tends,1
125,earths,3
126,ring,2
127,ocean,43
128,explorers,1
129,tectonics,1
130,cape,1
131,later,3
132,nations,1
133,europeans,1
134,canoe,1
135,settlement,1
136,waste,2
137,months,2
138,dome-shaped,1
139,james,1
140,subdivided,1
141,cubic,1
142,various,1
143,mafic,1
144,seas,3
145,terra,1
146,submerged,2
147,expeditions,3
148,beginning,1
149,site,1
150,cooperation,1
151,peaceful,4
152,patrolled,1
153,rifts,1
154,chemicals,1
155,depending,1
156,subduction,3
157,observed,1
158,pacifici,1
159,tuscarora,1
160,tokelau,1
161,quest,1
162,extending,1
163,literally,1
164,debris,2
165,washing,1
166,total,1
167,kuroshio,1
168,computed,1
169,shellfish,1
170,fiji,1
171,russians,1
172,determine,1
173,ross,1
174,johnston,1
175,hydrospherecovers,1
176,kiribati,1
177,kermadec,1
178,americas,4
179,marquesas,1
180,uplifted,2
181,volcanism,3
182,precision,1
183,diameter,1
184,southward,1
185,travelled,1
186,platforms,1
187,formed,2
188,petroleum,1
189,oceanic,4
190,mare,1
191,baker,1
192,cyclone,1
193,northwestern,2
194,phase,1
195,early,1
196,korea,2
197,columbia,1
198,asian,1
199,settled,1
200,hosts,1
201,eroded,1
202,encompasses,1
203,balboa,2
204,leading,1
205,bougainville,2
206,galápagos,1
207,mapped,1
208,occurs,1
209,zealand,8
210,papuans,1
211,gilbert,1
212,three-month,1
213,núñez,2
214,northern,3
215,monsoon,1
216,sardines,1
217,contains,1
218,storms,1
219,contain,1
220,salmon,1
221,associated,1
222,colonies,1
223,meaning,1
224,martin,1
225,structures,1
226,enso,2
227,fish,1
228,banaba,1
229,roughly,2
230,generic,1
231,surface,4
232,currently,1
233,means,1
234,arcs,1
235,oceans,5
236,gained,1
237,antarctica,1
238,boundary,1
239,nicaragua,1
240,searching,1
241,afonso,1
242,making,2
243,cook,2
244,growing,1
245,threatened,1
246,closed,2
247,lake,1
248,north-east,1
249,zheng,1
250,long,1
251,rise,1
252,zone,1
253,currents,1
254,fragments,1
255,drake,1
256,satellite,1
257,estimated,1
258,average,1
259,languages,1
260,indian,4
261,western,10
262,normal,1
263,occupied,1
264,addition,1
265,expedition,3
266,rest,1
267,usually,1
268,major,1
269,abreu,1
270,dramatic,1
271,examples,1
272,affects,1
273,indonesian,2
274,circumpolar,1
275,hotspot,1
276,knowledge,2
277,elixir,1
278,mexican,1
279,basaltic,2
280,exploitation,1
281,mirror,1
282,rodinia,1
283,steady,1
284,returning,1
285,aleutian,2
286,controlled,2
287,calm,2
288,asset,1
289,consisting,1
290,alliance,1
291,one-third,1
292,island,15
293,tahiti,1
294,yield,1
295,sharply,1
296,history,1
297,declining,1
298,charles,1
299,states,6
300,worlds,3
301,power,1
302,malacca,1
303,melanesia,4
304,areas,1
305,frequently,1
306,santa,1
307,australia,10
308,combined,1
309,northward,1
310,petrologic,1
311,low-lying,1
312,platform,1
313,maluku,1
314,lava,1
315,depths,1
316,gently,1
317,explosive,2
318,madagascar,1
319,caledonia,3
320,america,2
321,shoreline,1
322,gyres,1
323,near,2
324,favourable,1
325,islamic,1
326,waldseemüller,1
327,waters,3
328,definition,1
329,fobos-grunt,1
330,south,22
331,disposing,1
332,called,5
333,rica,1
334,present,1
335,crash,1
336,exceptions,1
337,ridge,6
338,austral,1
339,sighted,1
340,established,1
341,land,1
342,beagle,1
343,bismarck,1
344,swordfish,1
345,human,1
346,austronesian,1
347,position,1
348,arabs,1
349,young,1
350,typhoons,1
351,culprits,1
352,canton,1
353,hawaiianemperor,1
354,includes,2
355,batter,1
356,virtual,1
357,antarctic,2
358,ships,2
359,include,3
360,june,2
361,ordered,1
362,varied,1
363,shallow,1
364,divisions,1
365,castilian,1
366,tuamotu,2
367,divided,1
368,icing,1
369,following,1
370,troughs,1
371,oceania,4
372,groups,2
373,international,1
374,shelves,1
375,types,1
376,term,1
377,portions,1
378,niña,1
379,crossing,1
380,andes,1
381,coastlines,1
382,aboard,1
383,loop,1
384,volcanoes,2
385,southern,11
386,contributions,1
387,born,1
388,hurricanes,1
389,asia-pacific,1
390,harmful,1
391,forming,1
392,powers,2
393,yellow,1
394,atmosphere,1
