,term,cnt
0,popularity,1
1,sand-glass,1
2,middle,2
3,models,1
4,reservoir,1
5,tinlead,1
6,bulb,3
7,need,1
8,waiting,1
9,ancient,2
10,apothecary,1
11,little,1
12,symmetry,1
13,implement,1
14,native,1
15,depth,1
16,challengers,1
17,granular,2
18,circa,1
19,greeks,1
20,france,1
21,accurately,1
22,american,3
23,project,1
24,gravestones,1
25,soap,1
26,flanders,1
27,still-life,1
28,narrow,1
29,disappear,1
30,instead,1
31,trip,1
32,size,1
33,institute,1
34,comprises,1
35,invented,2
36,survived,1
37,regulated,1
38,north,1
39,vice,1
40,narration,1
41,logic,1
42,example,2
43,temperature,1
44,homes,1
45,services,1
46,shrink,1
47,easier,1
48,logbooks,1
49,existence,1
50,onwards,1
51,borough,2
52,program,2
53,places,1
54,alchemy,1
55,make,1
56,jordaens,1
57,motion,1
58,unlike,2
59,longer,1
60,practical,2
61,event,1
62,passage,1
63,origin,2
64,chartres,1
65,edinburgh,1
66,main,1
67,shape,2
68,existing,1
69,unclear,1
70,coated,1
71,terminated,1
72,tocfrom,1
73,century,4
74,inserting,1
75,tunnel,1
76,macdonald,1
77,time,20
78,measurements,1
79,prior,1
80,time-measuring,1
81,creating,1
82,painting,1
83,accurate,4
84,thyself,1
85,design,2
86,union,1
87,boggle,1
88,james,1
89,metropolitan,1
90,monk,1
91,various,1
92,spent,1
93,sand,11
94,clepsydra,3
95,inexpensive,1
96,needs,1
97,england,1
98,sandglasses,1
99,separate,1
100,rounds,1
101,represents,1
102,johann,1
103,exists,1
104,bulbs,6
105,pulverized,1
106,improved,1
107,cultures,1
108,invention,1
109,future,1
110,opening,1
111,discreet,1
112,evidences,1
113,timing,1
114,role,1
115,globe,1
116,prone,1
117,computer,1
118,timer,3
119,early,2
120,allows,1
121,cord,1
122,secta,1
123,salzburg,1
124,apex,1
125,programs,1
126,certain,1
127,coat,2
128,spoken,1
129,significantly,1
130,symbol,5
131,powdered,1
132,paid,1
133,fleeting,1
134,past,1
135,contents,1
136,evidence,1
137,ages,1
138,keeping,2
139,objects,1
140,development,1
141,accept,1
142,vanitas,1
143,marble,1
144,widespread,1
145,making,1
146,methods,1
147,task,1
148,symbolising,1
149,emperor,1
150,crafted,1
151,ship,1
152,harrison,1
153,credits,1
154,centuries,1
155,mechanical,3
156,hourglasse,1
157,ampoule,1
158,addition,1
159,track,1
160,greenwichs,1
161,device,1
162,hold,1
163,supported,1
164,cookery,1
165,life,1
166,records,2
167,thomas,1
168,devices,1
169,charles,1
170,tomb,1
171,kitchen,1
172,smaller,2
173,interfaces,1
174,infinite,1
175,elements,1
176,houses,1
177,three-minute,1
178,carey,1
179,typical,1
180,material,2
181,sermons,1
182,cooking,2
183,cheaper,1
184,explain,1
185,america,1
186,church,2
187,liquids,1
188,interval,1
189,written,2
190,come,2
191,historically,1
192,present,1
193,measuring,1
194,london,1
195,maintain,1
196,vertically,1
197,affecting,1
198,land,1
199,human,2
200,recorded,1
201,tasks,1
202,breaks,1
203,reusable,1
204,hard,1
205,opera,1
206,greenwich,2
207,clock,4
208,include,1
209,ships,3
210,neck,2
211,divisions,1
212,sands,2
213,unknown,1
214,running,1
215,measured,1
216,combination,1
217,does,1
218,changed,1
219,loop,1
220,essentially,1
221,designs,1
222,concretely,1
223,triangles,1
224,dependable,2
225,arms,2
226,changes,1
227,plague,1
228,technology,1
229,philippe,1
230,sailing,1
231,europe,1
232,graced,1
233,water,2
234,series,1
235,vertical,1
236,graphical,1
237,piece,1
238,inventory,1
239,displayed,1
240,eggs,1
241,used,11
242,pictionary,1
243,applications,1
244,eggshell,1
245,demand,1
246,board,1
247,item,1
248,magellan,1
249,jamaica,1
