,term,cnt
0,courses,2
1,having,2
2,middle,1
3,entitled,2
4,need,1
5,solomon,1
6,earliest,1
7,dictionary,1
8,ancient,2
9,heard,1
10,account,2
11,selections,2
12,thought,1
13,letters,1
14,prophecy,1
15,founder,1
16,explained,1
17,second,1
18,years,1
19,claim,1
20,recent,1
21,confounded,1
22,considered,1
23,papyri,1
24,selection,1
25,revised,2
26,translation,12
27,condensed,1
28,institute,1
29,procedure,1
30,selected,2
31,incoming,1
32,exceptionyou,1
33,gods,1
34,smith,20
35,goes,1
36,comparable,1
37,gaining,1
38,gazetteer,1
39,teachings,2
40,things,1
41,inspired,3
42,complete,1
43,church-published,1
44,unto,1
45,editions,1
46,program,1
47,fullness,1
48,immigrated,1
49,peace,1
50,rarely,1
51,pray,1
52,quality,1
53,known,3
54,scripture,10
55,order,1
56,truthfulness,1
57,family,1
58,dealing,1
59,event,1
60,points,1
61,bible,21
62,divine,2
63,four-year,3
64,spanish,1
65,mormon,11
66,abraham,3
67,chooses,1
68,integrate,1
69,truths,1
70,read,2
71,compare,1
72,significant,1
73,taft,1
74,nephites,3
75,announced,1
76,distributed,1
77,speaks,1
78,think,1
79,comes,1
80,accepted,7
81,witnesses,2
82,holy,4
83,prophet,2
84,newer,1
85,witness,1
86,later,3
87,nations,1
88,idea,1
89,educational,1
90,james,4
91,various,1
92,president,4
93,formats,1
94,benson,1
95,beginning,1
96,statements,1
97,sections,2
98,revelation,8
99,included,2
100,forth,2
101,continuing,1
102,teach,1
103,consider,1
104,outlines,1
105,cornerstone,1
106,pearl,5
107,apocrypha,3
108,children,1
109,showed,1
110,higher,2
111,determine,1
112,christ,3
113,binding,3
114,latter-day,8
115,individual,1
116,americas,2
117,parents,1
118,fall,1
119,mormonism,1
120,preface,1
121,tower,1
122,principle,1
123,words,1
124,tradition,1
125,presidents,1
126,concise,1
127,early,1
128,write,1
129,august,1
130,word,5
131,versions,2
132,certain,1
133,examined,1
134,collection,1
135,spoken,1
136,voice,1
137,noah,1
138,contains,6
139,abrahams,1
140,curriculum,1
141,arrival,1
142,periodicals,1
143,plates,3
144,handled,1
145,past,1
146,reina-valera,1
147,currently,3
148,king,4
149,writes,1
150,destruction,1
151,lds-oriented,1
152,journeys,1
153,specifically,1
154,leaders,3
155,incorrect,1
156,particular,1
157,single,1
158,content,1
159,official,2
160,ancestors,1
161,soon,1
162,major,1
163,dont,1
164,token,1
165,contemporary,1
166,book,23
167,presents,1
168,knowledge,1
169,forms,1
170,modern,1
171,subtitled,1
172,english-speaking,2
173,life,3
174,published,5
175,history,3
176,clark,1
177,angel,1
178,manuscripts,2
179,power,2
180,additions,1
181,happening,1
182,signed,1
183,areas,1
184,canon,6
185,typically,2
186,immediately,2
187,initially,1
188,applies,1
189,mulekites,1
190,restrict,1
191,scriptural,3
192,chapter,1
193,material,3
194,april,2
195,narrative,1
196,existed,1
197,testament,1
198,sustained,1
199,appendix,1
200,america,1
201,church,39
202,identified,1
203,policies,1
204,constitute,1
205,written,3
206,truth,1
207,shall,5
208,come,1
209,called,3
210,historically,1
211,present,3
212,aids,1
213,abridged,1
214,segments,2
215,exceptions,1
216,standardit,1
217,stated,1
218,peter,1
219,raising,1
220,works,10
221,bear,1
222,recorded,2
223,care,1
224,visions,2
225,prophets,3
226,officially,2
227,thummim,1
228,position,2
229,gold,2
230,young,1
231,speaking,2
232,open,2
233,thirteen,1
234,includes,1
235,include,1
236,seer,1
237,came,1
238,bring,1
239,denominations,1
240,translated,3
241,sources,1
242,added,3
243,issued,1
244,challenges,1
245,tongues,1
246,groups,1
247,combination,2
248,does,3
249,portions,4
250,mistranslations,1
251,state,1
252,received,1
253,changes,2
254,argued,1
255,east,1
256,guide,1
257,peoples,1
258,text,1
259,speak,2
260,saints,8
261,subject,1
262,produced,1
263,school,3
264,standard,13
265,believe,3
266,treats,1
267,used,5
268,ministry,1
269,asserts,2
270,covenants,8
271,left,1
272,says,2
273,reuben,1
274,passages,2
275,format,1
276,gift,1
277,doctrines,4
278,government,1
279,great,5
280,gospel,3
281,quadruple,1
282,culture,1
283,university,1
284,documentary,1
285,declare,1
286,seen,1
287,salvation,3
288,books,5
289,adopted,1
290,work,2
291,direction,2
292,interpretations,1
293,according,1
294,testimonies,1
295,footnotes,2
296,classes,2
297,doctrine,15
298,religious,2
299,continuous,1
300,undergoes,1
301,measure,1
302,arrived,1
303,current,3
304,authorities,2
305,belief,1
306,faith,3
307,aspects,1
308,declaration,2
309,countries,2
310,relied,1
311,renamed,1
312,religion,1
313,lord,5
314,verses,1
315,babel,1
316,provide,1
317,matthew,2
318,false,1
319,required,1
320,harold,1
321,taught,5
322,emphasized,1
323,saint,1
324,adding,1
325,first-person,1
326,instances,1
327,november,1
328,indigenous,1
329,families,1
330,lifetime,1
331,maps,1
332,smithhistory,2
333,testified,1
334,world,1
335,discernment,1
336,period,1
337,plan,1
338,founding,1
339,non-english,2
340,resurrection,1
341,revelatorplease,1
342,know,1
343,headings,1
344,moved,3
345,lower,1
346,materials,1
347,presidency,1
348,sense,1
349,authenticity,1
350,including,2
351,unless,1
352,based,1
353,general,2
354,intent,1
355,pattern,1
356,exaltation,1
357,wisdom,1
358,referencing,1
359,numerous,1
360,articles,2
361,correctly,1
362,jerusalem,1
363,useful,1
364,working,1
365,entire,2
366,eternal,1
367,composed,1
368,joseph,21
369,smiths,2
370,given,1
371,everlasting,1
372,studied,4
373,record,3
374,varying,1
375,encouraged,1
376,inhabitants,1
377,group,3
378,fourth,1
379,authorized,1
380,triple,1
381,taken,1
382,photographs,1
383,smithmatthew,3
384,brigham,1
385,translations,1
386,revelations,3
387,english,1
388,members,6
389,cross,2
390,prophet-historian,1
391,lamanites,3
392,extensively,1
393,study,5
394,named,1
395,september,1
396,institutions,1
397,teaches,1
398,potentially,1
399,year,1
400,retain,1
401,excerpts,2
402,common,2
403,ponder,1
404,containing,2
405,offers,1
406,deals,1
407,dealings,1
408,uses,1
409,sunday,3
410,biblical,1
411,ghost,2
412,students,1
413,mind,2
414,song,1
415,details,1
416,quoted,2
417,non-canonical,1
418,differing,1
419,regardless,1
420,edition,3
421,distinctive,1
422,believes,1
423,jesus,3
424,urim,1
425,crowning,1
426,afterward,1
427,slightly,1
428,separated,1
429,volume,1
430,organized,1
431,similar,2
432,egypt,1
433,confirmation,1
434,churchs,8
435,printed,3
436,price,5
437,followed,1
438,seminary,2
439,older,1
440,civilizations,2
441,moses,4
442,story,1
443,fundamental,1
444,destroyed,1
445,compatible,1
446,rotation,2
447,pages,1
448,began,1
449,spirit,2
450,number,1
451,generally,1
452,contradicts,1
453,references,2
454,churchdampc,1
455,daily,1
456,acquired,1
457,october,2
458,earlier,1
459,commonly,2
460,meeting,1
461,council,1
462,listing,1
463,select,2
464,genesis,2
465,ether,1
466,ezra,1
467,canonize,1
468,education,2
469,introduction,1
470,index,1
471,body,1
472,errors,1
473,days,1
474,note,1
475,incomplete,1
476,consent,2
477,personal,3
478,unanimously,5
479,omissions,1
480,membership,1
481,canonized,1
482,topical,1
483,jaredites,1
