,term,cnt
0,europe,1
1,continental,2
2,considered,1
3,internal,2
4,margin,1
5,mountains,1
6,pelso,5
7,small,1
8,cover,1
9,carpathian,2
10,zagreb-hernád,1
11,collision,1
12,composed,1
13,basin,2
14,surrounded,1
15,evolved,1
16,silicic,1
17,situated,1
18,pannonian,1
19,origin,2
20,plate,3
21,formed,1
22,compared,1
23,sedimentary,1
24,tectonic,1
25,terrane,1
26,eurasian,1
27,bukkic,1
28,alcapa,2
29,stricto,1
30,dacia,1
31,cretaceous,1
32,south,1
33,unit,1
34,meliata-halstatt,1
35,called,1
36,superunits,1
37,sensu,1
38,african,1
39,block,1
40,capathians,1
41,smaller,1
42,line,1
43,miocene,1
44,southern,1
45,tornaic,1
46,pelsonia,1
47,portion,1
48,superimposed,1
49,microplates,1
50,zone,1
51,ocean,1
52,fragments,1
53,tisza,2
54,western,2
55,cenozoic,1
