,term,cnt
0,having,1
1,plane,6
2,relation,1
3,vernal,1
4,speaking,1
5,synchronous,1
6,planet,1
7,respect,2
8,working,1
9,magnetic,7
10,nearby,1
11,relatively,1
12,rotating,2
13,given,1
14,gravitational,1
15,formed,1
16,hemispheres,3
17,solar,4
18,define,1
19,close,1
20,antipode,2
21,avoid,1
22,result,1
23,group,1
24,lies,2
25,divided,1
26,following,1
27,exactly,2
28,thought,1
29,space,1
30,international,2
31,negative,3
32,decided,1
33,removed,1
34,bodies,2
35,fixed,1
36,frame,1
37,point,6
38,leading,5
39,constant,1
40,coordinate,1
41,mean,2
42,precess,2
43,satellites,3
44,poles,18
45,projection,1
46,rotate,1
47,vanish,1
48,sub-,1
49,hand,2
50,described,1
51,field,2
52,relative,5
53,gravity,1
54,right,1
55,orientation,2
56,stays,1
57,orbit,2
58,needed,1
59,vertical,1
60,jupiter,4
61,meaning,1
62,selected,1
63,axes,1
64,irregular,1
65,strictly,1
66,north,12
67,change,2
68,objects,2
69,surface,3
70,used,1
71,means,1
72,altogether,1
73,mercury,1
74,defines,1
75,responsible,1
76,rule,1
77,momentarily,1
78,wanders,1
79,earth,1
80,left,1
81,example,2
82,galactic,1
83,regularly,1
84,celestial,10
85,lines,1
86,icrf,2
87,determined,1
88,particular,1
89,single,2
90,distant,1
91,equator,3
92,definitions,1
93,hemisphere,1
94,frequent,1
95,dwarf,1
96,right-hand,1
97,geographic,4
98,planets,9
99,positive,2
100,curled,2
101,inertial,1
102,slightly,1
103,apply,1
104,points,3
105,trailing,4
106,necessarily,1
107,rotates,1
108,farthest,1
109,decades,1
110,equinox,1
111,near-far,1
112,declination,1
113,direction,3
114,primary,1
115,moon,1
116,nadir,1
117,according,1
118,confusion,1
119,shape,1
120,january,1
121,continuous,1
122,rapidly,1
123,shown,1
124,astronomical,2
125,zenith,1
126,object,1
127,reference,1
128,synchronously,3
129,significant,1
130,determines,1
131,planetary,2
132,large,2
133,jupiters,1
134,comets,2
135,rotation,3
136,earths,6
137,standstill,1
138,comes,1
139,eccentric,1
140,stable,1
141,invariable,4
142,axis,4
143,fingers,2
144,hyperion,1
145,uranus,2
146,lack,1
147,asteroids,2
148,existed,1
149,case,4
150,union,1
151,chaotically,1
152,pro-,1
153,asteroid,2
154,anti-jovian,2
155,gives,1
156,stars,2
157,analogously,1
158,location,1
159,moons,4
160,likely,1
161,saturns,1
162,influences,1
163,libration,1
164,near,3
165,cases,1
166,best,1
167,table,1
168,definition,1
169,toutatis,1
170,south,5
171,aligned,1
172,pro-jovian,1
173,coordinates,3
174,inclined,2
175,inclination,1
176,called,4
177,north-south,1
178,rotational,1
179,sphere,2
180,locations,1
181,approximately,1
182,instantaneous,1
183,minor,1
184,disturbs,1
185,pole,19
186,thumb,2
187,unmoving,3
188,swap,1
189,including,1
190,based,1
191,defined,3
192,pluto,1
