,term,cnt
0,animalium,1
1,having,2
2,narrowing,1
3,giuseppe,1
4,belli,1
5,printing,1
6,indeterminate,1
7,middle,1
8,washingtonii,1
9,features,2
10,particularly,2
11,remain,2
12,national,1
13,slovakia,1
14,supreme,1
15,variant,3
16,viewed,1
17,earliest,1
18,ways,1
19,elementa,1
20,emphasis,2
21,ancient,1
22,georgii,1
23,length,3
24,matteo,1
25,wolff,1
26,physicians,1
27,little,1
28,christianismi,1
29,late,1
30,core,1
31,historia,3
32,pœna,1
33,native,1
34,adverbs,1
35,movement,2
36,letters,1
37,removed,1
38,geneva,1
39,spinoza,2
40,special,1
41,bc-ad,1
42,specific,1
43,primùm,1
44,especially,1
45,seeped,1
46,science,1
47,point,1
48,increasing,1
49,reached,1
50,colet,1
51,traits,1
52,spelled,4
53,ginés,1
54,parallel,1
55,contraction,1
56,second,2
57,rites,1
58,coincident,1
59,mariana,1
60,france,2
61,onset,1
62,immense,1
63,subventione,1
64,inflected,1
65,letter,6
66,satellites,1
67,sanguinis,1
68,corporibus,1
69,declined,1
70,manuscript,1
71,philosopher,1
72,remained,1
73,host,1
74,relative,1
75,considered,2
76,disciplinis,1
77,instead,2
78,greek,1
79,organum,1
80,counterpoint,1
81,prescriptions,1
82,finding,1
83,translation,1
84,robert,2
85,increasingly,1
86,infinitorum,1
87,newton,1
88,idémque,1
89,survived,3
90,poems,1
91,grotius,1
92,outnumbered,1
93,survivals,1
94,acquaintance,1
95,appear,3
96,proprio,1
97,russia,2
98,primi,1
99,hobbes,1
100,cause,1
101,example,2
102,portugal,1
103,cordis,1
104,gallica,2
105,accomplishment,1
106,prime,1
107,construction,1
108,magno,1
109,information,1
110,hispaniæ,2
111,naturæ,1
112,comenius,1
113,diacritics,1
114,sound,2
115,hendrik,1
116,josé,1
117,commanded,1
118,sensualium,1
119,student,2
120,benedict,1
121,editions,2
122,barclay,1
123,labiodental,1
124,peace,1
125,recognize,1
126,places,1
127,date,1
128,rarely,2
129,pushed,1
130,make,1
131,inaugurated,1
132,known,1
133,nicolas,1
134,created,1
135,lost,1
136,planets,1
137,related,1
138,verbs,1
139,mass,1
140,practical,4
141,auxiliary,3
142,division,2
143,small,1
144,german,5
145,characteristics,1
146,family,5
147,orbe,1
148,promulgatione,1
149,correspondence,1
150,conducted,1
151,fatally,1
152,originated,1
153,malabaricus,1
154,jacobi,1
155,continued,3
156,consonants,1
157,origin,1
158,gestis,2
159,ordine,1
160,girolamo,1
161,radii,1
162,ecclesiastical,4
163,distinguished,1
164,metaphysicæ,1
165,spanish,1
166,dismissing,1
167,hoole,1
168,brozas,1
169,shape,1
170,technicalizing,1
171,louis,1
172,quàm,1
173,unstressed,1
174,eius,1
175,latinæ,1
176,cuius,1
177,advanced,2
178,ideas,1
179,non-technical,2
180,verse,1
181,read,1
182,stress,2
183,ludvig,1
184,disputationes,1
185,significant,1
186,pacis,1
187,regular,1
188,partibus,1
189,regis,2
190,latin,104
191,century,21
192,serviceable,1
193,large,2
194,elite,1
195,radij,1
196,francisco,3
197,expression,1
198,præsidis,1
199,rege,1
200,time,5
201,musical,1
202,folklore,1
203,trace,1
204,universal,1
205,privileged,1
206,illustrates,1
207,literary,2
208,rerum,1
209,lutherum,1
210,bounds,1
211,beerbohm,1
212,relevance,1
213,later,5
214,spiral,1
215,texts,14
216,nations,1
217,source,1
218,neo-latin,5
219,conjunctions,1
220,writings,2
221,creating,1
222,consensione,1
223,primis,1
224,opticks,1
225,case,4
226,ukraine,1
227,allow,1
228,educational,2
229,münster,1
230,borders,1
231,toponyms,1
232,legal,1
233,learned,2
234,prima,1
235,refined,1
236,vowels,7
237,various,6
238,isaac,1
239,publications,1
240,transcription,1
241,traditional,2
242,lexicon,1
243,beginning,3
244,zoological,1
245,zoology,1
246,reforming,1
247,metrical,1
248,gradually,1
249,trigault,1
250,evolving,1
251,vatican,1
252,hanoverian,1
253,romans,1
254,conventions,1
255,represented,3
256,pronouncing,1
257,sinas,1
258,classicists,1
259,johann,1
260,amadeus,1
261,hortus,1
262,frederick,1
263,degree,2
264,singular,1
265,denounced,1
266,fichte,1
267,sigea,2
268,suárez,2
269,children,1
270,levels,1
271,practice,1
272,prepositions,1
273,classification,1
274,clerics,1
275,byzantium,1
276,binomial,2
277,francis,2
278,posner,1
279,galileo,2
280,viable,1
281,psychopathia,1
282,baruch,2
283,proficiency,2
284,dropped,1
285,perpetuation,1
286,invention,1
287,martius,1
288,mechanica,1
289,pre-christian,1
290,dangerously,1
291,wolfgang,1
292,servetus,2
293,flexible,1
294,libri,4
295,galilei,1
296,academia,1
297,role,1
298,words,3
299,sebastián,1
300,rebus,2
301,distinctions,1
302,hispanorum,1
303,adjectives,1
304,scientia,1
305,buchanan,1
306,tradition,1
307,descartes,1
308,considerably,1
309,systema,3
310,character,1
311,osnabrück,1
312,jure,1
313,empire,1
314,concise,1
315,early,5
316,hobby,1
317,reformers,1
318,write,1
319,non-trinitarian,1
320,summorum,1
321,concurrently,1
322,alphabet,1
323,magnete,2
324,vives,2
325,nouns,1
326,word,2
327,historical,4
328,linguists,1
329,emerita,1
330,certainly,1
331,certain,2
332,gilbert,1
333,northern,1
334,collection,1
335,amos,1
336,spoken,3
337,coinciding,1
338,scholarly,3
339,renaissance,2
340,described,1
341,thuanus,1
342,christian,1
343,marker,1
344,reach,3
345,diacritic,1
346,analysin,1
347,republic,1
348,colonies,1
349,share,1
350,mediterranean,1
351,cenodoxus,1
352,linnæus,1
353,hydrodynamica,1
354,past,1
355,thing,2
356,stop,1
357,vita,1
358,velasco,2
359,career,1
360,fluidorum,1
361,today,1
362,kant,1
363,novel,1
364,widl,1
365,surface,1
366,xvis,1
367,romance-speaking,1
368,atlas,1
369,facsimile,2
370,king,2
371,abandonment,1
372,rule,1
373,ratione,1
374,organizations,1
375,nation,1
376,johannes,2
377,william,3
378,botanical,2
379,widespread,1
380,tristram,1
381,vernaculars,1
382,grammar,3
383,growing,1
384,methods,1
385,antiquity,1
386,wrote,2
387,botany,1
388,priests,3
389,ablative,1
390,determined,1
391,motus,1
392,single,2
393,danghiera,1
394,approximant,1
395,euangelii,1
396,influential,1
