,term,cnt
0,having,1
1,distance,1
2,eccentricity,1
3,features,1
4,remain,1
5,ceres,1
6,companions,4
7,differentiation,1
8,need,1
9,solar,11
10,account,1
11,erronibus,1
12,thought,5
13,center,1
14,especially,1
15,mars,2
16,science,1
17,line,1
18,double,4
19,shift,1
20,geological,2
21,mechanism,1
22,satellites,47
23,recent,1
24,guard,1
25,hand,1
26,clear,1
27,relative,2
28,considered,5
29,size,4
30,greek,1
31,locked,3
32,calculations,1
33,rings,2
34,axes,1
35,referring,4
36,lapsed,2
37,haumea,2
38,characteristic,1
39,forced,1
40,orbited,1
41,mercury,1
42,display,1
43,narration,1
44,comparable,1
45,active,3
46,example,2
47,visibly,1
48,celestial,1
49,iouis,1
50,confirmed,2
51,date,1
52,prograde,2
53,effects,2
54,make,1
55,known,10
56,charon,2
57,motion,2
58,created,2
59,helene,1
60,planets,17
61,longer,1
62,mass,6
63,small,6
64,german,1
65,uninclined,1
66,rotates,1
67,points,1
68,originated,1
69,eriss,1
70,nereid,1
71,discoverers,1
72,continued,1
73,protoplanetary,1
74,primary,3
75,egg-like,1
76,proto-planetary,1
77,ongoing,1
78,primaries,3
79,significant,1
80,unusual,1
81,regular,2
82,latin,1
83,large,5
84,trojan,4
85,companion,1
86,additional,2
87,earths,6
88,dozen,1
89,later,1
90,process,1
91,accompanied,1
92,moonlets,2
93,uranus,2
94,lakes,1
95,sized,1
96,asteroids,7
97,case,2
98,iapetus,2
99,linked,1
100,discovery,3
101,various,1
102,giant,2
103,neptune,1
104,orbits,6
105,observed,3
106,italicized,1
107,hydrocarbon,1
108,plutocharon,3
109,notable,1
110,launching,1
111,consider,1
112,telesto,1
113,equilibrium,5
114,estimate,1
115,galileo,1
116,unique,1
117,mid-sized,1
118,titania,1
119,trans-neptunian,2
120,forward,1
121,relatively,3
122,placed,1
123,diameter,2
124,formed,1
125,close,4
126,geysers,1
127,tend,1
128,early,1
129,bodies,7
130,effect,1
131,shapes,1
132,volcanically,1
133,leading,2
134,atmospheres,1
135,callisto,2
136,word,2
137,ratios,1
138,kilometer,1
139,uranian,1
140,orbital,4
141,retrograde,1
142,poles,1
143,styx,1
144,polydeuces,1
145,arbitrary,1
146,described,1
147,hypotheses,1
148,right,1
149,liquid,2
150,associated,1
151,satelles,1
152,proven,1
153,cryovolcanism,1
154,meaning,3
155,geologically,1
156,past,5
157,evidence,2
158,today,1
159,generic,1
160,objects,7
161,currently,1
162,surface,1
163,oceans,1
164,characters,1
165,massive,4
166,johannes,1
167,mimas,1
168,heliocentrism,1
