,term,cnt
0,having,2
1,andromeda,1
2,happened,1
3,pure,1
4,distance,3
5,short-lived,2
6,features,4
7,trapped,2
8,particularly,2
9,surveys,2
10,remain,1
11,consistent,1
12,multiples,1
13,extremely,5
14,models,2
15,metalselements,1
16,binary,6
17,bands,1
18,lithium,1
19,deem,1
20,viewed,1
21,earliest,2
22,designates,1
23,solar,6
24,initiated,1
25,long-lived,1
26,compression,1
27,hydrogen,22
28,little,4
29,two-letter,2
30,core,65
31,late,3
32,continuum,1
33,impostor,1
34,diffuse,1
35,thought,7
36,letters,1
37,cosmology,2
38,asymmetries,2
39,processes,1
40,sends,1
41,pair,3
42,emit,1
43,slow,2
44,looks,1
45,especially,2
46,assigns,1
47,specific,1
48,point,2
49,line,4
50,modelled,1
51,second,2
52,arise,1
53,moderate,1
54,years,6
55,efficient,1
56,shift,2
57,molecular,3
58,summarizes,1
59,american,1
60,structure,1
61,curve,17
62,mechanism,4
63,letter,2
64,mean,1
65,directional,2
66,balmer,2
67,recent,3
68,hubble,1
69,pulsar,1
70,rudolph,1
71,releasing,2
72,narrow,5
73,depleted,2
74,cobalt,1
75,continues,2
76,varies,1
77,host,2
78,considered,2
79,balance,1
80,shocks,1
81,theorized,1
82,instead,2
83,steeply,1
84,post-red,1
85,size,1
86,doppler,1
87,complex,1
88,finding,1
89,burning,3
90,synthesis,1
91,increasingly,1
92,true,1
93,referring,4
94,debated,2
95,lbvs,1
96,contribute,1
97,telescopes,1
98,synthesized,1
99,radiation,12
100,ultimately,2
101,characteristic,1
102,designated,2
103,winds,1
104,appear,3
105,wolf-rayet,8
106,near-solar,1
107,convert,2
108,momentarily,1
109,variations,1
110,comparable,2
111,penetrate,1
112,cause,8
113,example,6
114,temperature,6
115,re-ignition,1
116,galactic,2
117,circumstellar,3
118,sub-class,1
119,newly,1
120,starting,1
121,optically,1
122,type,84
123,candles,3
124,lines,14
125,directed,2
126,disrupted,1
127,going,1
128,unions,1
129,naked-eye,1
130,shrink,1
131,portion,2
132,ii-l,2
133,complete,2
134,supergiant,5
135,eventually,3
136,sound,1
137,bounce,1
138,confirmed,3
139,causing,3
140,shed,1
141,shortly,2
142,beta,3
143,rarely,1
144,stands,1
145,effects,1
146,discovered,3
147,make,1
148,parameters,1
149,plus,3
150,known,10
151,cleanly,1
152,launched,1
153,created,1
154,theoretical,2
155,weak,1
156,lost,2
157,similarity,1
158,longer,4
159,element,3
160,practical,1
161,small,4
162,division,1
163,didnt,1
164,mass,31
165,characteristics,2
166,historic,1
167,event,4
168,order,2
169,million,1
170,lose,2
171,hole,10
172,scenario,1
173,-like,1
174,passage,1
175,dust,1
176,incandescence,1
177,lacking,1
178,simply,2
179,imposter,2
180,atomic,1
181,main,5
182,believed,2
183,shape,2
184,super-heated,1
185,exponential,1
186,luminous,17
187,unclear,2
188,decline,9
189,peculiar,2
190,transparent,1
191,uneven,1
192,accretes,1
193,ultra-stripped,3
194,curves,15
195,driving,1
196,imaging,1
197,unusual,3
198,regular,1
199,changing,1
200,isnt,1
201,latin,2
202,super-,2
203,century,2
204,luminosity,21
205,large,7
206,triggered,2
207,companion,5
208,exceeding,2
209,time,9
210,additional,3
211,prior,2
212,measurements,1
213,accepted,1
214,geometry,1
215,outshine,1
216,stable,2
217,looking,1
218,observational,1
219,source,3
220,remaining,4
221,runaway,7
222,suffixed,1
223,later,1
224,metal,1
225,dominated,3
226,spiral,1
227,light,37
228,surrounding,5
229,case,3
230,months,8
231,allow,1
232,galaxies,9
233,daughters,1
234,carbon,3
235,subdivided,1
236,discovery,2
237,various,1
238,accelerated,1
239,weeks,4
240,undergo,3
241,influences,1
242,giant,5
243,beginning,1
244,simplified,1
245,observatory,1
246,density,3
247,norm,1
248,katzman,1
249,depending,3
250,gradually,1
251,observed,13
252,ordoviciansilurian,1
253,catalogued,2
254,telegrams,1
255,unable,1
256,helped,1
257,viewing,1
258,radioactivity,1
259,raise,2
260,hypergiant,1
261,flavours,1
262,noticeable,2
263,nebulosity,1
264,scheme,1
265,subsequent,1
266,explosions,3
267,total,6
268,carbon-oxygen,2
269,burst,4
270,levels,1
271,notation,1
272,keeps,1
273,classification,3
274,higher,7
275,iian,1
276,determine,1
277,millions,1
278,unremarkable,2
279,stripping,1
280,frequency,1
281,perspective,1
282,faint,4
283,heavy,6
284,disrupts,1
285,minutes,1
286,betelgeuze,1
287,fall,1
288,dominate,1
289,depend,1
290,ozone,1
291,reported,2
292,relatively,8
293,halt,1
294,infrared,1
295,diameter,1
296,role,1
297,theories,1
298,search,1
299,numbers,1
300,formed,3
301,neutrino,4
302,farther,1
303,explode,2
304,distributing,1
305,close,4
306,telescope,2
307,oceanic,1
308,quark-nova,1
309,searches,2
310,nucleons,1
311,neighbourhood,1
312,considerably,2
313,exactly,2
314,tend,2
315,phase,4
316,ignitions,1
317,early,4
318,grounds,1
319,explaining,1
320,velocities,2
321,wilson,1
322,advertise,1
323,closer,1
324,leading,1
325,atmospheres,3
326,metal-rich,1
327,word,2
328,carinae,1
329,asymmetry,1
330,historical,1
331,occurs,10
332,products,1
333,embedded,1
334,thermal,1
335,excite,1
336,certain,1
337,decisively,1
338,anti-electron,1
339,decreases,1
340,nature,4
341,significantly,2
342,ignition,1
343,described,2
344,contains,1
345,exhibit,1
346,marker,1
347,recede,1
348,accuracy,1
349,reach,3
350,caused,2
351,promptly,1
352,physics,1
353,associated,3
354,core-collapse,1
355,expanding,4
356,astronomic,1
357,classified,7
358,identification,1
359,gamma-ray,7
360,spectra,6
