,term,cnt
0,frequency,1
1,undulatus,1
2,nondispersive,1
3,position,1
4,disturbance,1
5,mountains,1
6,distance,1
7,middle,1
8,cloud,1
9,features,1
10,forcing,1
11,influenced,1
12,morning,1
13,endowed,1
14,role,2
15,media,1
16,reduces,1
17,traveling,1
18,tsunamis,1
19,given,1
20,suggests,1
21,oscillation,2
22,shallow,1
23,euler,1
24,differ,1
25,length,1
26,break,1
27,wind,5
28,approximation,1
29,group,4
30,takes,1
31,putting,1
32,glory,1
33,appreciable,1
34,thought,1
35,restoration,1
36,movement,1
37,partly,1
38,phase,5
39,depth,2
40,troposphere,2
41,pressure,1
42,force,2
43,negative,1
44,effect,2
45,roughness,1
46,transferring,3
47,continue,1
48,velocities,2
49,orrsommerfeld,1
50,proponents,1
51,instability,2
52,impart,1
53,reached,1
54,coefficient,1
55,densities,1
56,amplitude,2
57,interacts,1
58,second,2
59,medium,1
60,supply,1
61,wind-generated,3
62,wavenumber,1
63,buoyancy,1
64,greens,1
65,dispersive,1
66,hardly,1
67,affected,1
68,phillips,1
69,spatial,1
70,airflow,1
71,mean,6
72,mechanism,4
73,rarefied,1
74,horizontal,2
75,atmosphere,6
76,play,1
77,clouds,2
78,linearised,1
79,described,2
80,gravity,15
81,reach,1
82,quasi-biennial,1
83,water,4
84,acceleration,1
85,problem,1
86,orbit,1
87,perturbations,1
88,propagate,1
89,conditions,1
90,formation,1
91,like,1
92,linear,2
93,subharmonic,1
94,refers,1
95,change,1
96,surface,11
97,air-water,1
98,responsible,2
99,tries,1
100,oceans,2
101,important,1
102,cause,1
103,example,2
104,laboratory,1
105,nonlinear,2
106,linearizing,1
107,jump,1
108,curvature,1
109,restore,1
110,airsea,1
111,condition,3
112,distinct,1
113,destabilizing,1
114,rate,1
115,velocity,4
116,flow,5
117,capillary-gravity,2
118,miles,2
119,large-scale,1
120,rise,1
121,tides,1
122,pressures,1
123,place,1
124,altitudes,1
125,evaluated,1
126,equals,1
127,precisely,1
128,rolls,1
129,transfer,3
130,effects,1
131,perturbed,1
132,known,1
133,half,1
134,examples,2
135,longer,1
136,major,1
137,accompanying,1
138,plays,1
139,alternatively,1
140,critical-layer,1
141,parts,1
142,independent,1
143,lunitidal,1
144,forms,1
145,tension,4
146,simply,1
147,interface,8
148,derivative,1
149,generated,3
150,gravitycapillary,1
151,streamfunctions,1
152,infragravity,1
153,exponential,1
154,seconds,1
155,growth,2
156,profile,1
157,displaced,1
158,mechanisms,1
159,height,1
160,solving,1
161,stops,1
162,driving,2
163,convective,1
164,increases,1
165,waves,28
166,fetch,1
167,speed,2
168,grow,1
169,semi-annual,1
170,dynamics,2
171,baseperturbed,1
172,time,2
173,earths,2
174,travels,1
175,ocean,4
176,involved,1
177,look,1
178,mesosphere,2
179,ponds,1
180,essential,1
181,process,2
182,spontaneously,1
183,frontal,1
184,capillary,1
185,interaction,1
186,lakes,1
187,produce,2
188,internal,1
189,packet,1
190,layer,2
191,blowing,1
192,gives,1
193,wave,14
194,confused,1
195,energy,4
196,momentum,5
197,seas,1
198,wavelength,2
199,rogue,1
200,interval,1
201,stratosphere,1
202,density,1
203,results,1
204,manner,1
205,identical,1
206,fluid,5
207,forth,1
208,shorter,1
209,body,1
210,called,6
211,period,1
212,systems,1
213,established,1
214,dynamical,1
215,equations,1
216,turbulent,3
217,equilibrium,4
218,causes,1
219,total,1
220,equation,4
221,different,2
222,higher,1
223,periods,1
224,altostratus,1
225,milesphillips,1
226,logarithmic,1
227,acoustic,1
228,rayleightaylor,1
229,critical,2
230,so-called,2
