,term,cnt
0,landmass,1
1,soil,1
2,exist,1
3,henry,4
4,democrats,1
5,opposition,3
6,emphasis,1
7,serco,1
8,ancient,2
9,wind,1
10,summers,1
11,movement,2
12,routes,2
13,guards,2
14,programmes,1
15,specific,2
16,reached,1
17,second,4
18,chivalric,1
19,latitudes,1
20,self-reported,1
21,weapons,1
22,charge,1
23,award,1
24,remained,3
25,instead,1
26,celebrating,1
27,walrus,1
28,rail,10
29,launch,1
30,cairngorms,1
31,carnoustie,1
32,wealth,1
33,sovereign,2
34,russia,1
35,cause,1
36,entitle,1
37,portugal,1
38,commission,1
39,scotsman,1
40,newly,1
41,elevations,1
42,information,1
43,rosyth,1
44,lines,3
45,roads,1
46,amalgamated,1
47,festival,4
48,connect,2
49,valley,1
50,manpower,1
51,income,1
52,sunniest,1
53,mass,2
54,historic,1
55,small,2
56,division,2
57,continued,2
58,seats,2
59,preserved,3
60,main,12
61,junior,1
62,non-governmental,1
63,business,1
64,rose,1
65,heraldry,1
66,significant,5
67,network,5
68,historian,1
69,century,12
70,county,1
71,heavily,1
72,macdonald,1
73,pipe,1
74,comes,1
75,sporting,3
76,completed,1
77,months,1
78,union,12
79,linked,1
80,legal,8
81,subdivided,1
82,catholics,1
83,various,2
84,beginning,2
85,included,2
86,david,4
87,unwanted,1
88,paved,1
89,fratellis,1
90,depending,1
91,forth,3
92,separate,1
93,legitimate,1
94,birch,1
95,romans,3
96,represented,3
97,arson,1
98,opposite,1
99,north-west,3
100,expectancy,1
101,degree,1
102,interludes,1
103,harris,1
104,higher,4
105,kyle,1
106,bearing,1
107,admits,1
108,hbos,1
109,invention,1
110,heavy,1
111,clans,1
112,dune,1
113,future,2
114,nominates,1
115,finance,1
116,clubs,1
117,continent,1
118,reported,3
119,played,2
120,arab,1
121,excluding,1
122,kirk,2
123,march,1
124,cocteau,1
125,bede,1
126,leadership,1
127,early,6
128,enacted,1
129,constitutional,2
130,policy,2
131,leading,2
132,northern,8
133,coat,1
134,rift,1
135,nature,2
136,contains,1
137,curriculum,1
138,agriculture,1
139,caused,1
140,labrador,1
141,associated,2
142,colder,1
143,concepts,1
144,proven,3
145,housing,1
146,structures,1
147,fish,1
148,ages,4
149,ochils,1
150,federalism,1
151,females,1
152,boundary,1
153,sandstones,1
154,chanter,1
155,making,1
156,clergy,1
157,coniferous,1
158,methods,1
159,effort,1
160,establish,1
161,july,2
162,north-east,2
163,languages,2
164,rousing,1
165,planting,1
166,occupied,2
167,successful,4
168,major,7
169,contemporary,1
170,ritual,1
171,styles,3
172,household,1
173,queen,2
174,distribution,2
175,operate,3
176,modern,5
177,tobacco,2
178,retreated,1
179,incorporating,1
180,create,3
181,sunshine,1
182,festivals,2
183,consisting,1
184,battled,1
185,thomas,1
186,emeli,1
187,charles,1
188,signed,1
189,landowner,1
190,typically,1
191,initially,1
192,mountainous,1
193,elements,1
194,employment,1
195,succession,1
196,informal,1
197,introduced,2
198,troon,1
199,schools,3
200,basis,1
201,fastest,1
202,church,3
203,wars,1
204,-old,1
205,fortriu,1
206,dfds,1
207,attempt,1
208,unicorn,1
209,written,1
210,class,2
211,twin,2
212,come,1
213,called,7
214,interceltic,1
215,fighter,2
216,rehabilitation,1
217,flora,1
218,stated,2
219,established,3
220,option,1
221,london,5
222,peter,1
223,mainly,3
224,scotsd,1
225,disparity,1
226,effectively,1
227,universities,2
228,silver,1
229,non-intrusionists,2
230,assembly,2
231,ships,2
