,term,cnt
0,suer,1
1,names,1
2,observations,3
3,child,1
4,nearly,1
5,planet,3
6,surveys,1
7,featureless,2
8,trans-neptunian,2
9,features,1
10,reported,1
11,masses,1
12,models,1
13,hours,1
14,relatively,2
15,albedo,1
16,infrared,2
17,diameter,2
18,binary,1
19,gemini,1
20,color,2
21,bands,1
22,activity,1
23,albedos,1
24,moderately,1
25,tidally,1
26,suspects,1
27,solar,1
28,constrained,1
29,march,2
30,telescope,1
31,spectroscopic,2
32,michael,1
33,edge,1
34,bright,1
35,accordingly,1
36,considerably,1
37,mike,3
38,ammoniaammonium,1
39,space,1
40,phase,1
41,fainter,1
42,international,2
43,indicate,1
44,early,1
45,saturnian,1
46,presence,2
47,radioactive,1
48,punisher,1
49,renewal,1
50,amplitude,1
51,aphelion,2
52,grey,1
53,chad,1
54,deity,1
55,ices,1
56,orbital,1
57,deities,1
58,mechanism,1
59,wife,1
60,cryovolcanic,1
61,oaths,1
62,hubble,1
63,roman,1
64,appeared,1
65,guide,1
66,natural,1
67,predominantly,1
68,clear,1
69,relative,1
70,absolute,2
71,kuiper,1
72,yale,1
73,water,6
74,revolutions,1
75,times,1
76,caused,1
77,size,2
78,liquid,1
79,pluto,6
80,orbit,3
81,naming,2
82,named,2
83,locked,2
84,spectra,1
85,anti-pluto,1
86,produced,1
87,like,4
88,past,2
89,retain,1
90,evidence,1
91,submitted,1
92,browns,2
93,trujillo,1
94,vice,1
95,surface,4
96,currently,1
97,objects,4
98,portrayed,1
99,change,1
100,means,1
101,hairy,1
102,flat,1
103,variations,1
104,active,1
105,eccentricities,1
106,massive,2
107,allowed,1
108,astronomers,1
109,demon,1
110,recalls,1
111,making,1
112,lists,1
113,possibly,2
114,vanth,8
115,uncertain,1
116,visible,2
117,unions,1
118,death,1
119,existence,1
120,underworld,4
121,distant,1
122,images,1
123,satellite,4
124,estimated,3
125,photometric,1
126,ratio,2
127,completely,1
128,brown,4
129,discovered,1
130,bearded,1
131,university,1
132,revealed,1
133,column,1
134,known,3
135,charon,1
136,certainty,1
137,dwarf,3
138,guidelines,1
139,related,1
140,major,1
141,ammonia,2
142,neptunes,1
143,mass,3
144,respectively,1
145,deceased,1
146,secondary,1
147,points,1
148,similar,2
149,decay,1
150,discoverers,1
151,eris,1
152,winged,1
153,orcas,1
154,belt,1
155,lived,1
156,sustaining,1
157,dissolved,1
158,possible,1
159,assuming,1
160,water-rich,1
161,origin,1
162,tombs,1
163,direction,1
164,primary,2
165,moon,4
166,website,1
167,regarded,1
168,methane,2
169,moment,1
170,reaching,1
171,magnitude,3
172,island,1
173,near-infrared,1
174,list,1
175,inclinations,1
176,ixion,1
177,astronomical,2
178,etruscan,4
179,object,3
180,private,1
181,equal,1
182,reference,1
183,homonymous,1
184,frequently,2
185,tethys,1
186,large,4
187,rabinowitz,1
188,contrasts,1
189,companion,1
190,versa,1
191,alternate,1
192,rotation,1
193,orcuss,2
194,additional,1
195,ocean,1
196,asked,1
197,volatiles,1
198,consideration,1
199,similarities,1
200,female,1
201,plutino,1
202,selecting,1
203,ranging,1
204,spectrum,1
205,later,3
206,suggest,2
207,suggested,1
208,weekly,1
209,broken,1
210,april,1
211,internal,2
212,february,1
213,strong,1
214,heating,1
215,union,1
216,deep,1
217,crystalline,3
218,spectral,1
219,diane,1
220,band,2
221,identified,1
222,november,3
223,neptune,2
224,giant,1
225,near,1
226,observatory,1
227,probably,1
228,resonance,2
229,paintings,1
230,david,1
231,results,1
232,estimates,1
233,density,2
234,feature,1
235,best,1
236,depending,1
237,assumed,1
238,plutos,2
239,signal-to-noise,1
240,variability,1
241,period,1
242,present,2
243,precovery,1
244,plutocharon,1
245,conventions,1
246,absorption,3
247,straddles,1
248,approximately,2
249,detected,1
250,orcus,24
251,opposite,2
252,capable,1
253,compounds,1
254,methaneethane,1
255,readers,1
256,equivalent,1
257,singular,1
258,visit,1
259,neutral,1
260,caltech,1
261,perihelion,1
262,showed,1
263,different,3
264,higher,1
265,periods,1
266,assigned,1
267,acted,1
268,determine,1
269,form,1
