,term,cnt
0,make,1
1,known,2
2,considered,1
3,unlike,2
4,thou,1
5,difference,1
6,names,1
7,revised,1
8,longer,1
9,examples,1
10,lectionary,1
11,greek,1
12,stays,1
13,comparing,1
14,diamonds,1
15,archaic,1
16,james,12
17,replaced,1
18,translation,1
19,bible,4
20,alter,2
21,placed,1
22,true,1
23,marked,1
24,words,3
25,vocabulary,1
26,like,1
27,modern,1
28,understandable,1
29,need,1
30,obsolete,1
31,formatting,2
32,retaining,1
33,dictionary,1
34,bold,1
35,conservative,1
36,common,1
37,attempt,1
38,thee,1
39,included,1
40,reduce,1
41,king,12
42,familiar,2
43,sans-serif,1
44,print,2
45,receptus,1
46,notice,1
47,does,4
48,passages,4
49,grammar,1
50,manuscripts,1
51,reader,2
52,released,1
53,updated,1
54,directed,1
55,alexandrian,1
56,unusual,1
57,textus,1
58,language,2
59,readers,1
60,century,4
61,minor,1
62,jacobean,1
63,translations,1
64,reading,1
65,update,2
66,apocrypha,1
67,delete,1
68,sense,1
69,certain,1
70,look,1
71,including,1
72,replace,1
73,brackets,1
74,based,1
75,looking,1
76,millennium,1
77,edition,1
78,significantly,2
