,term,cnt
0,courses,1
1,carousel,1
2,inertia,2
3,distance,1
4,remain,1
5,respect,2
6,mathematically,1
7,expressed,1
8,component,4
9,need,2
10,pendulum,1
11,lagrange,1
12,little,1
13,symmetry,1
14,continuum,1
15,halliday,1
16,center,6
17,special,3
18,point,4
19,mathematics,1
20,frame,3
21,wobbling,1
22,line,3
23,neglects,1
24,parallel,1
25,vibration,1
26,resnick,1
27,structure,1
28,elliptic,1
29,relative,3
30,considered,1
31,pulling,1
32,size,1
33,axes,2
34,true,1
35,newton,1
36,forced,1
37,appear,1
38,cause,2
39,example,4
40,udwadiakalaba,1
41,appreciably,1
42,implies,1
43,complicated,1
44,usual,1
45,celestial,5
46,directed,1
47,verma,1
48,going,1
49,oblate,1
50,motion,32
51,related,3
52,mass,11
53,points,4
54,dalembert,1
55,finite,1
56,phenomena,1
57,shape,2
58,stress,1
59,truly,1
60,changing,2
61,large,1
62,distributed,1
63,tends,2
64,time,8
65,universal,1
66,stable,1
67,turntable,1
68,hollow,1
69,case,6
70,planar,1
71,undergo,1
72,periodic,1
73,modulo,1
74,density,2
75,statements,2
76,routhian,1
77,orbits,3
78,separate,1
79,instantaneous,3
80,johann,1
81,unsourced,2
82,exists,1
83,total,3
84,equation,4
85,keeps,1
86,higher,1
87,flywheel,1
88,galileo,1
89,centre,1
90,dalemberts,1
91,frequency,1
92,plane,1
93,relation,1
94,minutes,1
95,located,1
96,matrix,1
97,principle,1
98,denotes,1
99,anatomical,1
100,torque,18
101,exactly,1
102,tend,1
103,effect,2
104,bodies,1
105,halley,1
106,hamiltonian,1
107,tangential,3
108,closer,1
109,excludes,1
110,occurs,2
111,orbital,1
112,particleswhether,1
113,describing,1
114,collection,1
115,hamiltonjacobi,1
116,described,1
117,poisson,1
118,problem,2
119,orientation,1
120,physics,5
121,concepts,1
122,skating,1
123,instant,1
124,translational,6
125,shell,1
126,development,1
127,maintained,1
128,absence,1
129,laws,2
130,centrifugal,2
131,single,4
132,long,1
133,fragments,1
134,theorem,2
135,kinetic,3
136,path,2
137,completely,4
138,mechanical,1
139,couple,1
140,product,1
141,clairaut,1
142,addition,1
143,rest,2
144,usually,2
145,motor,1
146,simple,1
147,provides,1
148,parts,1
149,relate,1
150,timeline,1
151,laplace,1
152,regarded,1
153,history,1
154,reasons,1
155,rapidly,1
156,traced,2
157,displacements,2
158,power,1
159,zero,1
160,giving,1
161,typically,1
162,linear-rotational,1
163,immediately,1
164,simpler,2
165,applies,2
166,greater,3
167,produce,1
168,difficulty,1
169,friction,3
170,fluid,1
171,ktrans,1
172,called,3
173,spins,1
174,follows,1
175,rotational,14
176,symmetries,1
177,precession,2
178,maintain,1
179,equations,2
180,depends,1
181,minute,1
182,gyration,1
183,acceleration,14
184,expressions,1
185,position,5
186,hours,1
