,term,cnt
0,combines,1
1,features,5
2,simulate,2
3,models,4
4,properties,1
5,galperin,2
6,include,2
7,june,5
8,operational,1
9,boulder,1
10,shallow,1
11,halifax,1
12,primarily,1
13,ice-ocean,1
14,oceanic,1
15,delaware,1
16,code,1
17,late,1
18,navy,1
19,predict,1
20,improvements,1
21,canberra,1
22,international,1
23,early,2
24,continue,1
25,developments,1
26,special,1
27,august,2
28,sirpa,1
29,curvilinear,1
30,coastlines,1
31,parameterization,1
32,years,2
33,coordinate,2
34,estuary,1
35,provided,1
36,miami,1
37,improve,1
38,reviewed,1
39,grid,1
40,inclusion,1
41,numerical,2
42,recent,2
43,wetting,1
44,taiwan,1
45,charge,1
46,developed,2
47,topographies,1
48,nova,1
49,issues,1
50,water,1
51,regions,2
52,yokohama,1
53,fvcom,1
54,complex,1
55,september,1
56,vertical,2
57,estuaries,1
58,original,1
59,qingdao,1
60,china,1
61,surface,2
62,princeton,2
63,codes,1
64,used,2
65,salinities,1
66,arctic,1
67,extended,1
68,commercial,1
69,taipei,1
70,z-level,1
71,river,1
72,estuarine,1
73,held,1
74,blumberg,2
75,great,1
76,coastal,3
77,iwmo,2
78,japan,1
79,canada,1
80,tides,1
81,currents,2
82,workshop,1
83,circulation,1
84,maine,1
85,known,1
86,bologna,1
87,better,1
88,ecom,1
89,handle,4
90,scotia,1
91,lakshmi,1
92,modeling,1
93,users,2
94,hudson,1
95,efforts,1
96,grids,1
97,published,1
98,followed,1
99,coupling,2
100,drying,1
101,list,1
102,model,11
103,started,2
104,traced,1
105,temperatures,1
106,ncom,1
107,inundation,1
108,waves,1
109,generalized,1
110,dynamics,1
111,australia,1
112,kantha,2
113,seattle,1
114,additional,1
115,ocean,12
116,renamed,1
117,attempts,1
118,later,1
119,mixing,2
120,meetings,3
121,lakes,1
122,february,2
123,flood,1
124,papers,1
125,coarse,1
126,turbulence,1
127,direct,1
128,allow,1
129,terrain-following,2
130,ezer,1
131,community,2
132,gulf,3
133,norway,1
134,huijie,1
135,sigma,3
136,italy,1
137,included,2
138,resolution,1
139,problems,1
140,meeting,1
141,simulations,1
142,coordinates,1
143,mellor,4
144,finite-volume,1
145,hudsonraritan,1
146,norfolk,1
147,bergen,1
148,descendents,1
149,basin-scale,1
150,boris,1
151,area,1
152,part-i,1
153,land,1
154,turbulent,1
155,scheme,1
156,hakkinen,1
157,harbor,1
158,mexico,2
159,forecast,1
160,general,1
161,browsers,1
