,term,cnt
0,dumortierite,1
1,aluminosilicates,1
2,aegirine,1
3,montmorillonite,1
4,cations,1
5,mindatorg,1
6,heap,1
7,articles,3
8,inosilicates,4
9,nearly,1
10,nesosilicate,1
11,humite,1
12,inorganic,1
13,pyrope,1
14,phyllosilicates,2
15,pyrosmalite-fe-pyrosmalite-mn,1
16,calamine,1
17,halides,1
18,manual,2
19,exist,1
20,wiley,1
21,june,1
22,sulfosalts,1
23,media,1
24,lazurite,1
25,mica,1
26,iodates,1
27,feldspars,1
28,link,1
29,nepheline,2
30,framework,3
31,exception,1
32,talc,1
33,hauyne,1
34,identifiers,1
35,danas,2
36,group,3
37,crust,2
38,kyanite,1
39,lawsonite,1
40,frameworks,4
41,native,1
42,coordinated,1
43,groups,5
44,riebeckite,1
45,natrolite,1
46,blue,2
47,society,1
48,ribbon,1
49,citations,2
50,sillimanite,1
51,non-silicate,1
52,uvarovite,1
53,andesine,1
54,zeophyllite,1
55,monomeric,2
56,parallel,1
57,leucite,1
58,double,5
59,mound,1
60,howie,2
61,carbonates,1
62,ratios,1
63,sulfates,1
64,percent,1
65,cyclic,1
66,quartz,3
67,epidote,1
68,geological,1
69,structure,1
70,naca,4
71,hydroxides,1
72,σωρός,1
73,klein,1
74,sulfides,1
75,amphiboles,1
76,polyoxometalates,1
77,unclassified,1
78,silica,4
79,titanite,1
80,hedenbergite,1
81,topaz,1
82,heulandite,1
83,contains,1
84,polyphosphates,1
85,vesuvianite,1
86,contain,1
87,water,1
88,greek,5
89,stishovite,1
90,interlocking,1
91,series,2
92,dollaseite-ce,1
93,classified,1
94,eudialyte,1
95,zeolite,4
96,comprises,1
97,rings,6
98,unbranched,1
99,local,1
100,arsenates,1
101,nesosilicates,3
102,papagoite,1
103,phyllon,1
104,enstatite,1
105,petalite,1
106,largest,1
107,β-quartz,1
108,circle,1
109,labradorite,1
110,leaf,1
111,anthophyllite,1
112,important,1
113,earth,1
114,kaolinite,1
115,hydrogrossular,1
116,sanidine,1
117,pyroxenes,1
118,germanates,1
119,hydrated,1
120,cornelius,2
121,marialite,1
122,willemite,1
123,thiosulfates,1
124,sugilite,1
125,tetrahedrally,1
126,single,11
127,connected,1
128,tectosilicates,4
129,berylemerald,1
130,arsenites,1
131,nitrates,1
132,cation,1
133,augite,1
134,rhodonite,2
135,minerals,13
136,carletonite,1
137,tanzanite,1
138,tectosilicate,1
139,nickelstrunz,6
140,ratio,6
141,zoisite,1
142,longman,1
143,zeolitic,1
144,staurolite,1
145,stands,1
146,wise,1
147,bytownite,1
148,clays,1
149,make,1
150,norbergite,1
151,pyrophyllite,1
152,stilbite,1
153,borates,1
154,mordenite,1
155,three-dimensional,1
156,related,1
157,spessartine,1
158,κύκλος,1
159,cornelis,1
160,tetrahedra,8
161,family,6
162,volume,1
163,nets,3
164,similar,1
165,in-text,2
166,silicon,1
167,sorosilicates,2
168,mullite,1
169,margarite,1
170,tetrahedral,2
171,compared,1
172,lacking,2
173,glaucophane,1
174,interstitial,1
175,clinohumite,1
176,hemimorphite,1
177,hydroxyl,1
178,tridymite,1
179,paint,1
180,wolframates,1
181,cordierite,1
182,niobates,1
183,chloritoid,1
184,datolite,1
185,wollastonite,2
186,spodumene,1
187,analcime,1
188,scolecite,1
189,insular,1
190,highly,1
191,island,1
192,lepidolite,1
193,molybdates,1
194,rock-forming,4
195,phyllosilicate,6
196,cummingtonite,1
197,clinoamphibole,1
198,coesite,1
199,chromates,1
200,actinolite,1
201,hornblende,1
202,halloysite,1
203,erionite,1
204,network,2
205,anorthite,1
206,vanadates,1
207,polymers,1
208,chains,4
209,apophyllite-kf-apophyllite-koh,1
210,pyroxene,1
211,arfvedsonite,1
212,organic,2
213,cyclosilicates,3
214,orthosilicate,1
215,cristobalite,1
216,almandine,1
217,oxygen,1
218,nēsos,1
219,feldspathoids,1
220,category,1
221,fayalite,1
222,earths,1
223,ring,7
224,illite,1
225,elements,1
226,pigeonite,1
227,sōros,1
228,tourmaline,1
229,thorite,1
230,jadeite,1
231,ferrosilite,1
232,glauconite,1
233,chlorite,1
234,attached,1
235,meionite,1
