,term,cnt
0,decent,1
1,having,1
2,knowing,1
3,actions,1
4,on-going,1
5,rain,3
6,-eshe,1
7,future,2
8,middle,2
9,tense,8
10,bulgarian,4
11,opened,1
12,dark,1
13,include,1
14,grabbed,1
15,imperfective,22
16,traditionally,1
17,need,1
18,translated,2
19,viewed,1
20,conveys,1
21,ancient,1
22,concerned,1
23,totality,1
24,distinction,2
25,temporal,1
26,habitual,5
27,action,2
28,semantic,1
29,approximation,1
30,aspectual,2
31,added,2
32,phases,1
33,room,2
34,impv,1
35,background-action,1
36,decided,1
37,continue,1
38,looks,2
39,does,1
40,successive,1
41,enter,2
42,restricted,1
43,parallel,2
44,appropriate,1
45,stems,2
46,conceived,1
47,occurs,2
48,oppositions,1
49,english,9
50,describing,1
51,unanalyzed,2
52,structure,3
53,andor,1
54,imperfect,3
55,forwards,1
56,dialects,1
57,described,1
58,presented,3
59,slavic,1
60,water,1
61,entered,4
62,ipfv,1
63,greek,2
64,midnight,1
65,subdivision,1
66,easiest,1
67,past,10
68,like,3
69,thing,1
70,uses,1
71,used,9
72,appear,1
73,example,4
74,aspect,7
75,construction,1
76,iterative,1
77,suffixes,1
78,sitting,1
79,language,3
80,distinct,2
81,equally,1
82,background,2
83,complete,1
84,portion,1
85,interior,2
86,progressive,4
87,grammatical,1
88,perfect,1
89,root,1
90,languages,6
91,crucially,1
92,inherent,1
93,inside,1
94,refer,1
95,night,1
96,illustrate,1
97,imperfectives,4
98,distinguishing,1
99,unlike,2
100,verbs,6
101,wishes,1
102,simple,5
103,persian,1
104,respectively,1
105,seen,1
106,provides,1
107,foregrounded,1
108,event,6
109,similar,1
110,necessarily,1
111,book,1
112,presents,2
113,forms,2
114,possible,1
115,modern,1
116,simply,1
117,beat,1
118,postman,1
119,spanish,1
120,ungrammatical,1
121,evening,1
122,occur,2
123,yesterday,1
124,ongoing,3
125,imperfects,1
126,read,4
127,perfective-imperfective,1
128,georgian,2
129,verandah,1
130,sedn,1
131,start,1
132,aspects,4
133,frequently,1
134,latin,1
135,typically,3
136,suffix,2
137,scene,2
138,category,1
139,time,1
140,composition,2
141,streaming,1
142,suddenly,1
143,reading,11
144,johns,3
145,difficult,1
146,look,2
147,combined,1
148,john,4
149,speaker,2
150,broken,1
151,verb,3
152,typical,1
153,views,2
154,generally,4
155,outside,1
156,backwards,1
157,internal,4
158,narrative,1
159,perfectives,1
160,beating,2
161,roles,2
162,repeated,2
163,abbreviated,1
164,various,2
165,choose,1
166,marked,1
167,prefixes,1
168,cases,1
169,beginning,1
170,turn,1
171,perfective,14
172,continuously,1
173,stative,3
174,table,2
175,lasts,1
176,explicit,1
177,tenseaspect,1
178,fused,1
179,describes,1
180,called,2
181,situation,12
182,present,3
183,aorist-imperfect,1
184,arrives,1
185,events,2
186,clause,3
187,quotation,1
188,know,1
189,opposite,2
190,portuguese,1
191,aorist,2
192,contrast,3
193,essence,2
194,situations,2
195,ambiguously,1
196,burst,1
197,utterance,1
198,different,1
199,window,1
200,general,4
201,referred,1
202,form,4
