,term,cnt
0,semi-minor,1
1,relation,1
2,position,3
3,distance,2
4,planet,3
5,masses,2
6,entire,1
7,relatively,1
8,expressed,1
9,combining,1
10,gravitational,10
11,solar,1
12,calculation,1
13,define,1
14,setting,1
15,length,1
16,cube,1
17,approximation,1
18,assumptions,1
19,reducing,1
20,divided,1
21,following,1
22,swept,2
23,circular,1
24,center,1
25,negative,1
26,measured,1
27,bodies,7
28,specific,2
29,epoch,2
30,line,1
31,closer,1
32,constant,12
33,second,1
34,shows,1
35,constants,2
36,gaussian,3
37,anomalies,1
38,orbital,8
39,satisfies,1
40,mean,28
41,bodys,2
42,multiplying,2
43,revealing,1
44,newtonian,1
45,nature,1
46,field,1
47,revolutions,5
48,times,1
49,anomaly,3
50,angular,3
51,orbit,10
52,revolving,2
53,expanding,2
54,conditions,2
55,true,1
56,accordance,1
57,common,1
58,conservative,1
59,change,3
60,normalizing,1
61,used,2
62,earth,1
63,convert,1
64,massive,1
65,joining,1
66,degrees,1
67,making,2
68,two-body,6
69,proportional,1
70,celestial,3
71,equally,1
72,complete,3
73,actual,2
74,theoretically,1
75,particular,5
76,rate,2
77,taking,2
78,approximate,1
79,satellite,1
80,converting,1
81,average,1
82,definitions,1
83,mechanical,2
84,constantly-changing,1
85,perturbed,1
86,parameters,1
87,motion,25
88,elapsed,1
89,planets,1
90,mass,5
91,small,1
92,gravitation,1
93,square,2
94,calculated,2
95,secondary,1
96,parts,1
97,points,1
98,gravitating,1
99,assuming,1
100,same-sized,1
101,simply,1
102,assumption,1
103,kepler,1
104,primary,3
105,concept,1
106,rearranging,2
107,value,2
108,semi-major,5
109,likewise,1
110,unity,1
111,unimportant,1
112,astronomical,2
113,customary,1
114,states,2
115,equal,2
116,current,1
117,variable,1
118,smaller,3
119,speed,4
120,geometric,1
121,areas,1
122,aspects,1
123,large,1
124,typically,3
125,planetary,2
126,larger,1
127,ellipse,2
128,time,18
129,quantity,1
130,elements,2
131,universal,1
132,axis,6
133,faster,2
134,instance,1
135,applies,1
136,keplers,6
137,number,1
138,circumstances,3
139,produce,1
140,case,2
141,initial,1
142,required,1
143,dimension,1
144,refined,1
145,energy,2
146,letting,1
147,momentum,2
148,periodic,1
149,commonly,1
150,simplified,1
151,orbits,1
152,definition,5
153,unit,9
154,body,8
155,called,2
156,newtons,1
157,systems,1
158,period,4
159,elliptical,1
160,nominally,1
161,revolution,1
162,represents,1
163,represented,1
164,astrodynamics,1
165,approximately,1
166,area,3
167,consider,1
168,instantaneous,1
169,dadt,2
170,real,1
171,derive,1
172,orbiting,1
173,substituting,3
174,practice,1
175,equation,4
176,mechanics,4
177,depends,1
178,dimensions,1
179,sweeps,1
180,longitude,1
181,completes,1
182,referred,1
183,defined,3
184,radians,4
